Category,Country_Province_FSA,Profile of FSA,characteristic_level_1,characteristic_level_2,characteristic_level_3,characteristic_level_4,characteristic_level_5,characteristic_level_6,counts
Employment rates,M1S,Females - 25 years and over,Females - 25 years and over,,,,,,10320.0
Employment rates,M1S,"  In labour force, females 25+",Females - 25 years and over,"  In labour force, females 25+",,,,,6740.0
Employment rates,M1S,"    Employed, females 25+",Females - 25 years and over,"  In labour force, females 25+","    Employed, females 25+",,,,6210.0
Employment rates,M1S,"    Unemployed, females 25+",Females - 25 years and over,"  In labour force, females 25+","    Unemployed, females 25+",,,,530.0
Employment rates,M1S,"  Not in the labour force, females 25+",Females - 25 years and over,"  Not in the labour force, females 25+",,,,,3575.0
Employment rates,M1S,"  Unemployment rate, females 25+",Females - 25 years and over,"  Unemployment rate, females 25+",,,,,7.9
Employment rates,M1S,"  Participation rate, females 25+",Females - 25 years and over,"  Participation rate, females 25+",,,,,65.3
Employment rates,M1S,Females 15+ with no children at home (22),Females 15+ with no children at home (22),,,,,,7030.0
Employment rates,M1S,"  In the labour force, no children (22)",Females 15+ with no children at home (22),"  In the labour force, no children (22)",,,,,4185.0
Employment rates,M1S,"    Employed, no children (22)",Females 15+ with no children at home (22),"  In the labour force, no children (22)","    Employed, no children (22)",,,,3840.0
Employment rates,M1S,"    Unemployed, no children (22)",Females 15+ with no children at home (22),"  In the labour force, no children (22)","    Unemployed, no children (22)",,,,350.0
Employment rates,M1S,"  Not in the labour force, no children (22)",Females 15+ with no children at home (22),"  Not in the labour force, no children (22)",,,,,2845.0
Employment rates,M1S,"  Unemployment rate, no children (22)",Females 15+ with no children at home (22),"  Unemployment rate, no children (22)",,,,,8.4
Employment rates,M1S,"  Participation rate, no children (22)",Females 15+ with no children at home (22),"  Participation rate, no children (22)",,,,,59.5
Employment rates,M1S,Females 15+ with children at home (22),Females 15+ with children at home (22),,,,,,6025.0
Employment rates,M1S,"  In the labour force, with children (22)",Females 15+ with children at home (22),"  In the labour force, with children (22)",,,,,4220.0
Employment rates,M1S,"    Employed, with children (22)",Females 15+ with children at home (22),"  In the labour force, with children (22)","    Employed, with children (22)",,,,3885.0
Employment rates,M1S,"    Unemployed, with children (22)",Females 15+ with children at home (22),"  In the labour force, with children (22)","    Unemployed, with children (22)",,,,335.0
Employment rates,M1S,"  Not in the labour force, with children (22)",Females 15+ with children at home (22),"  Not in the labour force, with children (22)",,,,,1805.0
Employment rates,M1S,"  Unemployment rate, with children (22)",Females 15+ with children at home (22),"  Unemployment rate, with children (22)",,,,,7.9
Employment rates,M1S,"  Participation rate, with children (22)",Females 15+ with children at home (22),"  Participation rate, with children (22)",,,,,70.0
Employment rates,M1S,    With children under 6 years only (22),Females 15+ with children at home (22),"  Participation rate, with children (22)",    With children under 6 years only (22),,,,950.0
Employment rates,M1S,"      In the labour force, children <6 yrs. (22)",Females 15+ with children at home (22),"  Participation rate, with children (22)",    With children under 6 years only (22),"      In the labour force, children <6 yrs. (22)",,,655.0
Employment rates,M1S,"        Employed, children <6 yrs. (22)",Females 15+ with children at home (22),"  Participation rate, with children (22)",    With children under 6 years only (22),"      In the labour force, children <6 yrs. (22)","        Employed, children <6 yrs. (22)",,590.0
Employment rates,M1S,"        Unemployed, children <6 yrs. (22)",Females 15+ with children at home (22),"  Participation rate, with children (22)",    With children under 6 years only (22),"      In the labour force, children <6 yrs. (22)","        Unemployed, children <6 yrs. (22)",,65.0
Employment rates,M1S,"      Not in the labour force, children <6 yrs. (22)",Females 15+ with children at home (22),"  Participation rate, with children (22)",    With children under 6 years only (22),"      Not in the labour force, children <6 yrs. (22)",,,290.0
Employment rates,M1S,"      Unemployment rate, children <6 yrs. (22)",Females 15+ with children at home (22),"  Participation rate, with children (22)",    With children under 6 years only (22),"      Unemployment rate, children <6 yrs. (22)",,,9.9
Employment rates,M1S,"      Participation rate, children <6 yrs. (22)",Females 15+ with children at home (22),"  Participation rate, with children (22)",    With children under 6 years only (22),"      Participation rate, children <6 yrs. (22)",,,68.9
Employment rates,M1S,    With children < 6 years and children >=6 yrs. (22),Females 15+ with children at home (22),"  Participation rate, with children (22)",    With children < 6 years and children >=6 yrs. (22),,,,670.0
Employment rates,M1S,"      In the labour force, children < & >= 6 yrs. (22)",Females 15+ with children at home (22),"  Participation rate, with children (22)",    With children < 6 years and children >=6 yrs. (22),"      In the labour force, children < & >= 6 yrs. (22)",,,450.0
Employment rates,M1S,"        Employed, children < & >= 6 yrs. (22)",Females 15+ with children at home (22),"  Participation rate, with children (22)",    With children < 6 years and children >=6 yrs. (22),"      In the labour force, children < & >= 6 yrs. (22)","        Employed, children < & >= 6 yrs. (22)",,385.0
Employment rates,M1S,"        Unemployed, children < & >= 6 yrs. (22)",Females 15+ with children at home (22),"  Participation rate, with children (22)",    With children < 6 years and children >=6 yrs. (22),"      In the labour force, children < & >= 6 yrs. (22)","        Unemployed, children < & >= 6 yrs. (22)",,60.0
Employment rates,M1S,"      Not in the labour force, children < & >= 6 yrs. (22)",Females 15+ with children at home (22),"  Participation rate, with children (22)",    With children < 6 years and children >=6 yrs. (22),"      Not in the labour force, children < & >= 6 yrs. (22)",,,225.0
Employment rates,M1S,"      Unemployment rate, children < & >= 6 yrs. (22)",Females 15+ with children at home (22),"  Participation rate, with children (22)",    With children < 6 years and children >=6 yrs. (22),"      Unemployment rate, children < & >= 6 yrs. (22)",,,13.3
Employment rates,M1S,"      Participation rate, children < & >= 6 yrs. (22)",Females 15+ with children at home (22),"  Participation rate, with children (22)",    With children < 6 years and children >=6 yrs. (22),"      Participation rate, children < & >= 6 yrs. (22)",,,67.2
Employment rates,M1S,    With children 6 years and over only (22),Females 15+ with children at home (22),"  Participation rate, with children (22)",    With children 6 years and over only (22),,,,4410.0
Employment rates,M1S,"      In the labour force, children 6+ yrs.(22)",Females 15+ with children at home (22),"  Participation rate, with children (22)",    With children 6 years and over only (22),"      In the labour force, children 6+ yrs.(22)",,,3115.0
Employment rates,M1S,"        Employed, children 6+ yrs.(22)",Females 15+ with children at home (22),"  Participation rate, with children (22)",    With children 6 years and over only (22),"      In the labour force, children 6+ yrs.(22)","        Employed, children 6+ yrs.(22)",,2905.0
Employment rates,M1S,"        Unemployed, children 6+ yrs.(22)",Females 15+ with children at home (22),"  Participation rate, with children (22)",    With children 6 years and over only (22),"      In the labour force, children 6+ yrs.(22)","        Unemployed, children 6+ yrs.(22)",,210.0
Employment rates,M1S,"      Not in the labour force, children 6+ yrs.(22)",Females 15+ with children at home (22),"  Participation rate, with children (22)",    With children 6 years and over only (22),"      Not in the labour force, children 6+ yrs.(22)",,,1295.0
Employment rates,M1S,"      Unemployment rate, children 6+ yrs.(22)",Females 15+ with children at home (22),"  Participation rate, with children (22)",    With children 6 years and over only (22),"      Unemployment rate, children 6+ yrs.(22)",,,6.7
Employment rates,M1S,"      Participation rate, children 6+ yrs. (22)",Females 15+ with children at home (22),"  Participation rate, with children (22)",    With children 6 years and over only (22),"      Participation rate, children 6+ yrs. (22)",,,70.6
Employment rates,M1S,Total labour force 15 years and over,Total labour force 15 years and over,,,,,,18165.0
Employment rates,M1S,Total number of census fams. in private households (31),Total number of census fams. in private households (31),,,,,,8560.0
Employment rates,M1S,  Number of now-married & common-law couple fams. (32),Total number of census fams. in private households (31),  Number of now-married & common-law couple fams. (32),,,,,7450.0
Employment rates,M1S,    No member in the labour force,Total number of census fams. in private households (31),  Number of now-married & common-law couple fams. (32),    No member in the labour force,,,,760.0
Employment rates,M1S,    Some members in the labour force,Total number of census fams. in private households (31),  Number of now-married & common-law couple fams. (32),    Some members in the labour force,,,,6685.0
Employment rates,M1S,      One member only,Total number of census fams. in private households (31),  Number of now-married & common-law couple fams. (32),    Some members in the labour force,      One member only,,,1295.0
Employment rates,M1S,      Two or more members,Total number of census fams. in private households (31),  Number of now-married & common-law couple fams. (32),    Some members in the labour force,      Two or more members,,,5395.0
Employment rates,M1S,      Now-married or common-law couples in lab. force,Total number of census fams. in private households (31),  Number of now-married & common-law couple fams. (32),    Some members in the labour force,      Now-married or common-law couples in lab. force,,,4745.0
Employment rates,M1S,    Number of lone-parent families,Total number of census fams. in private households (31),  Number of now-married & common-law couple fams. (32),    Number of lone-parent families,,,,1115.0
Employment rates,M1S,      No member in the labour force,Total number of census fams. in private households (31),  Number of now-married & common-law couple fams. (32),    Number of lone-parent families,      No member in the labour force,,,125.0
Employment rates,M1S,      Some members in the labour force,Total number of census fams. in private households (31),  Number of now-married & common-law couple fams. (32),    Number of lone-parent families,      Some members in the labour force,,,985.0
Employment rates,M1S,        Parent in labour force,Total number of census fams. in private households (31),  Number of now-married & common-law couple fams. (32),    Number of lone-parent families,      Some members in the labour force,        Parent in labour force,,730.0
Employment rates,M1T,Both Sexes - 15 years and over,Both Sexes - 15 years and over,,,,,,23680.0
Employment rates,M1T,"  In labour force, both sexes 15+",Both Sexes - 15 years and over,"  In labour force, both sexes 15+",,,,,15075.0
Employment rates,M1T,"    Employed, both sexes 15+",Both Sexes - 15 years and over,"  In labour force, both sexes 15+","    Employed, both sexes 15+",,,,13740.0
Employment rates,M1T,"    Unemployed, both sexes 15+",Both Sexes - 15 years and over,"  In labour force, both sexes 15+","    Unemployed, both sexes 15+",,,,1335.0
Employment rates,M1T,"  Not in the labour force, both sexes 15+",Both Sexes - 15 years and over,"  Not in the labour force, both sexes 15+",,,,,8600.0
Employment rates,M1T,"  Unemployment rate, both sexes 15+",Both Sexes - 15 years and over,"  Unemployment rate, both sexes 15+",,,,,8.9
Employment rates,M1T,"  Participation rate, both sexes 15+",Both Sexes - 15 years and over,"  Participation rate, both sexes 15+",,,,,63.7
Employment rates,M1T,Both Sexes - 15-24 years,Both Sexes - 15-24 years,,,,,,4065.0
Employment rates,M1T,"  In labour force, both sexes 15-24 years",Both Sexes - 15-24 years,"  In labour force, both sexes 15-24 years",,,,,2475.0
Employment rates,M1T,"    Employed, both sexes 15-24 years",Both Sexes - 15-24 years,"  In labour force, both sexes 15-24 years","    Employed, both sexes 15-24 years",,,,2090.0
Employment rates,M1T,"    Unemployed, both sexes 15-24 years",Both Sexes - 15-24 years,"  In labour force, both sexes 15-24 years","    Unemployed, both sexes 15-24 years",,,,385.0
Employment rates,M1T,"  Not in the labour force, both sexes 15-24 years",Both Sexes - 15-24 years,"  Not in the labour force, both sexes 15-24 years",,,,,1590.0
Employment rates,M1T,"  Unemployment rate, both sexes 15-24 years",Both Sexes - 15-24 years,"  Unemployment rate, both sexes 15-24 years",,,,,15.6
Employment rates,M1T,"  Participation rate, both sexes 15-24 years",Both Sexes - 15-24 years,"  Participation rate, both sexes 15-24 years",,,,,60.9
Employment rates,M1T,Both Sexes - 25 years and over,Both Sexes - 25 years and over,,,,,,19615.0
Employment rates,M1T,"  In labour force, both sexes 25+",Both Sexes - 25 years and over,"  In labour force, both sexes 25+",,,,,12600.0
Employment rates,M1T,"    Employed, both sexes 25+",Both Sexes - 25 years and over,"  In labour force, both sexes 25+","    Employed, both sexes 25+",,,,11645.0
Employment rates,M1T,"    Unemployed, both sexes 25+",Both Sexes - 25 years and over,"  In labour force, both sexes 25+","    Unemployed, both sexes 25+",,,,955.0
Employment rates,M1T,"  Not in the labour force, both sexes 25+",Both Sexes - 25 years and over,"  Not in the labour force, both sexes 25+",,,,,7015.0
Employment rates,M1T,"  Unemployment rate, both sexes 25+",Both Sexes - 25 years and over,"  Unemployment rate, both sexes 25+",,,,,7.6
Employment rates,M1T,"  Participation rate, both sexes 25+",Both Sexes - 25 years and over,"  Participation rate, both sexes 25+",,,,,64.2
Employment rates,M1T,Males - 15 years and over,Males - 15 years and over,,,,,,10615.0
Employment rates,M1T,"  In labour force, males 15+",Males - 15 years and over,"  In labour force, males 15+",,,,,7620.0
Employment rates,M1T,"    Employed, males 15+",Males - 15 years and over,"  In labour force, males 15+","    Employed, males 15+",,,,6980.0
Employment rates,M1T,"    Unemployed, males 15+",Males - 15 years and over,"  In labour force, males 15+","    Unemployed, males 15+",,,,640.0
Employment rates,M1T,"  Not in the labour force, males 15+",Males - 15 years and over,"  Not in the labour force, males 15+",,,,,2995.0
Employment rates,M1T,"  Unemployment rate, males 15+",Males - 15 years and over,"  Unemployment rate, males 15+",,,,,8.4
Employment rates,M1T,"  Participation rate, males 15+",Males - 15 years and over,"  Participation rate, males 15+",,,,,71.8
Employment rates,M1T,Males - 15-24 years,Males - 15-24 years,,,,,,2090.0
Employment rates,M1T,"  In labour force, males 15-24 years",Males - 15-24 years,"  In labour force, males 15-24 years",,,,,1255.0
Employment rates,M1T,"    Employed, males 15-24 years",Males - 15-24 years,"  In labour force, males 15-24 years","    Employed, males 15-24 years",,,,1040.0
Employment rates,M1T,"    Unemployed, males 15-24 years",Males - 15-24 years,"  In labour force, males 15-24 years","    Unemployed, males 15-24 years",,,,220.0
Employment rates,M1T,"  Not in the labour force, males 15-24 years",Males - 15-24 years,"  Not in the labour force, males 15-24 years",,,,,835.0
Employment rates,M1T,"  Unemployment rate, males 15-24 years",Males - 15-24 years,"  Unemployment rate, males 15-24 years",,,,,17.5
Employment rates,M1T,"  Participation rate, males 15-24 years",Males - 15-24 years,"  Participation rate, males 15-24 years",,,,,60.0
Employment rates,M1T,Males - 25 years and over,Males - 25 years and over,,,,,,8525.0
Employment rates,M1T,"  In labour force, males 25+",Males - 25 years and over,"  In labour force, males 25+",,,,,6365.0
Employment rates,M1T,"    Employed, males 25+",Males - 25 years and over,"  In labour force, males 25+","    Employed, males 25+",,,,5945.0
Employment rates,M1T,"    Unemployed, males 25+",Males - 25 years and over,"  In labour force, males 25+","    Unemployed, males 25+",,,,420.0
Employment rates,M1T,"  Not in the labour force, males 25+",Males - 25 years and over,"  Not in the labour force, males 25+",,,,,2165.0
Employment rates,M1T,"  Unemployment rate, males 25+",Males - 25 years and over,"  Unemployment rate, males 25+",,,,,6.6
Employment rates,M1T,"  Participation rate, males 25+",Males - 25 years and over,"  Participation rate, males 25+",,,,,74.7
Employment rates,M1T,Females - 15 years and over,Females - 15 years and over,,,,,,13065.0
Employment rates,M1T,"  In labour force, females 15+",Females - 15 years and over,"  In labour force, females 15+",,,,,7455.0
Employment rates,M1T,"    Employed, females 15+",Females - 15 years and over,"  In labour force, females 15+","    Employed, females 15+",,,,6755.0
Employment rates,M1T,"    Unemployed, females 15+",Females - 15 years and over,"  In labour force, females 15+","    Unemployed, females 15+",,,,700.0
Employment rates,M1T,"  Not in the labour force, females 15+",Females - 15 years and over,"  Not in the labour force, females 15+",,,,,5605.0
Employment rates,M1T,"  Unemployment rate, females 15+",Females - 15 years and over,"  Unemployment rate, females 15+",,,,,9.4
Employment rates,M1T,"  Participation rate, females 15+",Females - 15 years and over,"  Participation rate, females 15+",,,,,57.1
Employment rates,M1T,Females - 15-24 years,Females - 15-24 years,,,,,,1975.0
Employment rates,M1T,"  In labour force, females 15-24 years",Females - 15-24 years,"  In labour force, females 15-24 years",,,,,1220.0
Employment rates,M1T,"    Employed, females 15-24 years",Females - 15-24 years,"  In labour force, females 15-24 years","    Employed, females 15-24 years",,,,1055.0
Employment rates,M1T,"    Unemployed, females 15-24 years",Females - 15-24 years,"  In labour force, females 15-24 years","    Unemployed, females 15-24 years",,,,170.0
Employment rates,M1T,"  Not in the labour force, females 15-24 years",Females - 15-24 years,"  Not in the labour force, females 15-24 years",,,,,755.0
Employment rates,M1T,"  Unemployment rate, females 15-24 years",Females - 15-24 years,"  Unemployment rate, females 15-24 years",,,,,13.9
Employment rates,M1T,"  Participation rate, females 15-24 years",Females - 15-24 years,"  Participation rate, females 15-24 years",,,,,61.8
Employment rates,M1T,Females - 25 years and over,Females - 25 years and over,,,,,,11090.0
Employment rates,M1T,"  In labour force, females 25+",Females - 25 years and over,"  In labour force, females 25+",,,,,6235.0
Employment rates,M1T,"    Employed, females 25+",Females - 25 years and over,"  In labour force, females 25+","    Employed, females 25+",,,,5705.0
Employment rates,M1T,"    Unemployed, females 25+",Females - 25 years and over,"  In labour force, females 25+","    Unemployed, females 25+",,,,530.0
Employment rates,M1T,"  Not in the labour force, females 25+",Females - 25 years and over,"  Not in the labour force, females 25+",,,,,4855.0
Employment rates,M1T,"  Unemployment rate, females 25+",Females - 25 years and over,"  Unemployment rate, females 25+",,,,,8.5
Employment rates,M1T,"  Participation rate, females 25+",Females - 25 years and over,"  Participation rate, females 25+",,,,,56.2
Employment rates,M1T,Females 15+ with no children at home (22),Females 15+ with no children at home (22),,,,,,8270.0
Employment rates,M1T,"  In the labour force, no children (22)",Females 15+ with no children at home (22),"  In the labour force, no children (22)",,,,,4260.0
Employment rates,M1T,"    Employed, no children (22)",Females 15+ with no children at home (22),"  In the labour force, no children (22)","    Employed, no children (22)",,,,3870.0
Employment rates,M1T,"    Unemployed, no children (22)",Females 15+ with no children at home (22),"  In the labour force, no children (22)","    Unemployed, no children (22)",,,,385.0
Employment rates,M1T,"  Not in the labour force, no children (22)",Females 15+ with no children at home (22),"  Not in the labour force, no children (22)",,,,,4015.0
Employment rates,M1T,"  Unemployment rate, no children (22)",Females 15+ with no children at home (22),"  Unemployment rate, no children (22)",,,,,9.0
Employment rates,M1T,"  Participation rate, no children (22)",Females 15+ with no children at home (22),"  Participation rate, no children (22)",,,,,51.5
Employment rates,M1T,Females 15+ with children at home (22),Females 15+ with children at home (22),,,,,,4730.0
Employment rates,M1T,"  In the labour force, with children (22)",Females 15+ with children at home (22),"  In the labour force, with children (22)",,,,,3165.0
Employment rates,M1T,"    Employed, with children (22)",Females 15+ with children at home (22),"  In the labour force, with children (22)","    Employed, with children (22)",,,,2850.0
Employment rates,M1T,"    Unemployed, with children (22)",Females 15+ with children at home (22),"  In the labour force, with children (22)","    Unemployed, with children (22)",,,,310.0
Employment rates,M1T,"  Not in the labour force, with children (22)",Females 15+ with children at home (22),"  Not in the labour force, with children (22)",,,,,1570.0
Employment rates,M1T,"  Unemployment rate, with children (22)",Females 15+ with children at home (22),"  Unemployment rate, with children (22)",,,,,9.8
Employment rates,M1T,"  Participation rate, with children (22)",Females 15+ with children at home (22),"  Participation rate, with children (22)",,,,,66.9
Employment rates,M1T,    With children under 6 years only (22),Females 15+ with children at home (22),"  Participation rate, with children (22)",    With children under 6 years only (22),,,,810.0
Employment rates,M1T,"      In the labour force, children <6 yrs. (22)",Females 15+ with children at home (22),"  Participation rate, with children (22)",    With children under 6 years only (22),"      In the labour force, children <6 yrs. (22)",,,530.0
Employment rates,M1T,"        Employed, children <6 yrs. (22)",Females 15+ with children at home (22),"  Participation rate, with children (22)",    With children under 6 years only (22),"      In the labour force, children <6 yrs. (22)","        Employed, children <6 yrs. (22)",,440.0
Employment rates,M1T,"        Unemployed, children <6 yrs. (22)",Females 15+ with children at home (22),"  Participation rate, with children (22)",    With children under 6 years only (22),"      In the labour force, children <6 yrs. (22)","        Unemployed, children <6 yrs. (22)",,85.0
Employment rates,M1T,"      Not in the labour force, children <6 yrs. (22)",Females 15+ with children at home (22),"  Participation rate, with children (22)",    With children under 6 years only (22),"      Not in the labour force, children <6 yrs. (22)",,,285.0
Employment rates,M1T,"      Unemployment rate, children <6 yrs. (22)",Females 15+ with children at home (22),"  Participation rate, with children (22)",    With children under 6 years only (22),"      Unemployment rate, children <6 yrs. (22)",,,16.0
Employment rates,M1T,"      Participation rate, children <6 yrs. (22)",Females 15+ with children at home (22),"  Participation rate, with children (22)",    With children under 6 years only (22),"      Participation rate, children <6 yrs. (22)",,,65.4
Employment rates,M1T,    With children < 6 years and children >=6 yrs. (22),Females 15+ with children at home (22),"  Participation rate, with children (22)",    With children < 6 years and children >=6 yrs. (22),,,,505.0
Employment rates,M1T,"      In the labour force, children < & >= 6 yrs. (22)",Females 15+ with children at home (22),"  Participation rate, with children (22)",    With children < 6 years and children >=6 yrs. (22),"      In the labour force, children < & >= 6 yrs. (22)",,,255.0
Employment rates,M1T,"        Employed, children < & >= 6 yrs. (22)",Females 15+ with children at home (22),"  Participation rate, with children (22)",    With children < 6 years and children >=6 yrs. (22),"      In the labour force, children < & >= 6 yrs. (22)","        Employed, children < & >= 6 yrs. (22)",,235.0
Employment rates,M1T,"        Unemployed, children < & >= 6 yrs. (22)",Females 15+ with children at home (22),"  Participation rate, with children (22)",    With children < 6 years and children >=6 yrs. (22),"      In the labour force, children < & >= 6 yrs. (22)","        Unemployed, children < & >= 6 yrs. (22)",,20.0
Employment rates,M1T,"      Not in the labour force, children < & >= 6 yrs. (22)",Females 15+ with children at home (22),"  Participation rate, with children (22)",    With children < 6 years and children >=6 yrs. (22),"      Not in the labour force, children < & >= 6 yrs. (22)",,,250.0
Employment rates,M1T,"      Unemployment rate, children < & >= 6 yrs. (22)",Females 15+ with children at home (22),"  Participation rate, with children (22)",    With children < 6 years and children >=6 yrs. (22),"      Unemployment rate, children < & >= 6 yrs. (22)",,,7.8
Employment rates,M1T,"      Participation rate, children < & >= 6 yrs. (22)",Females 15+ with children at home (22),"  Participation rate, with children (22)",    With children < 6 years and children >=6 yrs. (22),"      Participation rate, children < & >= 6 yrs. (22)",,,50.5
Employment rates,M1T,    With children 6 years and over only (22),Females 15+ with children at home (22),"  Participation rate, with children (22)",    With children 6 years and over only (22),,,,3420.0
Employment rates,M1T,"      In the labour force, children 6+ yrs.(22)",Females 15+ with children at home (22),"  Participation rate, with children (22)",    With children 6 years and over only (22),"      In the labour force, children 6+ yrs.(22)",,,2385.0
Employment rates,M1T,"        Employed, children 6+ yrs.(22)",Females 15+ with children at home (22),"  Participation rate, with children (22)",    With children 6 years and over only (22),"      In the labour force, children 6+ yrs.(22)","        Employed, children 6+ yrs.(22)",,2180.0
Employment rates,M1T,"        Unemployed, children 6+ yrs.(22)",Females 15+ with children at home (22),"  Participation rate, with children (22)",    With children 6 years and over only (22),"      In the labour force, children 6+ yrs.(22)","        Unemployed, children 6+ yrs.(22)",,205.0
Employment rates,M1T,"      Not in the labour force, children 6+ yrs.(22)",Females 15+ with children at home (22),"  Participation rate, with children (22)",    With children 6 years and over only (22),"      Not in the labour force, children 6+ yrs.(22)",,,1040.0
Employment rates,M1T,"      Unemployment rate, children 6+ yrs.(22)",Females 15+ with children at home (22),"  Participation rate, with children (22)",    With children 6 years and over only (22),"      Unemployment rate, children 6+ yrs.(22)",,,8.6
Employment rates,M1T,"      Participation rate, children 6+ yrs. (22)",Females 15+ with children at home (22),"  Participation rate, with children (22)",    With children 6 years and over only (22),"      Participation rate, children 6+ yrs. (22)",,,69.7
Employment rates,M1T,Total labour force 15 years and over,Total labour force 15 years and over,,,,,,15075.0
Employment rates,M1T,Total number of census fams. in private households (31),Total number of census fams. in private households (31),,,,,,7595.0
Employment rates,M1T,  Number of now-married & common-law couple fams. (32),Total number of census fams. in private households (31),  Number of now-married & common-law couple fams. (32),,,,,6185.0
Employment rates,M1T,    No member in the labour force,Total number of census fams. in private households (31),  Number of now-married & common-law couple fams. (32),    No member in the labour force,,,,1140.0
Employment rates,M1T,    Some members in the labour force,Total number of census fams. in private households (31),  Number of now-married & common-law couple fams. (32),    Some members in the labour force,,,,5040.0
Employment rates,M1T,      One member only,Total number of census fams. in private households (31),  Number of now-married & common-law couple fams. (32),    Some members in the labour force,      One member only,,,1190.0
Employment rates,M1T,      Two or more members,Total number of census fams. in private households (31),  Number of now-married & common-law couple fams. (32),    Some members in the labour force,      Two or more members,,,3855.0
Employment rates,M1T,      Now-married or common-law couples in lab. force,Total number of census fams. in private households (31),  Number of now-married & common-law couple fams. (32),    Some members in the labour force,      Now-married or common-law couples in lab. force,,,3420.0
Employment rates,M1T,    Number of lone-parent families,Total number of census fams. in private households (31),  Number of now-married & common-law couple fams. (32),    Number of lone-parent families,,,,1415.0
Employment rates,M1T,      No member in the labour force,Total number of census fams. in private households (31),  Number of now-married & common-law couple fams. (32),    Number of lone-parent families,      No member in the labour force,,,275.0
Employment rates,M1T,      Some members in the labour force,Total number of census fams. in private households (31),  Number of now-married & common-law couple fams. (32),    Number of lone-parent families,      Some members in the labour force,,,1140.0
Employment rates,M1T,        Parent in labour force,Total number of census fams. in private households (31),  Number of now-married & common-law couple fams. (32),    Number of lone-parent families,      Some members in the labour force,        Parent in labour force,,850.0
Employment rates,M1V,Both Sexes - 15 years and over,Both Sexes - 15 years and over,,,,,,37970.0
Employment rates,M1V,"  In labour force, both sexes 15+",Both Sexes - 15 years and over,"  In labour force, both sexes 15+",,,,,27480.0
Employment rates,M1V,"    Employed, both sexes 15+",Both Sexes - 15 years and over,"  In labour force, both sexes 15+","    Employed, both sexes 15+",,,,24940.0
Employment rates,M1V,"    Unemployed, both sexes 15+",Both Sexes - 15 years and over,"  In labour force, both sexes 15+","    Unemployed, both sexes 15+",,,,2535.0
Employment rates,M1V,"  Not in the labour force, both sexes 15+",Both Sexes - 15 years and over,"  Not in the labour force, both sexes 15+",,,,,10490.0
Employment rates,M1V,"  Unemployment rate, both sexes 15+",Both Sexes - 15 years and over,"  Unemployment rate, both sexes 15+",,,,,9.2
Employment rates,M1V,"  Participation rate, both sexes 15+",Both Sexes - 15 years and over,"  Participation rate, both sexes 15+",,,,,72.4
Employment rates,M1V,Both Sexes - 15-24 years,Both Sexes - 15-24 years,,,,,,7725.0
Employment rates,M1V,"  In labour force, both sexes 15-24 years",Both Sexes - 15-24 years,"  In labour force, both sexes 15-24 years",,,,,4160.0
Employment rates,M1V,"    Employed, both sexes 15-24 years",Both Sexes - 15-24 years,"  In labour force, both sexes 15-24 years","    Employed, both sexes 15-24 years",,,,3440.0
Employment rates,M1V,"    Unemployed, both sexes 15-24 years",Both Sexes - 15-24 years,"  In labour force, both sexes 15-24 years","    Unemployed, both sexes 15-24 years",,,,720.0
Employment rates,M1V,"  Not in the labour force, both sexes 15-24 years",Both Sexes - 15-24 years,"  Not in the labour force, both sexes 15-24 years",,,,,3560.0
Employment rates,M1V,"  Unemployment rate, both sexes 15-24 years",Both Sexes - 15-24 years,"  Unemployment rate, both sexes 15-24 years",,,,,17.3
Employment rates,M1V,"  Participation rate, both sexes 15-24 years",Both Sexes - 15-24 years,"  Participation rate, both sexes 15-24 years",,,,,53.9
Employment rates,M1V,Both Sexes - 25 years and over,Both Sexes - 25 years and over,,,,,,30245.0
Employment rates,M1V,"  In labour force, both sexes 25+",Both Sexes - 25 years and over,"  In labour force, both sexes 25+",,,,,23320.0
Employment rates,M1V,"    Employed, both sexes 25+",Both Sexes - 25 years and over,"  In labour force, both sexes 25+","    Employed, both sexes 25+",,,,21505.0
Employment rates,M1V,"    Unemployed, both sexes 25+",Both Sexes - 25 years and over,"  In labour force, both sexes 25+","    Unemployed, both sexes 25+",,,,1815.0
Employment rates,M1V,"  Not in the labour force, both sexes 25+",Both Sexes - 25 years and over,"  Not in the labour force, both sexes 25+",,,,,6925.0
Employment rates,M1V,"  Unemployment rate, both sexes 25+",Both Sexes - 25 years and over,"  Unemployment rate, both sexes 25+",,,,,7.8
Employment rates,M1V,"  Participation rate, both sexes 25+",Both Sexes - 25 years and over,"  Participation rate, both sexes 25+",,,,,77.1
Employment rates,M1V,Males - 15 years and over,Males - 15 years and over,,,,,,18415.0
Employment rates,M1V,"  In labour force, males 15+",Males - 15 years and over,"  In labour force, males 15+",,,,,14340.0
Employment rates,M1V,"    Employed, males 15+",Males - 15 years and over,"  In labour force, males 15+","    Employed, males 15+",,,,12995.0
Employment rates,M1V,"    Unemployed, males 15+",Males - 15 years and over,"  In labour force, males 15+","    Unemployed, males 15+",,,,1350.0
Employment rates,M1V,"  Not in the labour force, males 15+",Males - 15 years and over,"  Not in the labour force, males 15+",,,,,4075.0
Employment rates,M1V,"  Unemployment rate, males 15+",Males - 15 years and over,"  Unemployment rate, males 15+",,,,,9.4
Employment rates,M1V,"  Participation rate, males 15+",Males - 15 years and over,"  Participation rate, males 15+",,,,,77.9
