Category,Country_Province_FSA,Profile of FSA,characteristic_level_1,characteristic_level_2,characteristic_level_3,characteristic_level_4,characteristic_level_5,characteristic_level_6,counts
Education,M1T,"  Educational, recreational and counselling services",Males with postsecondary qualifications (21),"  Educational, recreational and counselling services",,,,,160.0
Education,M1T,  Fine and applied arts,Males with postsecondary qualifications (21),  Fine and applied arts,,,,,180.0
Education,M1T,  Humanities and related fields,Males with postsecondary qualifications (21),  Humanities and related fields,,,,,210.0
Education,M1T,  Social sciences and related fields,Males with postsecondary qualifications (21),  Social sciences and related fields,,,,,390.0
Education,M1T,"  Commerce, management and business administration",Males with postsecondary qualifications (21),"  Commerce, management and business administration",,,,,1030.0
Education,M1T,  Agricultural and biological sciences/technologies,Males with postsecondary qualifications (21),  Agricultural and biological sciences/technologies,,,,,120.0
Education,M1T,  Engineering and applied sciences,Males with postsecondary qualifications (21),  Engineering and applied sciences,,,,,490.0
Education,M1T,  Engineering and applied science techs. and trades,Males with postsecondary qualifications (21),  Engineering and applied science techs. and trades,,,,,1330.0
Education,M1T,"  Health professions, sciences and technologies",Males with postsecondary qualifications (21),"  Health professions, sciences and technologies",,,,,175.0
Education,M1T,  Mathematics and physical sciences,Males with postsecondary qualifications (21),  Mathematics and physical sciences,,,,,305.0
Education,M1T,"  No specialization and all other, n.e.c.",Males with postsecondary qualifications (21),"  No specialization and all other, n.e.c.",,,,,15.0
Education,M1T,Females with postsecondary qualifications (21),Females with postsecondary qualifications (21),,,,,,3985.0
Education,M1T,"  Educational, recreational and counselling services",Females with postsecondary qualifications (21),"  Educational, recreational and counselling services",,,,,570.0
Education,M1T,  Fine and applied arts,Females with postsecondary qualifications (21),  Fine and applied arts,,,,,185.0
Education,M1T,  Humanities and related fields,Females with postsecondary qualifications (21),  Humanities and related fields,,,,,245.0
Education,M1T,  Social sciences and related fields,Females with postsecondary qualifications (21),  Social sciences and related fields,,,,,345.0
Education,M1T,"  Commerce, management and business administration",Females with postsecondary qualifications (21),"  Commerce, management and business administration",,,,,1400.0
Education,M1T,  Agricultural and biological sciences/technologies,Females with postsecondary qualifications (21),  Agricultural and biological sciences/technologies,,,,,115.0
Education,M1T,  Engineering and applied sciences,Females with postsecondary qualifications (21),  Engineering and applied sciences,,,,,45.0
Education,M1T,  Engineering and applied science techs. and trades,Females with postsecondary qualifications (21),  Engineering and applied science techs. and trades,,,,,200.0
Education,M1T,"  Health professions, sciences and technologies",Females with postsecondary qualifications (21),"  Health professions, sciences and technologies",,,,,645.0
Education,M1T,  Mathematics and physical sciences,Females with postsecondary qualifications (21),  Mathematics and physical sciences,,,,,225.0
Education,M1T,"  No specialization and all other, n.e.c.",Females with postsecondary qualifications (21),"  No specialization and all other, n.e.c.",,,,,15.0
Education,M1V,"Total population 15 - 24 years, by school attendance","Total population 15 - 24 years, by school attendance",,,,,,7725.0
Education,M1V,  Not attending school,"Total population 15 - 24 years, by school attendance",  Not attending school,,,,,1840.0
Education,M1V,  Attending school full time,"Total population 15 - 24 years, by school attendance",  Attending school full time,,,,,5475.0
Education,M1V,  Attending school part time,"Total population 15 - 24 years, by school attendance",  Attending school part time,,,,,410.0
Education,M1V,Total population 15 years and over,Total population 15 years and over,,,,,,37965.0
Education,M1V,"  Highest level of schooling, less than grade 9 (18)",Total population 15 years and over,"  Highest level of schooling, less than grade 9 (18)",,,,,3610.0
Education,M1V,  Grades 9-13 - Without secondary certificate,Total population 15 years and over,  Grades 9-13 - Without secondary certificate,,,,,7575.0
Education,M1V,  Grades 9-13 - With secondary certificate,Total population 15 years and over,  Grades 9-13 - With secondary certificate,,,,,5775.0
Education,M1V,  Trades certificate or diploma,Total population 15 years and over,  Trades certificate or diploma,,,,,910.0
Education,M1V,  Other non-university - Without certificate (19),Total population 15 years and over,  Other non-university - Without certificate (19),,,,,2565.0
Education,M1V,  Other non-university - With certificate (19) (20),Total population 15 years and over,  Other non-university - With certificate (19) (20),,,,,6070.0
Education,M1V,  University - Without degree,Total population 15 years and over,  University - Without degree,,,,,4680.0
Education,M1V,  University - Without certificate,Total population 15 years and over,  University - Without certificate,,,,,2380.0
Education,M1V,  University - With certificate (20),Total population 15 years and over,  University - With certificate (20),,,,,2300.0
Education,M1V,  University - With degree,Total population 15 years and over,  University - With degree,,,,,6790.0
Education,M1V,Males with postsecondary qualifications (21),Males with postsecondary qualifications (21),,,,,,8565.0
Education,M1V,"  Educational, recreational and counselling services",Males with postsecondary qualifications (21),"  Educational, recreational and counselling services",,,,,225.0
Education,M1V,  Fine and applied arts,Males with postsecondary qualifications (21),  Fine and applied arts,,,,,250.0
Education,M1V,  Humanities and related fields,Males with postsecondary qualifications (21),  Humanities and related fields,,,,,325.0
Education,M1V,  Social sciences and related fields,Males with postsecondary qualifications (21),  Social sciences and related fields,,,,,645.0
Education,M1V,"  Commerce, management and business administration",Males with postsecondary qualifications (21),"  Commerce, management and business administration",,,,,1995.0
Education,M1V,  Agricultural and biological sciences/technologies,Males with postsecondary qualifications (21),  Agricultural and biological sciences/technologies,,,,,275.0
Education,M1V,  Engineering and applied sciences,Males with postsecondary qualifications (21),  Engineering and applied sciences,,,,,1235.0
Education,M1V,  Engineering and applied science techs. and trades,Males with postsecondary qualifications (21),  Engineering and applied science techs. and trades,,,,,2450.0
Education,M1V,"  Health professions, sciences and technologies",Males with postsecondary qualifications (21),"  Health professions, sciences and technologies",,,,,375.0
Education,M1V,  Mathematics and physical sciences,Males with postsecondary qualifications (21),  Mathematics and physical sciences,,,,,790.0
Education,M1V,"  No specialization and all other, n.e.c.",Males with postsecondary qualifications (21),"  No specialization and all other, n.e.c.",,,,,0.0
Education,M1V,Females with postsecondary qualifications (21),Females with postsecondary qualifications (21),,,,,,7495.0
Education,M1V,"  Educational, recreational and counselling services",Females with postsecondary qualifications (21),"  Educational, recreational and counselling services",,,,,805.0
Education,M1V,  Fine and applied arts,Females with postsecondary qualifications (21),  Fine and applied arts,,,,,445.0
Education,M1V,  Humanities and related fields,Females with postsecondary qualifications (21),  Humanities and related fields,,,,,445.0
Education,M1V,  Social sciences and related fields,Females with postsecondary qualifications (21),  Social sciences and related fields,,,,,635.0
Education,M1V,"  Commerce, management and business administration",Females with postsecondary qualifications (21),"  Commerce, management and business administration",,,,,2910.0
Education,M1V,  Agricultural and biological sciences/technologies,Females with postsecondary qualifications (21),  Agricultural and biological sciences/technologies,,,,,230.0
Education,M1V,  Engineering and applied sciences,Females with postsecondary qualifications (21),  Engineering and applied sciences,,,,,60.0
Education,M1V,  Engineering and applied science techs. and trades,Females with postsecondary qualifications (21),  Engineering and applied science techs. and trades,,,,,445.0
Education,M1V,"  Health professions, sciences and technologies",Females with postsecondary qualifications (21),"  Health professions, sciences and technologies",,,,,1145.0
Education,M1V,  Mathematics and physical sciences,Females with postsecondary qualifications (21),  Mathematics and physical sciences,,,,,365.0
Education,M1V,"  No specialization and all other, n.e.c.",Females with postsecondary qualifications (21),"  No specialization and all other, n.e.c.",,,,,15.0
Education,M1W,"Total population 15 - 24 years, by school attendance","Total population 15 - 24 years, by school attendance",,,,,,7620.0
Education,M1W,  Not attending school,"Total population 15 - 24 years, by school attendance",  Not attending school,,,,,1830.0
Education,M1W,  Attending school full time,"Total population 15 - 24 years, by school attendance",  Attending school full time,,,,,5295.0
Education,M1W,  Attending school part time,"Total population 15 - 24 years, by school attendance",  Attending school part time,,,,,500.0
Education,M1W,Total population 15 years and over,Total population 15 years and over,,,,,,38635.0
Education,M1W,"  Highest level of schooling, less than grade 9 (18)",Total population 15 years and over,"  Highest level of schooling, less than grade 9 (18)",,,,,3840.0
Education,M1W,  Grades 9-13 - Without secondary certificate,Total population 15 years and over,  Grades 9-13 - Without secondary certificate,,,,,8055.0
Education,M1W,  Grades 9-13 - With secondary certificate,Total population 15 years and over,  Grades 9-13 - With secondary certificate,,,,,5890.0
Education,M1W,  Trades certificate or diploma,Total population 15 years and over,  Trades certificate or diploma,,,,,1055.0
Education,M1W,  Other non-university - Without certificate (19),Total population 15 years and over,  Other non-university - Without certificate (19),,,,,2665.0
Education,M1W,  Other non-university - With certificate (19) (20),Total population 15 years and over,  Other non-university - With certificate (19) (20),,,,,5620.0
Education,M1W,  University - Without degree,Total population 15 years and over,  University - Without degree,,,,,4715.0
Education,M1W,  University - Without certificate,Total population 15 years and over,  University - Without certificate,,,,,2610.0
Education,M1W,  University - With certificate (20),Total population 15 years and over,  University - With certificate (20),,,,,2105.0
Education,M1W,  University - With degree,Total population 15 years and over,  University - With degree,,,,,6795.0
Education,M1W,Males with postsecondary qualifications (21),Males with postsecondary qualifications (21),,,,,,8110.0
Education,M1W,"  Educational, recreational and counselling services",Males with postsecondary qualifications (21),"  Educational, recreational and counselling services",,,,,245.0
Education,M1W,  Fine and applied arts,Males with postsecondary qualifications (21),  Fine and applied arts,,,,,270.0
Education,M1W,  Humanities and related fields,Males with postsecondary qualifications (21),  Humanities and related fields,,,,,440.0
Education,M1W,  Social sciences and related fields,Males with postsecondary qualifications (21),  Social sciences and related fields,,,,,640.0
Education,M1W,"  Commerce, management and business administration",Males with postsecondary qualifications (21),"  Commerce, management and business administration",,,,,2120.0
Education,M1W,  Agricultural and biological sciences/technologies,Males with postsecondary qualifications (21),  Agricultural and biological sciences/technologies,,,,,215.0
Education,M1W,  Engineering and applied sciences,Males with postsecondary qualifications (21),  Engineering and applied sciences,,,,,1100.0
Education,M1W,  Engineering and applied science techs. and trades,Males with postsecondary qualifications (21),  Engineering and applied science techs. and trades,,,,,2070.0
Education,M1W,"  Health professions, sciences and technologies",Males with postsecondary qualifications (21),"  Health professions, sciences and technologies",,,,,300.0
Education,M1W,  Mathematics and physical sciences,Males with postsecondary qualifications (21),  Mathematics and physical sciences,,,,,700.0
Education,M1W,"  No specialization and all other, n.e.c.",Males with postsecondary qualifications (21),"  No specialization and all other, n.e.c.",,,,,10.0
Education,M1W,Females with postsecondary qualifications (21),Females with postsecondary qualifications (21),,,,,,7465.0
Education,M1W,"  Educational, recreational and counselling services",Females with postsecondary qualifications (21),"  Educational, recreational and counselling services",,,,,960.0
Education,M1W,  Fine and applied arts,Females with postsecondary qualifications (21),  Fine and applied arts,,,,,475.0
Education,M1W,  Humanities and related fields,Females with postsecondary qualifications (21),  Humanities and related fields,,,,,520.0
Education,M1W,  Social sciences and related fields,Females with postsecondary qualifications (21),  Social sciences and related fields,,,,,695.0
Education,M1W,"  Commerce, management and business administration",Females with postsecondary qualifications (21),"  Commerce, management and business administration",,,,,2560.0
Education,M1W,  Agricultural and biological sciences/technologies,Females with postsecondary qualifications (21),  Agricultural and biological sciences/technologies,,,,,280.0
Education,M1W,  Engineering and applied sciences,Females with postsecondary qualifications (21),  Engineering and applied sciences,,,,,85.0
Education,M1W,  Engineering and applied science techs. and trades,Females with postsecondary qualifications (21),  Engineering and applied science techs. and trades,,,,,315.0
Education,M1W,"  Health professions, sciences and technologies",Females with postsecondary qualifications (21),"  Health professions, sciences and technologies",,,,,1190.0
Education,M1W,  Mathematics and physical sciences,Females with postsecondary qualifications (21),  Mathematics and physical sciences,,,,,385.0
Education,M1W,"  No specialization and all other, n.e.c.",Females with postsecondary qualifications (21),"  No specialization and all other, n.e.c.",,,,,0.0
Education,M1X,"Total population 15 - 24 years, by school attendance","Total population 15 - 24 years, by school attendance",,,,,,240.0
Education,M1X,  Not attending school,"Total population 15 - 24 years, by school attendance",  Not attending school,,,,,45.0
Education,M1X,  Attending school full time,"Total population 15 - 24 years, by school attendance",  Attending school full time,,,,,175.0
Education,M1X,  Attending school part time,"Total population 15 - 24 years, by school attendance",  Attending school part time,,,,,15.0
Education,M1X,Total population 15 years and over,Total population 15 years and over,,,,,,1050.0
Education,M1X,"  Highest level of schooling, less than grade 9 (18)",Total population 15 years and over,"  Highest level of schooling, less than grade 9 (18)",,,,,65.0
Education,M1X,  Grades 9-13 - Without secondary certificate,Total population 15 years and over,  Grades 9-13 - Without secondary certificate,,,,,190.0
Education,M1X,  Grades 9-13 - With secondary certificate,Total population 15 years and over,  Grades 9-13 - With secondary certificate,,,,,160.0
Education,M1X,  Trades certificate or diploma,Total population 15 years and over,  Trades certificate or diploma,,,,,10.0
Education,M1X,  Other non-university - Without certificate (19),Total population 15 years and over,  Other non-university - Without certificate (19),,,,,80.0
Education,M1X,  Other non-university - With certificate (19) (20),Total population 15 years and over,  Other non-university - With certificate (19) (20),,,,,180.0
Education,M1X,  University - Without degree,Total population 15 years and over,  University - Without degree,,,,,160.0
Education,M1X,  University - Without certificate,Total population 15 years and over,  University - Without certificate,,,,,85.0
Education,M1X,  University - With certificate (20),Total population 15 years and over,  University - With certificate (20),,,,,65.0
Education,M1X,  University - With degree,Total population 15 years and over,  University - With degree,,,,,210.0
Education,M1X,Males with postsecondary qualifications (21),Males with postsecondary qualifications (21),,,,,,220.0
Education,M1X,"  Educational, recreational and counselling services",Males with postsecondary qualifications (21),"  Educational, recreational and counselling services",,,,,0.0
Education,M1X,  Fine and applied arts,Males with postsecondary qualifications (21),  Fine and applied arts,,,,,10.0
Education,M1X,  Humanities and related fields,Males with postsecondary qualifications (21),  Humanities and related fields,,,,,15.0
Education,M1X,  Social sciences and related fields,Males with postsecondary qualifications (21),  Social sciences and related fields,,,,,10.0
Education,M1X,"  Commerce, management and business administration",Males with postsecondary qualifications (21),"  Commerce, management and business administration",,,,,55.0
Education,M1X,  Agricultural and biological sciences/technologies,Males with postsecondary qualifications (21),  Agricultural and biological sciences/technologies,,,,,10.0
Education,M1X,  Engineering and applied sciences,Males with postsecondary qualifications (21),  Engineering and applied sciences,,,,,30.0
Education,M1X,  Engineering and applied science techs. and trades,Males with postsecondary qualifications (21),  Engineering and applied science techs. and trades,,,,,60.0
Education,M1X,"  Health professions, sciences and technologies",Males with postsecondary qualifications (21),"  Health professions, sciences and technologies",,,,,0.0
Education,M1X,  Mathematics and physical sciences,Males with postsecondary qualifications (21),  Mathematics and physical sciences,,,,,20.0
Education,M1X,"  No specialization and all other, n.e.c.",Males with postsecondary qualifications (21),"  No specialization and all other, n.e.c.",,,,,0.0
Education,M1X,Females with postsecondary qualifications (21),Females with postsecondary qualifications (21),,,,,,250.0
Education,M1X,"  Educational, recreational and counselling services",Females with postsecondary qualifications (21),"  Educational, recreational and counselling services",,,,,20.0
Education,M1X,  Fine and applied arts,Females with postsecondary qualifications (21),  Fine and applied arts,,,,,20.0
Education,M1X,  Humanities and related fields,Females with postsecondary qualifications (21),  Humanities and related fields,,,,,35.0
Education,M1X,  Social sciences and related fields,Females with postsecondary qualifications (21),  Social sciences and related fields,,,,,10.0
Education,M1X,"  Commerce, management and business administration",Females with postsecondary qualifications (21),"  Commerce, management and business administration",,,,,75.0
Education,M1X,  Agricultural and biological sciences/technologies,Females with postsecondary qualifications (21),  Agricultural and biological sciences/technologies,,,,,10.0
Education,M1X,  Engineering and applied sciences,Females with postsecondary qualifications (21),  Engineering and applied sciences,,,,,0.0
Education,M1X,  Engineering and applied science techs. and trades,Females with postsecondary qualifications (21),  Engineering and applied science techs. and trades,,,,,15.0
Education,M1X,"  Health professions, sciences and technologies",Females with postsecondary qualifications (21),"  Health professions, sciences and technologies",,,,,50.0
Education,M1X,  Mathematics and physical sciences,Females with postsecondary qualifications (21),  Mathematics and physical sciences,,,,,20.0
Education,M1X,"  No specialization and all other, n.e.c.",Females with postsecondary qualifications (21),"  No specialization and all other, n.e.c.",,,,,0.0
Education,M2H,"Total population 15 - 24 years, by school attendance","Total population 15 - 24 years, by school attendance",,,,,,4790.0
Education,M2H,  Not attending school,"Total population 15 - 24 years, by school attendance",  Not attending school,,,,,1055.0
Education,M2H,  Attending school full time,"Total population 15 - 24 years, by school attendance",  Attending school full time,,,,,3510.0
Education,M2H,  Attending school part time,"Total population 15 - 24 years, by school attendance",  Attending school part time,,,,,225.0
Education,M2H,Total population 15 years and over,Total population 15 years and over,,,,,,21235.0
Education,M2H,"  Highest level of schooling, less than grade 9 (18)",Total population 15 years and over,"  Highest level of schooling, less than grade 9 (18)",,,,,1535.0
Education,M2H,  Grades 9-13 - Without secondary certificate,Total population 15 years and over,  Grades 9-13 - Without secondary certificate,,,,,4350.0
Education,M2H,  Grades 9-13 - With secondary certificate,Total population 15 years and over,  Grades 9-13 - With secondary certificate,,,,,3100.0
Education,M2H,  Trades certificate or diploma,Total population 15 years and over,  Trades certificate or diploma,,,,,355.0
Education,M2H,  Other non-university - Without certificate (19),Total population 15 years and over,  Other non-university - Without certificate (19),,,,,1265.0
Education,M2H,  Other non-university - With certificate (19) (20),Total population 15 years and over,  Other non-university - With certificate (19) (20),,,,,3000.0
Education,M2H,  University - Without degree,Total population 15 years and over,  University - Without degree,,,,,2795.0
Education,M2H,  University - Without certificate,Total population 15 years and over,  University - Without certificate,,,,,1605.0
Education,M2H,  University - With certificate (20),Total population 15 years and over,  University - With certificate (20),,,,,1185.0
Education,M2H,  University - With degree,Total population 15 years and over,  University - With degree,,,,,4845.0
Education,M2H,Males with postsecondary qualifications (21),Males with postsecondary qualifications (21),,,,,,4775.0
Education,M2H,"  Educational, recreational and counselling services",Males with postsecondary qualifications (21),"  Educational, recreational and counselling services",,,,,180.0
Education,M2H,  Fine and applied arts,Males with postsecondary qualifications (21),  Fine and applied arts,,,,,115.0
Education,M2H,  Humanities and related fields,Males with postsecondary qualifications (21),  Humanities and related fields,,,,,245.0
Education,M2H,  Social sciences and related fields,Males with postsecondary qualifications (21),  Social sciences and related fields,,,,,590.0
Education,M2H,"  Commerce, management and business administration",Males with postsecondary qualifications (21),"  Commerce, management and business administration",,,,,1175.0
Education,M2H,  Agricultural and biological sciences/technologies,Males with postsecondary qualifications (21),  Agricultural and biological sciences/technologies,,,,,125.0
Education,M2H,  Engineering and applied sciences,Males with postsecondary qualifications (21),  Engineering and applied sciences,,,,,660.0
Education,M2H,  Engineering and applied science techs. and trades,Males with postsecondary qualifications (21),  Engineering and applied science techs. and trades,,,,,985.0
Education,M2H,"  Health professions, sciences and technologies",Males with postsecondary qualifications (21),"  Health professions, sciences and technologies",,,,,305.0
Education,M2H,  Mathematics and physical sciences,Males with postsecondary qualifications (21),  Mathematics and physical sciences,,,,,405.0
Education,M2H,"  No specialization and all other, n.e.c.",Males with postsecondary qualifications (21),"  No specialization and all other, n.e.c.",,,,,0.0
Education,M2H,Females with postsecondary qualifications (21),Females with postsecondary qualifications (21),,,,,,4605.0
Education,M2H,"  Educational, recreational and counselling services",Females with postsecondary qualifications (21),"  Educational, recreational and counselling services",,,,,590.0
Education,M2H,  Fine and applied arts,Females with postsecondary qualifications (21),  Fine and applied arts,,,,,335.0
Education,M2H,  Humanities and related fields,Females with postsecondary qualifications (21),  Humanities and related fields,,,,,445.0
Education,M2H,  Social sciences and related fields,Females with postsecondary qualifications (21),  Social sciences and related fields,,,,,565.0
Education,M2H,"  Commerce, management and business administration",Females with postsecondary qualifications (21),"  Commerce, management and business administration",,,,,1415.0
Education,M2H,  Agricultural and biological sciences/technologies,Females with postsecondary qualifications (21),  Agricultural and biological sciences/technologies,,,,,210.0
Education,M2H,  Engineering and applied sciences,Females with postsecondary qualifications (21),  Engineering and applied sciences,,,,,80.0
Education,M2H,  Engineering and applied science techs. and trades,Females with postsecondary qualifications (21),  Engineering and applied science techs. and trades,,,,,145.0
Education,M2H,"  Health professions, sciences and technologies",Females with postsecondary qualifications (21),"  Health professions, sciences and technologies",,,,,620.0
Education,M2H,  Mathematics and physical sciences,Females with postsecondary qualifications (21),  Mathematics and physical sciences,,,,,205.0
Education,M2H,"  No specialization and all other, n.e.c.",Females with postsecondary qualifications (21),"  No specialization and all other, n.e.c.",,,,,0.0
Education,M2J,"Total population 15 - 24 years, by school attendance","Total population 15 - 24 years, by school attendance",,,,,,8090.0
Education,M2J,  Not attending school,"Total population 15 - 24 years, by school attendance",  Not attending school,,,,,2070.0
Education,M2J,  Attending school full time,"Total population 15 - 24 years, by school attendance",  Attending school full time,,,,,5535.0
Education,M2J,  Attending school part time,"Total population 15 - 24 years, by school attendance",  Attending school part time,,,,,485.0
Education,M2J,Total population 15 years and over,Total population 15 years and over,,,,,,43530.0
Education,M2J,"  Highest level of schooling, less than grade 9 (18)",Total population 15 years and over,"  Highest level of schooling, less than grade 9 (18)",,,,,3630.0
Education,M2J,  Grades 9-13 - Without secondary certificate,Total population 15 years and over,  Grades 9-13 - Without secondary certificate,,,,,8400.0
Education,M2J,  Grades 9-13 - With secondary certificate,Total population 15 years and over,  Grades 9-13 - With secondary certificate,,,,,6895.0
Education,M2J,  Trades certificate or diploma,Total population 15 years and over,  Trades certificate or diploma,,,,,940.0
Education,M2J,  Other non-university - Without certificate (19),Total population 15 years and over,  Other non-university - Without certificate (19),,,,,3135.0
Education,M2J,  Other non-university - With certificate (19) (20),Total population 15 years and over,  Other non-university - With certificate (19) (20),,,,,6960.0
Education,M2J,  University - Without degree,Total population 15 years and over,  University - Without degree,,,,,5310.0
Education,M2J,  University - Without certificate,Total population 15 years and over,  University - Without certificate,,,,,3015.0
Education,M2J,  University - With certificate (20),Total population 15 years and over,  University - With certificate (20),,,,,2295.0
Education,M2J,  University - With degree,Total population 15 years and over,  University - With degree,,,,,8270.0
Education,M2J,Males with postsecondary qualifications (21),Males with postsecondary qualifications (21),,,,,,9540.0
Education,M2J,"  Educational, recreational and counselling services",Males with postsecondary qualifications (21),"  Educational, recreational and counselling services",,,,,335.0
Education,M2J,  Fine and applied arts,Males with postsecondary qualifications (21),  Fine and applied arts,,,,,355.0
Education,M2J,  Humanities and related fields,Males with postsecondary qualifications (21),  Humanities and related fields,,,,,510.0
Education,M2J,  Social sciences and related fields,Males with postsecondary qualifications (21),  Social sciences and related fields,,,,,975.0
Education,M2J,"  Commerce, management and business administration",Males with postsecondary qualifications (21),"  Commerce, management and business administration",,,,,2155.0
Education,M2J,  Agricultural and biological sciences/technologies,Males with postsecondary qualifications (21),  Agricultural and biological sciences/technologies,,,,,330.0
Education,M2J,  Engineering and applied sciences,Males with postsecondary qualifications (21),  Engineering and applied sciences,,,,,1255.0
Education,M2J,  Engineering and applied science techs. and trades,Males with postsecondary qualifications (21),  Engineering and applied science techs. and trades,,,,,2580.0
Education,M2J,"  Health professions, sciences and technologies",Males with postsecondary qualifications (21),"  Health professions, sciences and technologies",,,,,345.0
Education,M2J,  Mathematics and physical sciences,Males with postsecondary qualifications (21),  Mathematics and physical sciences,,,,,695.0
Education,M2J,"  No specialization and all other, n.e.c.",Males with postsecondary qualifications (21),"  No specialization and all other, n.e.c.",,,,,0.0
Education,M2J,Females with postsecondary qualifications (21),Females with postsecondary qualifications (21),,,,,,8920.0
Education,M2J,"  Educational, recreational and counselling services",Females with postsecondary qualifications (21),"  Educational, recreational and counselling services",,,,,1235.0
Education,M2J,  Fine and applied arts,Females with postsecondary qualifications (21),  Fine and applied arts,,,,,635.0
Education,M2J,  Humanities and related fields,Females with postsecondary qualifications (21),  Humanities and related fields,,,,,690.0
Education,M2J,  Social sciences and related fields,Females with postsecondary qualifications (21),  Social sciences and related fields,,,,,940.0
Education,M2J,"  Commerce, management and business administration",Females with postsecondary qualifications (21),"  Commerce, management and business administration",,,,,2675.0
Education,M2J,  Agricultural and biological sciences/technologies,Females with postsecondary qualifications (21),  Agricultural and biological sciences/technologies,,,,,375.0
Education,M2J,  Engineering and applied sciences,Females with postsecondary qualifications (21),  Engineering and applied sciences,,,,,135.0
Education,M2J,  Engineering and applied science techs. and trades,Females with postsecondary qualifications (21),  Engineering and applied science techs. and trades,,,,,380.0
Education,M2J,"  Health professions, sciences and technologies",Females with postsecondary qualifications (21),"  Health professions, sciences and technologies",,,,,1475.0
Education,M2J,  Mathematics and physical sciences,Females with postsecondary qualifications (21),  Mathematics and physical sciences,,,,,365.0
Education,M2J,"  No specialization and all other, n.e.c.",Females with postsecondary qualifications (21),"  No specialization and all other, n.e.c.",,,,,25.0
Education,M2K,"Total population 15 - 24 years, by school attendance","Total population 15 - 24 years, by school attendance",,,,,,1690.0
Education,M2K,  Not attending school,"Total population 15 - 24 years, by school attendance",  Not attending school,,,,,385.0
Education,M2K,  Attending school full time,"Total population 15 - 24 years, by school attendance",  Attending school full time,,,,,1230.0
Education,M2K,  Attending school part time,"Total population 15 - 24 years, by school attendance",  Attending school part time,,,,,70.0
Education,M2K,Total population 15 years and over,Total population 15 years and over,,,,,,11335.0
Education,M2K,"  Highest level of schooling, less than grade 9 (18)",Total population 15 years and over,"  Highest level of schooling, less than grade 9 (18)",,,,,430.0
Education,M2K,  Grades 9-13 - Without secondary certificate,Total population 15 years and over,  Grades 9-13 - Without secondary certificate,,,,,1715.0
Education,M2K,  Grades 9-13 - With secondary certificate,Total population 15 years and over,  Grades 9-13 - With secondary certificate,,,,,1650.0
Education,M2K,  Trades certificate or diploma,Total population 15 years and over,  Trades certificate or diploma,,,,,195.0
Education,M2K,  Other non-university - Without certificate (19),Total population 15 years and over,  Other non-university - Without certificate (19),,,,,720.0
Education,M2K,  Other non-university - With certificate (19) (20),Total population 15 years and over,  Other non-university - With certificate (19) (20),,,,,1580.0
Education,M2K,  University - Without degree,Total population 15 years and over,  University - Without degree,,,,,1605.0
Education,M2K,  University - Without certificate,Total population 15 years and over,  University - Without certificate,,,,,825.0
Education,M2K,  University - With certificate (20),Total population 15 years and over,  University - With certificate (20),,,,,785.0
Education,M2K,  University - With degree,Total population 15 years and over,  University - With degree,,,,,3435.0
Education,M2K,Males with postsecondary qualifications (21),Males with postsecondary qualifications (21),,,,,,2940.0
Education,M2K,"  Educational, recreational and counselling services",Males with postsecondary qualifications (21),"  Educational, recreational and counselling services",,,,,75.0
Education,M2K,  Fine and applied arts,Males with postsecondary qualifications (21),  Fine and applied arts,,,,,70.0
Education,M2K,  Humanities and related fields,Males with postsecondary qualifications (21),  Humanities and related fields,,,,,155.0
Education,M2K,  Social sciences and related fields,Males with postsecondary qualifications (21),  Social sciences and related fields,,,,,370.0
Education,M2K,"  Commerce, management and business administration",Males with postsecondary qualifications (21),"  Commerce, management and business administration",,,,,620.0
Education,M2K,  Agricultural and biological sciences/technologies,Males with postsecondary qualifications (21),  Agricultural and biological sciences/technologies,,,,,90.0
Education,M2K,  Engineering and applied sciences,Males with postsecondary qualifications (21),  Engineering and applied sciences,,,,,560.0
Education,M2K,  Engineering and applied science techs. and trades,Males with postsecondary qualifications (21),  Engineering and applied science techs. and trades,,,,,545.0
Education,M2K,"  Health professions, sciences and technologies",Males with postsecondary qualifications (21),"  Health professions, sciences and technologies",,,,,225.0
Education,M2K,  Mathematics and physical sciences,Males with postsecondary qualifications (21),  Mathematics and physical sciences,,,,,225.0
Education,M2K,"  No specialization and all other, n.e.c.",Males with postsecondary qualifications (21),"  No specialization and all other, n.e.c.",,,,,0.0
Education,M2K,Females with postsecondary qualifications (21),Females with postsecondary qualifications (21),,,,,,3055.0
Education,M2K,"  Educational, recreational and counselling services",Females with postsecondary qualifications (21),"  Educational, recreational and counselling services",,,,,460.0
Education,M2K,  Fine and applied arts,Females with postsecondary qualifications (21),  Fine and applied arts,,,,,205.0
Education,M2K,  Humanities and related fields,Females with postsecondary qualifications (21),  Humanities and related fields,,,,,350.0
Education,M2K,  Social sciences and related fields,Females with postsecondary qualifications (21),  Social sciences and related fields,,,,,400.0
Education,M2K,"  Commerce, management and business administration",Females with postsecondary qualifications (21),"  Commerce, management and business administration",,,,,620.0
Education,M2K,  Agricultural and biological sciences/technologies,Females with postsecondary qualifications (21),  Agricultural and biological sciences/technologies,,,,,175.0
Education,M2K,  Engineering and applied sciences,Females with postsecondary qualifications (21),  Engineering and applied sciences,,,,,75.0
Education,M2K,  Engineering and applied science techs. and trades,Females with postsecondary qualifications (21),  Engineering and applied science techs. and trades,,,,,70.0
