Category,Country_Province_FSA,Profile of FSA,characteristic_level_1,characteristic_level_2,characteristic_level_3,characteristic_level_4,characteristic_level_5,characteristic_level_6,counts
Language,M1G,"    Armenian, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Armenian, knowledge of non-official languages (2)",,,,40.0
Language,M1G,"    Romanian, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Romanian, knowledge of non-official languages (2)",,,,35.0
Language,M1H,"Mother tongue,single responses","Mother tongue,single responses",,,,,,14865.0
Language,M1H,  English,"Mother tongue,single responses",  English,,,,,10165.0
Language,M1H,  French,"Mother tongue,single responses",  French,,,,,185.0
Language,M1H,  Non-official languages,"Mother tongue,single responses",  Non-official languages,,,,,4515.0
Language,M1H,    Italian,"Mother tongue,single responses",  Non-official languages,    Italian,,,,340.0
Language,M1H,    Chinese,"Mother tongue,single responses",  Non-official languages,    Chinese,,,,440.0
Language,M1H,    German,"Mother tongue,single responses",  Non-official languages,    German,,,,255.0
Language,M1H,    Portuguese,"Mother tongue,single responses",  Non-official languages,    Portuguese,,,,200.0
Language,M1H,    Polish,"Mother tongue,single responses",  Non-official languages,    Polish,,,,135.0
Language,M1H,    Ukrainian,"Mother tongue,single responses",  Non-official languages,    Ukrainian,,,,40.0
Language,M1H,    Spanish,"Mother tongue,single responses",  Non-official languages,    Spanish,,,,170.0
Language,M1H,    Dutch,"Mother tongue,single responses",  Non-official languages,    Dutch,,,,10.0
Language,M1H,    Greek,"Mother tongue,single responses",  Non-official languages,    Greek,,,,405.0
Language,M1H,    Punjabi,"Mother tongue,single responses",  Non-official languages,    Punjabi,,,,70.0
Language,M1H,    Arabic,"Mother tongue,single responses",  Non-official languages,    Arabic,,,,70.0
Language,M1H,    Tagalog,"Mother tongue,single responses",  Non-official languages,    Tagalog,,,,410.0
Language,M1H,    Cree,"Mother tongue,single responses",  Non-official languages,    Cree,,,,0.0
Language,M1H,    Inuktitut,"Mother tongue,single responses",  Non-official languages,    Inuktitut,,,,0.0
Language,M1H,    Montagnais-Naskapi,"Mother tongue,single responses",  Non-official languages,    Montagnais-Naskapi,,,,0.0
Language,M1H,"    Athapaskan languages,n.i.e.","Mother tongue,single responses",  Non-official languages,"    Athapaskan languages,n.i.e.",,,,0.0
Language,M1H,      Micmac,"Mother tongue,single responses",  Non-official languages,"    Athapaskan languages,n.i.e.",      Micmac,,,0.0
Language,M1H,      South Slave,"Mother tongue,single responses",  Non-official languages,"    Athapaskan languages,n.i.e.",      South Slave,,,0.0
Language,M1H,      Chipewyan,"Mother tongue,single responses",  Non-official languages,"    Athapaskan languages,n.i.e.",      Chipewyan,,,0.0
Language,M1H,      Dogrib,"Mother tongue,single responses",  Non-official languages,"    Athapaskan languages,n.i.e.",      Dogrib,,,0.0
Language,M1H,      Kutchin-Gwich'in (Loucheux),"Mother tongue,single responses",  Non-official languages,"    Athapaskan languages,n.i.e.",      Kutchin-Gwich'in (Loucheux),,,0.0
Language,M1H,    Other languages,"Mother tongue,single responses",  Non-official languages,    Other languages,,,,1965.0
Language,M1H," Mother tongue, multiple responses"," Mother tongue, multiple responses",,,,,,195.0
Language,M1H,  English and French," Mother tongue, multiple responses",  English and French,,,,,0.0
Language,M1H,  English and non-official language(s)," Mother tongue, multiple responses",  English and non-official language(s),,,,,170.0
Language,M1H,  French and non-official language(s)," Mother tongue, multiple responses",  French and non-official language(s),,,,,0.0
Language,M1H,"  English,French & non-official language(s)"," Mother tongue, multiple responses","  English,French & non-official language(s)",,,,,0.0
Language,M1H,    Non-official languages," Mother tongue, multiple responses","  English,French & non-official language(s)",    Non-official languages,,,,15.0
Language,M1H,"Home language, single responses","Home language, single responses",,,,,,14590.0
Language,M1H,"  English, home language","Home language, single responses","  English, home language",,,,,11705.0
Language,M1H,"  French, home language","Home language, single responses","  French, home language",,,,,85.0
Language,M1H,"Non-official languages, home language","Non-official languages, home language",,,,,,2800.0
Language,M1H,"  Chinese, home language","Non-official languages, home language","  Chinese, home language",,,,,370.0
Language,M1H,"  Italian, home language","Non-official languages, home language","  Italian, home language",,,,,190.0
Language,M1H,"  Portuguese, home language","Non-official languages, home language","  Portuguese, home language",,,,,125.0
Language,M1H,"  Spanish, home language","Non-official languages, home language","  Spanish, home language",,,,,150.0
Language,M1H,"  German, home language","Non-official languages, home language","  German, home language",,,,,55.0
Language,M1H,"  Polish, home language","Non-official languages, home language","  Polish, home language",,,,,75.0
Language,M1H,"  Punjabi, home language","Non-official languages, home language","  Punjabi, home language",,,,,55.0
Language,M1H,"  Greek, home language","Non-official languages, home language","  Greek, home language",,,,,270.0
Language,M1H,"  Vietnamese, home language","Non-official languages, home language","  Vietnamese, home language",,,,,35.0
Language,M1H,"  Arabic, home language","Non-official languages, home language","  Arabic, home language",,,,,40.0
Language,M1H,"  Cree, home language","Non-official languages, home language","  Cree, home language",,,,,0.0
Language,M1H,"  Tagalog (Pilipino), home language","Non-official languages, home language","  Tagalog (Pilipino), home language",,,,,190.0
Language,M1H,"  Ukrainian, home language","Non-official languages, home language","  Ukrainian, home language",,,,,0.0
Language,M1H,"  Persian (Farsi), home language","Non-official languages, home language","  Persian (Farsi), home language",,,,,175.0
Language,M1H,"  Korean, home language","Non-official languages, home language","  Korean, home language",,,,,10.0
Language,M1H,"  Hungarian, home language","Non-official languages, home language","  Hungarian, home language",,,,,20.0
Language,M1H,"  Tamil, home language","Non-official languages, home language","  Tamil, home language",,,,,440.0
Language,M1H,"  Gujarati, home language","Non-official languages, home language","  Gujarati, home language",,,,,205.0
Language,M1H,"  Croatian, home language","Non-official languages, home language","  Croatian, home language",,,,,10.0
Language,M1H,"  Armenian, home language","Non-official languages, home language","  Armenian, home language",,,,,25.0
Language,M1H,"  Inuktitut, home language","Non-official languages, home language","  Inuktitut, home language",,,,,0.0
Language,M1H,"  Hindi, home language","Non-official languages, home language","  Hindi, home language",,,,,20.0
Language,M1H,"  Urdu, home language","Non-official languages, home language","  Urdu, home language",,,,,40.0
Language,M1H,"  Japanese, home language","Non-official languages, home language","  Japanese, home language",,,,,10.0
Language,M1H,"  Russian, home language","Non-official languages, home language","  Russian, home language",,,,,0.0
Language,M1H,"  Creoles, home language","Non-official languages, home language","  Creoles, home language",,,,,0.0
Language,M1H,"  Dutch, home language","Non-official languages, home language","  Dutch, home language",,,,,0.0
Language,M1H,"  Khmer (Cambodian), home language","Non-official languages, home language","  Khmer (Cambodian), home language",,,,,0.0
Language,M1H,"  Ojibway, home language","Non-official languages, home language","  Ojibway, home language",,,,,0.0
Language,M1H,"  Romanian, home language","Non-official languages, home language","  Romanian, home language",,,,,0.0
Language,M1H,"  Other languages, home language","Non-official languages, home language","  Other languages, home language",,,,,290.0
Language,M1H,"Home language, multiple responses","Home language, multiple responses",,,,,,465.0
Language,M1H,"  English only, knowledge of official language","Home language, multiple responses","  English only, knowledge of official language",,,,,13860.0
Language,M1H,"  French only, knowledge of official language","Home language, multiple responses","  French only, knowledge of official language",,,,,15.0
Language,M1H,  Both English and French,"Home language, multiple responses",  Both English and French,,,,,800.0
Language,M1H,  Neither English nor French,"Home language, multiple responses",  Neither English nor French,,,,,380.0
Language,M1H,"    Italian, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Italian, knowledge of non-official languages (2)",,,,470.0
Language,M1H,"    German, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    German, knowledge of non-official languages (2)",,,,355.0
Language,M1H,"    Chinese, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Chinese, knowledge of non-official languages (2)",,,,465.0
Language,M1H,"    Spanish, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Spanish, knowledge of non-official languages (2)",,,,295.0
Language,M1H,"    Portuguese, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Portuguese, knowledge of non-official languages (2)",,,,240.0
Language,M1H,"    Ukrainian, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Ukrainian, knowledge of non-official languages (2)",,,,45.0
Language,M1H,"    Polish, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Polish, knowledge of non-official languages (2)",,,,150.0
Language,M1H,"    Dutch, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Dutch, knowledge of non-official languages (2)",,,,10.0
Language,M1H,"    Punjabi, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Punjabi, knowledge of non-official languages (2)",,,,145.0
Language,M1H,"    Arabic, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Arabic, knowledge of non-official languages (2)",,,,105.0
Language,M1H,"    Greek, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Greek, knowledge of non-official languages (2)",,,,535.0
Language,M1H,"    Tagalog (Pilipino), knowledge of non-official langs.(2)","Home language, multiple responses",  Neither English nor French,"    Tagalog (Pilipino), knowledge of non-official langs.(2)",,,,490.0
Language,M1H,"    Vietnamese, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Vietnamese, knowledge of non-official languages (2)",,,,60.0
Language,M1H,"    Hindi, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Hindi, knowledge of non-official languages (2)",,,,365.0
Language,M1H,"    Hungarian, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Hungarian, knowledge of non-official languages (2)",,,,55.0
Language,M1H,"    Cree, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Cree, knowledge of non-official languages (2)",,,,0.0
Language,M1H,"    Russian, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Russian, knowledge of non-official languages (2)",,,,25.0
Language,M1H,"    Gujarati, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Gujarati, knowledge of non-official languages (2)",,,,270.0
Language,M1H,"    Yiddish, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Yiddish, knowledge of non-official languages (2)",,,,0.0
Language,M1H,"    Hebrew, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Hebrew, knowledge of non-official languages (2)",,,,0.0
Language,M1H,"    Urdu, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Urdu, knowledge of non-official languages (2)",,,,100.0
Language,M1H,"    Creoles, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Creoles, knowledge of non-official languages (2)",,,,10.0
Language,M1H,"    Persian (Farsi), knowledge of non-official langs. (2)","Home language, multiple responses",  Neither English nor French,"    Persian (Farsi), knowledge of non-official langs. (2)",,,,215.0
Language,M1H,"    Croatian, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Croatian, knowledge of non-official languages (2)",,,,25.0
Language,M1H,"    Japanese, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Japanese, knowledge of non-official languages (2)",,,,80.0
Language,M1H,"    Korean, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Korean, knowledge of non-official languages (2)",,,,10.0
Language,M1H,"    Tamil, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Tamil, knowledge of non-official languages (2)",,,,725.0
Language,M1H,"    Finnish, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Finnish, knowledge of non-official languages (2)",,,,25.0
Language,M1H,"    Armenian, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Armenian, knowledge of non-official languages (2)",,,,40.0
Language,M1H,"    Romanian, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Romanian, knowledge of non-official languages (2)",,,,10.0
Language,M1J,"Mother tongue,single responses","Mother tongue,single responses",,,,,,31370.0
Language,M1J,  English,"Mother tongue,single responses",  English,,,,,20115.0
Language,M1J,  French,"Mother tongue,single responses",  French,,,,,375.0
Language,M1J,  Non-official languages,"Mother tongue,single responses",  Non-official languages,,,,,10880.0
Language,M1J,    Italian,"Mother tongue,single responses",  Non-official languages,    Italian,,,,770.0
Language,M1J,    Chinese,"Mother tongue,single responses",  Non-official languages,    Chinese,,,,825.0
Language,M1J,    German,"Mother tongue,single responses",  Non-official languages,    German,,,,500.0
Language,M1J,    Portuguese,"Mother tongue,single responses",  Non-official languages,    Portuguese,,,,295.0
Language,M1J,    Polish,"Mother tongue,single responses",  Non-official languages,    Polish,,,,1165.0
Language,M1J,    Ukrainian,"Mother tongue,single responses",  Non-official languages,    Ukrainian,,,,120.0
Language,M1J,    Spanish,"Mother tongue,single responses",  Non-official languages,    Spanish,,,,745.0
Language,M1J,    Dutch,"Mother tongue,single responses",  Non-official languages,    Dutch,,,,105.0
Language,M1J,    Greek,"Mother tongue,single responses",  Non-official languages,    Greek,,,,755.0
Language,M1J,    Punjabi,"Mother tongue,single responses",  Non-official languages,    Punjabi,,,,175.0
Language,M1J,    Arabic,"Mother tongue,single responses",  Non-official languages,    Arabic,,,,160.0
Language,M1J,    Tagalog,"Mother tongue,single responses",  Non-official languages,    Tagalog,,,,705.0
Language,M1J,    Cree,"Mother tongue,single responses",  Non-official languages,    Cree,,,,10.0
Language,M1J,    Inuktitut,"Mother tongue,single responses",  Non-official languages,    Inuktitut,,,,0.0
Language,M1J,    Montagnais-Naskapi,"Mother tongue,single responses",  Non-official languages,    Montagnais-Naskapi,,,,0.0
Language,M1J,"    Athapaskan languages,n.i.e.","Mother tongue,single responses",  Non-official languages,"    Athapaskan languages,n.i.e.",,,,0.0
Language,M1J,      Micmac,"Mother tongue,single responses",  Non-official languages,"    Athapaskan languages,n.i.e.",      Micmac,,,0.0
Language,M1J,      South Slave,"Mother tongue,single responses",  Non-official languages,"    Athapaskan languages,n.i.e.",      South Slave,,,0.0
Language,M1J,      Chipewyan,"Mother tongue,single responses",  Non-official languages,"    Athapaskan languages,n.i.e.",      Chipewyan,,,0.0
Language,M1J,      Dogrib,"Mother tongue,single responses",  Non-official languages,"    Athapaskan languages,n.i.e.",      Dogrib,,,0.0
Language,M1J,      Kutchin-Gwich'in (Loucheux),"Mother tongue,single responses",  Non-official languages,"    Athapaskan languages,n.i.e.",      Kutchin-Gwich'in (Loucheux),,,0.0
Language,M1J,    Other languages,"Mother tongue,single responses",  Non-official languages,    Other languages,,,,4565.0
Language,M1J," Mother tongue, multiple responses"," Mother tongue, multiple responses",,,,,,635.0
Language,M1J,  English and French," Mother tongue, multiple responses",  English and French,,,,,40.0
Language,M1J,  English and non-official language(s)," Mother tongue, multiple responses",  English and non-official language(s),,,,,495.0
Language,M1J,  French and non-official language(s)," Mother tongue, multiple responses",  French and non-official language(s),,,,,0.0
Language,M1J,"  English,French & non-official language(s)"," Mother tongue, multiple responses","  English,French & non-official language(s)",,,,,0.0
Language,M1J,    Non-official languages," Mother tongue, multiple responses","  English,French & non-official language(s)",    Non-official languages,,,,100.0
Language,M1J,"Home language, single responses","Home language, single responses",,,,,,30665.0
Language,M1J,"  English, home language","Home language, single responses","  English, home language",,,,,23330.0
Language,M1J,"  French, home language","Home language, single responses","  French, home language",,,,,120.0
Language,M1J,"Non-official languages, home language","Non-official languages, home language",,,,,,7215.0
Language,M1J,"  Chinese, home language","Non-official languages, home language","  Chinese, home language",,,,,575.0
Language,M1J,"  Italian, home language","Non-official languages, home language","  Italian, home language",,,,,390.0
Language,M1J,"  Portuguese, home language","Non-official languages, home language","  Portuguese, home language",,,,,165.0
Language,M1J,"  Spanish, home language","Non-official languages, home language","  Spanish, home language",,,,,595.0
Language,M1J,"  German, home language","Non-official languages, home language","  German, home language",,,,,190.0
Language,M1J,"  Polish, home language","Non-official languages, home language","  Polish, home language",,,,,1045.0
Language,M1J,"  Punjabi, home language","Non-official languages, home language","  Punjabi, home language",,,,,105.0
Language,M1J,"  Greek, home language","Non-official languages, home language","  Greek, home language",,,,,425.0
Language,M1J,"  Vietnamese, home language","Non-official languages, home language","  Vietnamese, home language",,,,,130.0
Language,M1J,"  Arabic, home language","Non-official languages, home language","  Arabic, home language",,,,,110.0
Language,M1J,"  Cree, home language","Non-official languages, home language","  Cree, home language",,,,,0.0
Language,M1J,"  Tagalog (Pilipino), home language","Non-official languages, home language","  Tagalog (Pilipino), home language",,,,,375.0
Language,M1J,"  Ukrainian, home language","Non-official languages, home language","  Ukrainian, home language",,,,,40.0
Language,M1J,"  Persian (Farsi), home language","Non-official languages, home language","  Persian (Farsi), home language",,,,,500.0
Language,M1J,"  Korean, home language","Non-official languages, home language","  Korean, home language",,,,,220.0
Language,M1J,"  Hungarian, home language","Non-official languages, home language","  Hungarian, home language",,,,,60.0
Language,M1J,"  Tamil, home language","Non-official languages, home language","  Tamil, home language",,,,,750.0
Language,M1J,"  Gujarati, home language","Non-official languages, home language","  Gujarati, home language",,,,,220.0
Language,M1J,"  Croatian, home language","Non-official languages, home language","  Croatian, home language",,,,,30.0
Language,M1J,"  Armenian, home language","Non-official languages, home language","  Armenian, home language",,,,,75.0
Language,M1J,"  Inuktitut, home language","Non-official languages, home language","  Inuktitut, home language",,,,,0.0
Language,M1J,"  Hindi, home language","Non-official languages, home language","  Hindi, home language",,,,,105.0
Language,M1J,"  Urdu, home language","Non-official languages, home language","  Urdu, home language",,,,,120.0
Language,M1J,"  Japanese, home language","Non-official languages, home language","  Japanese, home language",,,,,10.0
Language,M1J,"  Russian, home language","Non-official languages, home language","  Russian, home language",,,,,0.0
Language,M1J,"  Creoles, home language","Non-official languages, home language","  Creoles, home language",,,,,0.0
Language,M1J,"  Dutch, home language","Non-official languages, home language","  Dutch, home language",,,,,0.0
Language,M1J,"  Khmer (Cambodian), home language","Non-official languages, home language","  Khmer (Cambodian), home language",,,,,0.0
Language,M1J,"  Ojibway, home language","Non-official languages, home language","  Ojibway, home language",,,,,0.0
Language,M1J,"  Romanian, home language","Non-official languages, home language","  Romanian, home language",,,,,15.0
Language,M1J,"  Other languages, home language","Non-official languages, home language","  Other languages, home language",,,,,960.0
Language,M1J,"Home language, multiple responses","Home language, multiple responses",,,,,,1335.0
Language,M1J,"  English only, knowledge of official language","Home language, multiple responses","  English only, knowledge of official language",,,,,29480.0
Language,M1J,"  French only, knowledge of official language","Home language, multiple responses","  French only, knowledge of official language",,,,,15.0
Language,M1J,  Both English and French,"Home language, multiple responses",  Both English and French,,,,,1380.0
Language,M1J,  Neither English nor French,"Home language, multiple responses",  Neither English nor French,,,,,1130.0
Language,M1J,"    Italian, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Italian, knowledge of non-official languages (2)",,,,1030.0
Language,M1J,"    German, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    German, knowledge of non-official languages (2)",,,,870.0
Language,M1J,"    Chinese, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Chinese, knowledge of non-official languages (2)",,,,890.0
Language,M1J,"    Spanish, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Spanish, knowledge of non-official languages (2)",,,,1020.0
Language,M1J,"    Portuguese, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Portuguese, knowledge of non-official languages (2)",,,,375.0
Language,M1J,"    Ukrainian, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Ukrainian, knowledge of non-official languages (2)",,,,130.0
Language,M1J,"    Polish, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Polish, knowledge of non-official languages (2)",,,,1300.0
Language,M1J,"    Dutch, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Dutch, knowledge of non-official languages (2)",,,,115.0
Language,M1J,"    Punjabi, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Punjabi, knowledge of non-official languages (2)",,,,280.0
Language,M1J,"    Arabic, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Arabic, knowledge of non-official languages (2)",,,,195.0
Language,M1J,"    Greek, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Greek, knowledge of non-official languages (2)",,,,1105.0
Language,M1J,"    Tagalog (Pilipino), knowledge of non-official langs.(2)","Home language, multiple responses",  Neither English nor French,"    Tagalog (Pilipino), knowledge of non-official langs.(2)",,,,915.0
Language,M1J,"    Vietnamese, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Vietnamese, knowledge of non-official languages (2)",,,,155.0
Language,M1J,"    Hindi, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Hindi, knowledge of non-official languages (2)",,,,495.0
Language,M1J,"    Hungarian, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Hungarian, knowledge of non-official languages (2)",,,,185.0
Language,M1J,"    Cree, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Cree, knowledge of non-official languages (2)",,,,0.0
Language,M1J,"    Russian, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Russian, knowledge of non-official languages (2)",,,,225.0
Language,M1J,"    Gujarati, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Gujarati, knowledge of non-official languages (2)",,,,320.0
Language,M1J,"    Yiddish, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Yiddish, knowledge of non-official languages (2)",,,,0.0
Language,M1J,"    Hebrew, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Hebrew, knowledge of non-official languages (2)",,,,0.0
Language,M1J,"    Urdu, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Urdu, knowledge of non-official languages (2)",,,,280.0
Language,M1J,"    Creoles, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Creoles, knowledge of non-official languages (2)",,,,10.0
Language,M1J,"    Persian (Farsi), knowledge of non-official langs. (2)","Home language, multiple responses",  Neither English nor French,"    Persian (Farsi), knowledge of non-official langs. (2)",,,,595.0
Language,M1J,"    Croatian, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Croatian, knowledge of non-official languages (2)",,,,65.0
Language,M1J,"    Japanese, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Japanese, knowledge of non-official languages (2)",,,,45.0
Language,M1J,"    Korean, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Korean, knowledge of non-official languages (2)",,,,270.0
Language,M1J,"    Tamil, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Tamil, knowledge of non-official languages (2)",,,,1150.0
Language,M1J,"    Finnish, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Finnish, knowledge of non-official languages (2)",,,,25.0
Language,M1J,"    Armenian, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Armenian, knowledge of non-official languages (2)",,,,100.0
Language,M1J,"    Romanian, knowledge of non-official languages (2)","Home language, multiple responses",  Neither English nor French,"    Romanian, knowledge of non-official languages (2)",,,,40.0
Language,M1K,"Mother tongue,single responses","Mother tongue,single responses",,,,,,43760.0
Language,M1K,  English,"Mother tongue,single responses",  English,,,,,28335.0
Language,M1K,  French,"Mother tongue,single responses",  French,,,,,515.0
Language,M1K,  Non-official languages,"Mother tongue,single responses",  Non-official languages,,,,,14905.0
Language,M1K,    Italian,"Mother tongue,single responses",  Non-official languages,    Italian,,,,1795.0
Language,M1K,    Chinese,"Mother tongue,single responses",  Non-official languages,    Chinese,,,,2890.0
Language,M1K,    German,"Mother tongue,single responses",  Non-official languages,    German,,,,585.0
Language,M1K,    Portuguese,"Mother tongue,single responses",  Non-official languages,    Portuguese,,,,250.0
Language,M1K,    Polish,"Mother tongue,single responses",  Non-official languages,    Polish,,,,235.0
Language,M1K,    Ukrainian,"Mother tongue,single responses",  Non-official languages,    Ukrainian,,,,90.0
Language,M1K,    Spanish,"Mother tongue,single responses",  Non-official languages,    Spanish,,,,715.0
Language,M1K,    Dutch,"Mother tongue,single responses",  Non-official languages,    Dutch,,,,70.0
Language,M1K,    Greek,"Mother tongue,single responses",  Non-official languages,    Greek,,,,1955.0
Language,M1K,    Punjabi,"Mother tongue,single responses",  Non-official languages,    Punjabi,,,,370.0
Language,M1K,    Arabic,"Mother tongue,single responses",  Non-official languages,    Arabic,,,,310.0
Language,M1K,    Tagalog,"Mother tongue,single responses",  Non-official languages,    Tagalog,,,,680.0
Language,M1K,    Cree,"Mother tongue,single responses",  Non-official languages,    Cree,,,,0.0
Language,M1K,    Inuktitut,"Mother tongue,single responses",  Non-official languages,    Inuktitut,,,,0.0
Language,M1K,    Montagnais-Naskapi,"Mother tongue,single responses",  Non-official languages,    Montagnais-Naskapi,,,,0.0
Language,M1K,"    Athapaskan languages,n.i.e.","Mother tongue,single responses",  Non-official languages,"    Athapaskan languages,n.i.e.",,,,0.0
Language,M1K,      Micmac,"Mother tongue,single responses",  Non-official languages,"    Athapaskan languages,n.i.e.",      Micmac,,,0.0
Language,M1K,      South Slave,"Mother tongue,single responses",  Non-official languages,"    Athapaskan languages,n.i.e.",      South Slave,,,0.0
Language,M1K,      Chipewyan,"Mother tongue,single responses",  Non-official languages,"    Athapaskan languages,n.i.e.",      Chipewyan,,,0.0
Language,M1K,      Dogrib,"Mother tongue,single responses",  Non-official languages,"    Athapaskan languages,n.i.e.",      Dogrib,,,0.0
Language,M1K,      Kutchin-Gwich'in (Loucheux),"Mother tongue,single responses",  Non-official languages,"    Athapaskan languages,n.i.e.",      Kutchin-Gwich'in (Loucheux),,,0.0
Language,M1K,    Other languages,"Mother tongue,single responses",  Non-official languages,    Other languages,,,,4965.0
Language,M1K," Mother tongue, multiple responses"," Mother tongue, multiple responses",,,,,,1000.0
Language,M1K,  English and French," Mother tongue, multiple responses",  English and French,,,,,50.0
Language,M1K,  English and non-official language(s)," Mother tongue, multiple responses",  English and non-official language(s),,,,,810.0
Language,M1K,  French and non-official language(s)," Mother tongue, multiple responses",  French and non-official language(s),,,,,45.0
Language,M1K,"  English,French & non-official language(s)"," Mother tongue, multiple responses","  English,French & non-official language(s)",,,,,0.0
Language,M1K,    Non-official languages," Mother tongue, multiple responses","  English,French & non-official language(s)",    Non-official languages,,,,90.0
Language,M1K,"Home language, single responses","Home language, single responses",,,,,,42905.0
Language,M1K,"  English, home language","Home language, single responses","  English, home language",,,,,32620.0
Language,M1K,"  French, home language","Home language, single responses","  French, home language",,,,,175.0
Language,M1K,"Non-official languages, home language","Non-official languages, home language",,,,,,10105.0
Language,M1K,"  Chinese, home language","Non-official languages, home language","  Chinese, home language",,,,,2470.0
Language,M1K,"  Italian, home language","Non-official languages, home language","  Italian, home language",,,,,1055.0
Language,M1K,"  Portuguese, home language","Non-official languages, home language","  Portuguese, home language",,,,,155.0
Language,M1K,"  Spanish, home language","Non-official languages, home language","  Spanish, home language",,,,,390.0
Language,M1K,"  German, home language","Non-official languages, home language","  German, home language",,,,,235.0
Language,M1K,"  Polish, home language","Non-official languages, home language","  Polish, home language",,,,,195.0
Language,M1K,"  Punjabi, home language","Non-official languages, home language","  Punjabi, home language",,,,,290.0
Language,M1K,"  Greek, home language","Non-official languages, home language","  Greek, home language",,,,,1235.0
Language,M1K,"  Vietnamese, home language","Non-official languages, home language","  Vietnamese, home language",,,,,105.0
Language,M1K,"  Arabic, home language","Non-official languages, home language","  Arabic, home language",,,,,200.0
Language,M1K,"  Cree, home language","Non-official languages, home language","  Cree, home language",,,,,0.0
Language,M1K,"  Tagalog (Pilipino), home language","Non-official languages, home language","  Tagalog (Pilipino), home language",,,,,340.0
Language,M1K,"  Ukrainian, home language","Non-official languages, home language","  Ukrainian, home language",,,,,30.0
Language,M1K,"  Persian (Farsi), home language","Non-official languages, home language","  Persian (Farsi), home language",,,,,230.0
Language,M1K,"  Korean, home language","Non-official languages, home language","  Korean, home language",,,,,175.0
