Category,Country_Province_FSA,Profile of FSA,characteristic_level_1,characteristic_level_2,characteristic_level_3,characteristic_level_4,characteristic_level_5,characteristic_level_6,counts
Dwellings,M2R,Average number of persons per room,Average number of persons per room,,,,,,0.5
Dwellings,M2R,Tenant one-family households without additional persons,Tenant one-family households without additional persons,,,,,,4415.0
Dwellings,M2R,Average gross rent (28) $,Average gross rent (28) $,,,,,,709.0
Dwellings,M2R,Gross rent >= 30% of household income (29),Gross rent >= 30% of household income (29),,,,,,1495.0
Dwellings,M2R,Owner one-family households without additional persons,Owner one-family households without additional persons,,,,,,4345.0
Dwellings,M2R,Average major payments for owners (26) $,Average major payments for owners (26) $,,,,,,927.0
Dwellings,M2R,Owner's major payments >= 30% of household income (30),Owner's major payments >= 30% of household income (30),,,,,,880.0
Dwellings,M3A,Total number of occupied private dwellings,Total number of occupied private dwellings,,,,,,12100.0
Dwellings,M3A,  Owned,Total number of occupied private dwellings,  Owned,,,,,4770.0
Dwellings,M3A,  Rented,Total number of occupied private dwellings,  Rented,,,,,7330.0
Dwellings,M3A,  Band housing (ii),Total number of occupied private dwellings,  Band housing (ii),,,,,0.0
Dwellings,M3A,  Single-detached house,Total number of occupied private dwellings,  Single-detached house,,,,,2690.0
Dwellings,M3A,  Semi-detached house,Total number of occupied private dwellings,  Semi-detached house,,,,,1530.0
Dwellings,M3A,  Row house,Total number of occupied private dwellings,  Row house,,,,,1285.0
Dwellings,M3A,"  Apartment, detached duplex",Total number of occupied private dwellings,"  Apartment, detached duplex",,,,,20.0
Dwellings,M3A,"  Apartment building, five or more storeys",Total number of occupied private dwellings,"  Apartment building, five or more storeys",,,,,5885.0
Dwellings,M3A,"  Apartment building, less than five storeys",Total number of occupied private dwellings,"  Apartment building, less than five storeys",,,,,695.0
Dwellings,M3A,  Other single attached house,Total number of occupied private dwellings,  Other single attached house,,,,,0.0
Dwellings,M3A,  Movable dwelling (iii),Total number of occupied private dwellings,  Movable dwelling (iii),,,,,0.0
Dwellings,M3A,Total number of occupied private dwellings,Total number of occupied private dwellings,,,,,,12095.0
Dwellings,M3A,Average number of rooms per dwelling,Average number of rooms per dwelling,,,,,,5.7
Dwellings,M3A,Average number of bedrooms per dwelling,Average number of bedrooms per dwelling,,,,,,2.5
Dwellings,M3A,Average value of dwelling (26) $,Average value of dwelling (26) $,,,,,,290839.0
Dwellings,M3A,Regular maintenance only,Regular maintenance only,,,,,,8205.0
Dwellings,M3A,Minor repairs,Minor repairs,,,,,,2855.0
Dwellings,M3A,Major repairs,Major repairs,,,,,,1035.0
Dwellings,M3A,"Before 1946, period of construction","Before 1946, period of construction",,,,,,240.0
Dwellings,M3A,"1946 - 1960, period of construction","1946 - 1960, period of construction",,,,,,2785.0
Dwellings,M3A,"1961 - 1970, period of construction","1961 - 1970, period of construction",,,,,,7030.0
Dwellings,M3A,"1971 - 1980, period of construction","1971 - 1980, period of construction",,,,,,1830.0
Dwellings,M3A,"1981 - 1985, period of construction","1981 - 1985, period of construction",,,,,,130.0
Dwellings,M3A,"1986 - 1991, period of construction (27)","1986 - 1991, period of construction (27)",,,,,,85.0
Dwellings,M3A,Total number of private households,Total number of private households,,,,,,12095.0
Dwellings,M3A,Average number of persons per room,Average number of persons per room,,,,,,0.5
Dwellings,M3A,Tenant one-family households without additional persons,Tenant one-family households without additional persons,,,,,,3920.0
Dwellings,M3A,Average gross rent (28) $,Average gross rent (28) $,,,,,,759.0
Dwellings,M3A,Gross rent >= 30% of household income (29),Gross rent >= 30% of household income (29),,,,,,825.0
Dwellings,M3A,Owner one-family households without additional persons,Owner one-family households without additional persons,,,,,,3415.0
Dwellings,M3A,Average major payments for owners (26) $,Average major payments for owners (26) $,,,,,,824.0
Dwellings,M3A,Owner's major payments >= 30% of household income (30),Owner's major payments >= 30% of household income (30),,,,,,400.0
Dwellings,M3B,Total number of occupied private dwellings,Total number of occupied private dwellings,,,,,,4570.0
Dwellings,M3B,  Owned,Total number of occupied private dwellings,  Owned,,,,,3485.0
Dwellings,M3B,  Rented,Total number of occupied private dwellings,  Rented,,,,,1085.0
Dwellings,M3B,  Band housing (ii),Total number of occupied private dwellings,  Band housing (ii),,,,,0.0
Dwellings,M3B,  Single-detached house,Total number of occupied private dwellings,  Single-detached house,,,,,3105.0
Dwellings,M3B,  Semi-detached house,Total number of occupied private dwellings,  Semi-detached house,,,,,70.0
Dwellings,M3B,  Row house,Total number of occupied private dwellings,  Row house,,,,,145.0
Dwellings,M3B,"  Apartment, detached duplex",Total number of occupied private dwellings,"  Apartment, detached duplex",,,,,10.0
Dwellings,M3B,"  Apartment building, five or more storeys",Total number of occupied private dwellings,"  Apartment building, five or more storeys",,,,,1105.0
Dwellings,M3B,"  Apartment building, less than five storeys",Total number of occupied private dwellings,"  Apartment building, less than five storeys",,,,,145.0
Dwellings,M3B,  Other single attached house,Total number of occupied private dwellings,  Other single attached house,,,,,0.0
Dwellings,M3B,  Movable dwelling (iii),Total number of occupied private dwellings,  Movable dwelling (iii),,,,,0.0
Dwellings,M3B,Total number of occupied private dwellings,Total number of occupied private dwellings,,,,,,4570.0
Dwellings,M3B,Average number of rooms per dwelling,Average number of rooms per dwelling,,,,,,7.3
Dwellings,M3B,Average number of bedrooms per dwelling,Average number of bedrooms per dwelling,,,,,,3.2
Dwellings,M3B,Average value of dwelling (26) $,Average value of dwelling (26) $,,,,,,505654.0
Dwellings,M3B,Regular maintenance only,Regular maintenance only,,,,,,3480.0
Dwellings,M3B,Minor repairs,Minor repairs,,,,,,880.0
Dwellings,M3B,Major repairs,Major repairs,,,,,,215.0
Dwellings,M3B,"Before 1946, period of construction","Before 1946, period of construction",,,,,,80.0
Dwellings,M3B,"1946 - 1960, period of construction","1946 - 1960, period of construction",,,,,,1825.0
Dwellings,M3B,"1961 - 1970, period of construction","1961 - 1970, period of construction",,,,,,1025.0
Dwellings,M3B,"1971 - 1980, period of construction","1971 - 1980, period of construction",,,,,,985.0
Dwellings,M3B,"1981 - 1985, period of construction","1981 - 1985, period of construction",,,,,,165.0
Dwellings,M3B,"1986 - 1991, period of construction (27)","1986 - 1991, period of construction (27)",,,,,,490.0
Dwellings,M3B,Total number of private households,Total number of private households,,,,,,4570.0
Dwellings,M3B,Average number of persons per room,Average number of persons per room,,,,,,0.4
Dwellings,M3B,Tenant one-family households without additional persons,Tenant one-family households without additional persons,,,,,,495.0
Dwellings,M3B,Average gross rent (28) $,Average gross rent (28) $,,,,,,1049.0
Dwellings,M3B,Gross rent >= 30% of household income (29),Gross rent >= 30% of household income (29),,,,,,155.0
Dwellings,M3B,Owner one-family households without additional persons,Owner one-family households without additional persons,,,,,,2450.0
Dwellings,M3B,Average major payments for owners (26) $,Average major payments for owners (26) $,,,,,,929.0
Dwellings,M3B,Owner's major payments >= 30% of household income (30),Owner's major payments >= 30% of household income (30),,,,,,265.0
Dwellings,M3C,Total number of occupied private dwellings,Total number of occupied private dwellings,,,,,,12505.0
Dwellings,M3C,  Owned,Total number of occupied private dwellings,  Owned,,,,,3955.0
Dwellings,M3C,  Rented,Total number of occupied private dwellings,  Rented,,,,,8550.0
Dwellings,M3C,  Band housing (ii),Total number of occupied private dwellings,  Band housing (ii),,,,,0.0
Dwellings,M3C,  Single-detached house,Total number of occupied private dwellings,  Single-detached house,,,,,760.0
Dwellings,M3C,  Semi-detached house,Total number of occupied private dwellings,  Semi-detached house,,,,,210.0
Dwellings,M3C,  Row house,Total number of occupied private dwellings,  Row house,,,,,665.0
Dwellings,M3C,"  Apartment, detached duplex",Total number of occupied private dwellings,"  Apartment, detached duplex",,,,,10.0
Dwellings,M3C,"  Apartment building, five or more storeys",Total number of occupied private dwellings,"  Apartment building, five or more storeys",,,,,8830.0
Dwellings,M3C,"  Apartment building, less than five storeys",Total number of occupied private dwellings,"  Apartment building, less than five storeys",,,,,2015.0
Dwellings,M3C,  Other single attached house,Total number of occupied private dwellings,  Other single attached house,,,,,0.0
Dwellings,M3C,  Movable dwelling (iii),Total number of occupied private dwellings,  Movable dwelling (iii),,,,,0.0
Dwellings,M3C,Total number of occupied private dwellings,Total number of occupied private dwellings,,,,,,12505.0
Dwellings,M3C,Average number of rooms per dwelling,Average number of rooms per dwelling,,,,,,4.8
Dwellings,M3C,Average number of bedrooms per dwelling,Average number of bedrooms per dwelling,,,,,,2.0
Dwellings,M3C,Average value of dwelling (26) $,Average value of dwelling (26) $,,,,,,224329.0
Dwellings,M3C,Regular maintenance only,Regular maintenance only,,,,,,9060.0
Dwellings,M3C,Minor repairs,Minor repairs,,,,,,2335.0
Dwellings,M3C,Major repairs,Major repairs,,,,,,1110.0
Dwellings,M3C,"Before 1946, period of construction","Before 1946, period of construction",,,,,,185.0
Dwellings,M3C,"1946 - 1960, period of construction","1946 - 1960, period of construction",,,,,,2280.0
Dwellings,M3C,"1961 - 1970, period of construction","1961 - 1970, period of construction",,,,,,4725.0
Dwellings,M3C,"1971 - 1980, period of construction","1971 - 1980, period of construction",,,,,,3455.0
Dwellings,M3C,"1981 - 1985, period of construction","1981 - 1985, period of construction",,,,,,690.0
Dwellings,M3C,"1986 - 1991, period of construction (27)","1986 - 1991, period of construction (27)",,,,,,1165.0
Dwellings,M3C,Total number of private households,Total number of private households,,,,,,12505.0
Dwellings,M3C,Average number of persons per room,Average number of persons per room,,,,,,0.5
Dwellings,M3C,Tenant one-family households without additional persons,Tenant one-family households without additional persons,,,,,,4180.0
Dwellings,M3C,Average gross rent (28) $,Average gross rent (28) $,,,,,,706.0
Dwellings,M3C,Gross rent >= 30% of household income (29),Gross rent >= 30% of household income (29),,,,,,1155.0
Dwellings,M3C,Owner one-family households without additional persons,Owner one-family households without additional persons,,,,,,2320.0
Dwellings,M3C,Average major payments for owners (26) $,Average major payments for owners (26) $,,,,,,896.0
Dwellings,M3C,Owner's major payments >= 30% of household income (30),Owner's major payments >= 30% of household income (30),,,,,,500.0
Dwellings,M3H,Total number of occupied private dwellings,Total number of occupied private dwellings,,,,,,11510.0
Dwellings,M3H,  Owned,Total number of occupied private dwellings,  Owned,,,,,5890.0
Dwellings,M3H,  Rented,Total number of occupied private dwellings,  Rented,,,,,5610.0
Dwellings,M3H,  Band housing (ii),Total number of occupied private dwellings,  Band housing (ii),,,,,0.0
Dwellings,M3H,  Single-detached house,Total number of occupied private dwellings,  Single-detached house,,,,,5930.0
Dwellings,M3H,  Semi-detached house,Total number of occupied private dwellings,  Semi-detached house,,,,,210.0
Dwellings,M3H,  Row house,Total number of occupied private dwellings,  Row house,,,,,40.0
Dwellings,M3H,"  Apartment, detached duplex",Total number of occupied private dwellings,"  Apartment, detached duplex",,,,,385.0
Dwellings,M3H,"  Apartment building, five or more storeys",Total number of occupied private dwellings,"  Apartment building, five or more storeys",,,,,2795.0
Dwellings,M3H,"  Apartment building, less than five storeys",Total number of occupied private dwellings,"  Apartment building, less than five storeys",,,,,2130.0
Dwellings,M3H,  Other single attached house,Total number of occupied private dwellings,  Other single attached house,,,,,20.0
Dwellings,M3H,  Movable dwelling (iii),Total number of occupied private dwellings,  Movable dwelling (iii),,,,,0.0
Dwellings,M3H,Total number of occupied private dwellings,Total number of occupied private dwellings,,,,,,11505.0
Dwellings,M3H,Average number of rooms per dwelling,Average number of rooms per dwelling,,,,,,5.8
Dwellings,M3H,Average number of bedrooms per dwelling,Average number of bedrooms per dwelling,,,,,,2.4
Dwellings,M3H,Average value of dwelling (26) $,Average value of dwelling (26) $,,,,,,327051.0
Dwellings,M3H,Regular maintenance only,Regular maintenance only,,,,,,7975.0
Dwellings,M3H,Minor repairs,Minor repairs,,,,,,2715.0
Dwellings,M3H,Major repairs,Major repairs,,,,,,815.0
Dwellings,M3H,"Before 1946, period of construction","Before 1946, period of construction",,,,,,530.0
Dwellings,M3H,"1946 - 1960, period of construction","1946 - 1960, period of construction",,,,,,6025.0
Dwellings,M3H,"1961 - 1970, period of construction","1961 - 1970, period of construction",,,,,,3355.0
Dwellings,M3H,"1971 - 1980, period of construction","1971 - 1980, period of construction",,,,,,905.0
Dwellings,M3H,"1981 - 1985, period of construction","1981 - 1985, period of construction",,,,,,290.0
Dwellings,M3H,"1986 - 1991, period of construction (27)","1986 - 1991, period of construction (27)",,,,,,400.0
Dwellings,M3H,Total number of private households,Total number of private households,,,,,,11505.0
Dwellings,M3H,Average number of persons per room,Average number of persons per room,,,,,,0.4
Dwellings,M3H,Tenant one-family households without additional persons,Tenant one-family households without additional persons,,,,,,2310.0
Dwellings,M3H,Average gross rent (28) $,Average gross rent (28) $,,,,,,679.0
Dwellings,M3H,Gross rent >= 30% of household income (29),Gross rent >= 30% of household income (29),,,,,,765.0
Dwellings,M3H,Owner one-family households without additional persons,Owner one-family households without additional persons,,,,,,4210.0
Dwellings,M3H,Average major payments for owners (26) $,Average major payments for owners (26) $,,,,,,773.0
Dwellings,M3H,Owner's major payments >= 30% of household income (30),Owner's major payments >= 30% of household income (30),,,,,,660.0
Dwellings,M3J,Total number of occupied private dwellings,Total number of occupied private dwellings,,,,,,8035.0
Dwellings,M3J,  Owned,Total number of occupied private dwellings,  Owned,,,,,3260.0
Dwellings,M3J,  Rented,Total number of occupied private dwellings,  Rented,,,,,4775.0
Dwellings,M3J,  Band housing (ii),Total number of occupied private dwellings,  Band housing (ii),,,,,0.0
Dwellings,M3J,  Single-detached house,Total number of occupied private dwellings,  Single-detached house,,,,,1150.0
Dwellings,M3J,  Semi-detached house,Total number of occupied private dwellings,  Semi-detached house,,,,,1215.0
Dwellings,M3J,  Row house,Total number of occupied private dwellings,  Row house,,,,,405.0
Dwellings,M3J,"  Apartment, detached duplex",Total number of occupied private dwellings,"  Apartment, detached duplex",,,,,0.0
Dwellings,M3J,"  Apartment building, five or more storeys",Total number of occupied private dwellings,"  Apartment building, five or more storeys",,,,,4595.0
Dwellings,M3J,"  Apartment building, less than five storeys",Total number of occupied private dwellings,"  Apartment building, less than five storeys",,,,,655.0
Dwellings,M3J,  Other single attached house,Total number of occupied private dwellings,  Other single attached house,,,,,0.0
Dwellings,M3J,  Movable dwelling (iii),Total number of occupied private dwellings,  Movable dwelling (iii),,,,,0.0
Dwellings,M3J,Total number of occupied private dwellings,Total number of occupied private dwellings,,,,,,8035.0
Dwellings,M3J,Average number of rooms per dwelling,Average number of rooms per dwelling,,,,,,5.1
Dwellings,M3J,Average number of bedrooms per dwelling,Average number of bedrooms per dwelling,,,,,,2.1
Dwellings,M3J,Average value of dwelling (26) $,Average value of dwelling (26) $,,,,,,232925.0
Dwellings,M3J,Regular maintenance only,Regular maintenance only,,,,,,6080.0
Dwellings,M3J,Minor repairs,Minor repairs,,,,,,1535.0
Dwellings,M3J,Major repairs,Major repairs,,,,,,420.0
Dwellings,M3J,"Before 1946, period of construction","Before 1946, period of construction",,,,,,40.0
Dwellings,M3J,"1946 - 1960, period of construction","1946 - 1960, period of construction",,,,,,510.0
Dwellings,M3J,"1961 - 1970, period of construction","1961 - 1970, period of construction",,,,,,4435.0
Dwellings,M3J,"1971 - 1980, period of construction","1971 - 1980, period of construction",,,,,,2215.0
Dwellings,M3J,"1981 - 1985, period of construction","1981 - 1985, period of construction",,,,,,555.0
Dwellings,M3J,"1986 - 1991, period of construction (27)","1986 - 1991, period of construction (27)",,,,,,275.0
Dwellings,M3J,Total number of private households,Total number of private households,,,,,,8035.0
Dwellings,M3J,Average number of persons per room,Average number of persons per room,,,,,,0.5
Dwellings,M3J,Tenant one-family households without additional persons,Tenant one-family households without additional persons,,,,,,2110.0
Dwellings,M3J,Average gross rent (28) $,Average gross rent (28) $,,,,,,676.0
Dwellings,M3J,Gross rent >= 30% of household income (29),Gross rent >= 30% of household income (29),,,,,,545.0
Dwellings,M3J,Owner one-family households without additional persons,Owner one-family households without additional persons,,,,,,2225.0
Dwellings,M3J,Average major payments for owners (26) $,Average major payments for owners (26) $,,,,,,728.0
Dwellings,M3J,Owner's major payments >= 30% of household income (30),Owner's major payments >= 30% of household income (30),,,,,,400.0
Dwellings,M3K,Total number of occupied private dwellings,Total number of occupied private dwellings,,,,,,2190.0
Dwellings,M3K,  Owned,Total number of occupied private dwellings,  Owned,,,,,1275.0
Dwellings,M3K,  Rented,Total number of occupied private dwellings,  Rented,,,,,910.0
Dwellings,M3K,  Band housing (ii),Total number of occupied private dwellings,  Band housing (ii),,,,,0.0
Dwellings,M3K,  Single-detached house,Total number of occupied private dwellings,  Single-detached house,,,,,1290.0
Dwellings,M3K,  Semi-detached house,Total number of occupied private dwellings,  Semi-detached house,,,,,95.0
Dwellings,M3K,  Row house,Total number of occupied private dwellings,  Row house,,,,,125.0
Dwellings,M3K,"  Apartment, detached duplex",Total number of occupied private dwellings,"  Apartment, detached duplex",,,,,15.0
Dwellings,M3K,"  Apartment building, five or more storeys",Total number of occupied private dwellings,"  Apartment building, five or more storeys",,,,,55.0
Dwellings,M3K,"  Apartment building, less than five storeys",Total number of occupied private dwellings,"  Apartment building, less than five storeys",,,,,610.0
Dwellings,M3K,  Other single attached house,Total number of occupied private dwellings,  Other single attached house,,,,,0.0
Dwellings,M3K,  Movable dwelling (iii),Total number of occupied private dwellings,  Movable dwelling (iii),,,,,0.0
Dwellings,M3K,Total number of occupied private dwellings,Total number of occupied private dwellings,,,,,,2190.0
Dwellings,M3K,Average number of rooms per dwelling,Average number of rooms per dwelling,,,,,,5.9
Dwellings,M3K,Average number of bedrooms per dwelling,Average number of bedrooms per dwelling,,,,,,2.6
Dwellings,M3K,Average value of dwelling (26) $,Average value of dwelling (26) $,,,,,,267983.0
Dwellings,M3K,Regular maintenance only,Regular maintenance only,,,,,,1520.0
Dwellings,M3K,Minor repairs,Minor repairs,,,,,,485.0
Dwellings,M3K,Major repairs,Major repairs,,,,,,190.0
Dwellings,M3K,"Before 1946, period of construction","Before 1946, period of construction",,,,,,190.0
Dwellings,M3K,"1946 - 1960, period of construction","1946 - 1960, period of construction",,,,,,1460.0
Dwellings,M3K,"1961 - 1970, period of construction","1961 - 1970, period of construction",,,,,,365.0
Dwellings,M3K,"1971 - 1980, period of construction","1971 - 1980, period of construction",,,,,,135.0
Dwellings,M3K,"1981 - 1985, period of construction","1981 - 1985, period of construction",,,,,,20.0
Dwellings,M3K,"1986 - 1991, period of construction (27)","1986 - 1991, period of construction (27)",,,,,,25.0
Dwellings,M3K,Total number of private households,Total number of private households,,,,,,2190.0
Dwellings,M3K,Average number of persons per room,Average number of persons per room,,,,,,0.5
Dwellings,M3K,Tenant one-family households without additional persons,Tenant one-family households without additional persons,,,,,,560.0
Dwellings,M3K,Average gross rent (28) $,Average gross rent (28) $,,,,,,662.0
Dwellings,M3K,Gross rent >= 30% of household income (29),Gross rent >= 30% of household income (29),,,,,,170.0
Dwellings,M3K,Owner one-family households without additional persons,Owner one-family households without additional persons,,,,,,860.0
Dwellings,M3K,Average major payments for owners (26) $,Average major payments for owners (26) $,,,,,,554.0
Dwellings,M3K,Owner's major payments >= 30% of household income (30),Owner's major payments >= 30% of household income (30),,,,,,110.0
Dwellings,M3L,Total number of occupied private dwellings,Total number of occupied private dwellings,,,,,,5825.0
Dwellings,M3L,  Owned,Total number of occupied private dwellings,  Owned,,,,,3080.0
Dwellings,M3L,  Rented,Total number of occupied private dwellings,  Rented,,,,,2740.0
Dwellings,M3L,  Band housing (ii),Total number of occupied private dwellings,  Band housing (ii),,,,,0.0
Dwellings,M3L,  Single-detached house,Total number of occupied private dwellings,  Single-detached house,,,,,490.0
Dwellings,M3L,  Semi-detached house,Total number of occupied private dwellings,  Semi-detached house,,,,,2545.0
Dwellings,M3L,  Row house,Total number of occupied private dwellings,  Row house,,,,,380.0
Dwellings,M3L,"  Apartment, detached duplex",Total number of occupied private dwellings,"  Apartment, detached duplex",,,,,85.0
Dwellings,M3L,"  Apartment building, five or more storeys",Total number of occupied private dwellings,"  Apartment building, five or more storeys",,,,,2150.0
Dwellings,M3L,"  Apartment building, less than five storeys",Total number of occupied private dwellings,"  Apartment building, less than five storeys",,,,,165.0
Dwellings,M3L,  Other single attached house,Total number of occupied private dwellings,  Other single attached house,,,,,0.0
Dwellings,M3L,  Movable dwelling (iii),Total number of occupied private dwellings,  Movable dwelling (iii),,,,,0.0
Dwellings,M3L,Total number of occupied private dwellings,Total number of occupied private dwellings,,,,,,5820.0
Dwellings,M3L,Average number of rooms per dwelling,Average number of rooms per dwelling,,,,,,5.8
Dwellings,M3L,Average number of bedrooms per dwelling,Average number of bedrooms per dwelling,,,,,,2.5
Dwellings,M3L,Average value of dwelling (26) $,Average value of dwelling (26) $,,,,,,241447.0
Dwellings,M3L,Regular maintenance only,Regular maintenance only,,,,,,4600.0
Dwellings,M3L,Minor repairs,Minor repairs,,,,,,960.0
Dwellings,M3L,Major repairs,Major repairs,,,,,,255.0
Dwellings,M3L,"Before 1946, period of construction","Before 1946, period of construction",,,,,,75.0
Dwellings,M3L,"1946 - 1960, period of construction","1946 - 1960, period of construction",,,,,,1270.0
Dwellings,M3L,"1961 - 1970, period of construction","1961 - 1970, period of construction",,,,,,2490.0
Dwellings,M3L,"1971 - 1980, period of construction","1971 - 1980, period of construction",,,,,,1400.0
Dwellings,M3L,"1981 - 1985, period of construction","1981 - 1985, period of construction",,,,,,480.0
Dwellings,M3L,"1986 - 1991, period of construction (27)","1986 - 1991, period of construction (27)",,,,,,100.0
Dwellings,M3L,Total number of private households,Total number of private households,,,,,,5820.0
Dwellings,M3L,Average number of persons per room,Average number of persons per room,,,,,,0.5
Dwellings,M3L,Tenant one-family households without additional persons,Tenant one-family households without additional persons,,,,,,1320.0
Dwellings,M3L,Average gross rent (28) $,Average gross rent (28) $,,,,,,647.0
Dwellings,M3L,Gross rent >= 30% of household income (29),Gross rent >= 30% of household income (29),,,,,,530.0
Dwellings,M3L,Owner one-family households without additional persons,Owner one-family households without additional persons,,,,,,2270.0
Dwellings,M3L,Average major payments for owners (26) $,Average major payments for owners (26) $,,,,,,537.0
Dwellings,M3L,Owner's major payments >= 30% of household income (30),Owner's major payments >= 30% of household income (30),,,,,,275.0
Dwellings,M3M,Total number of occupied private dwellings,Total number of occupied private dwellings,,,,,,8380.0
Dwellings,M3M,  Owned,Total number of occupied private dwellings,  Owned,,,,,2985.0
Dwellings,M3M,  Rented,Total number of occupied private dwellings,  Rented,,,,,5395.0
Dwellings,M3M,  Band housing (ii),Total number of occupied private dwellings,  Band housing (ii),,,,,0.0
Dwellings,M3M,  Single-detached house,Total number of occupied private dwellings,  Single-detached house,,,,,2825.0
Dwellings,M3M,  Semi-detached house,Total number of occupied private dwellings,  Semi-detached house,,,,,455.0
Dwellings,M3M,  Row house,Total number of occupied private dwellings,  Row house,,,,,430.0
Dwellings,M3M,"  Apartment, detached duplex",Total number of occupied private dwellings,"  Apartment, detached duplex",,,,,30.0
Dwellings,M3M,"  Apartment building, five or more storeys",Total number of occupied private dwellings,"  Apartment building, five or more storeys",,,,,2275.0
Dwellings,M3M,"  Apartment building, less than five storeys",Total number of occupied private dwellings,"  Apartment building, less than five storeys",,,,,2365.0
Dwellings,M3M,  Other single attached house,Total number of occupied private dwellings,  Other single attached house,,,,,0.0
Dwellings,M3M,  Movable dwelling (iii),Total number of occupied private dwellings,  Movable dwelling (iii),,,,,0.0
Dwellings,M3M,Total number of occupied private dwellings,Total number of occupied private dwellings,,,,,,8380.0
Dwellings,M3M,Average number of rooms per dwelling,Average number of rooms per dwelling,,,,,,5.3
Dwellings,M3M,Average number of bedrooms per dwelling,Average number of bedrooms per dwelling,,,,,,2.2
Dwellings,M3M,Average value of dwelling (26) $,Average value of dwelling (26) $,,,,,,270780.0
Dwellings,M3M,Regular maintenance only,Regular maintenance only,,,,,,5440.0
Dwellings,M3M,Minor repairs,Minor repairs,,,,,,1955.0
Dwellings,M3M,Major repairs,Major repairs,,,,,,985.0
Dwellings,M3M,"Before 1946, period of construction","Before 1946, period of construction",,,,,,380.0
Dwellings,M3M,"1946 - 1960, period of construction","1946 - 1960, period of construction",,,,,,3690.0
Dwellings,M3M,"1961 - 1970, period of construction","1961 - 1970, period of construction",,,,,,3560.0
Dwellings,M3M,"1971 - 1980, period of construction","1971 - 1980, period of construction",,,,,,600.0
Dwellings,M3M,"1981 - 1985, period of construction","1981 - 1985, period of construction",,,,,,95.0
Dwellings,M3M,"1986 - 1991, period of construction (27)","1986 - 1991, period of construction (27)",,,,,,60.0
Dwellings,M3M,Total number of private households,Total number of private households,,,,,,8380.0
Dwellings,M3M,Average number of persons per room,Average number of persons per room,,,,,,0.5
Dwellings,M3M,Tenant one-family households without additional persons,Tenant one-family households without additional persons,,,,,,3090.0
Dwellings,M3M,Average gross rent (28) $,Average gross rent (28) $,,,,,,599.0
Dwellings,M3M,Gross rent >= 30% of household income (29),Gross rent >= 30% of household income (29),,,,,,720.0
Dwellings,M3M,Owner one-family households without additional persons,Owner one-family households without additional persons,,,,,,2245.0
Dwellings,M3M,Average major payments for owners (26) $,Average major payments for owners (26) $,,,,,,560.0
Dwellings,M3M,Owner's major payments >= 30% of household income (30),Owner's major payments >= 30% of household income (30),,,,,,300.0
Dwellings,M3N,Total number of occupied private dwellings,Total number of occupied private dwellings,,,,,,13495.0
Dwellings,M3N,  Owned,Total number of occupied private dwellings,  Owned,,,,,4570.0
Dwellings,M3N,  Rented,Total number of occupied private dwellings,  Rented,,,,,8925.0
Dwellings,M3N,  Band housing (ii),Total number of occupied private dwellings,  Band housing (ii),,,,,0.0
Dwellings,M3N,  Single-detached house,Total number of occupied private dwellings,  Single-detached house,,,,,1345.0
Dwellings,M3N,  Semi-detached house,Total number of occupied private dwellings,  Semi-detached house,,,,,2070.0
Dwellings,M3N,  Row house,Total number of occupied private dwellings,  Row house,,,,,2065.0
Dwellings,M3N,"  Apartment, detached duplex",Total number of occupied private dwellings,"  Apartment, detached duplex",,,,,35.0
Dwellings,M3N,"  Apartment building, five or more storeys",Total number of occupied private dwellings,"  Apartment building, five or more storeys",,,,,7350.0
Dwellings,M3N,"  Apartment building, less than five storeys",Total number of occupied private dwellings,"  Apartment building, less than five storeys",,,,,620.0
Dwellings,M3N,  Other single attached house,Total number of occupied private dwellings,  Other single attached house,,,,,10.0
Dwellings,M3N,  Movable dwelling (iii),Total number of occupied private dwellings,  Movable dwelling (iii),,,,,0.0
Dwellings,M3N,Total number of occupied private dwellings,Total number of occupied private dwellings,,,,,,13500.0
Dwellings,M3N,Average number of rooms per dwelling,Average number of rooms per dwelling,,,,,,5.3
Dwellings,M3N,Average number of bedrooms per dwelling,Average number of bedrooms per dwelling,,,,,,2.4
Dwellings,M3N,Average value of dwelling (26) $,Average value of dwelling (26) $,,,,,,200163.0
Dwellings,M3N,Regular maintenance only,Regular maintenance only,,,,,,8945.0
Dwellings,M3N,Minor repairs,Minor repairs,,,,,,3300.0
Dwellings,M3N,Major repairs,Major repairs,,,,,,1255.0
Dwellings,M3N,"Before 1946, period of construction","Before 1946, period of construction",,,,,,210.0
Dwellings,M3N,"1946 - 1960, period of construction","1946 - 1960, period of construction",,,,,,1170.0
Dwellings,M3N,"1961 - 1970, period of construction","1961 - 1970, period of construction",,,,,,6650.0
Dwellings,M3N,"1971 - 1980, period of construction","1971 - 1980, period of construction",,,,,,5030.0
Dwellings,M3N,"1981 - 1985, period of construction","1981 - 1985, period of construction",,,,,,305.0
Dwellings,M3N,"1986 - 1991, period of construction (27)","1986 - 1991, period of construction (27)",,,,,,135.0
Dwellings,M3N,Total number of private households,Total number of private households,,,,,,13500.0
Dwellings,M3N,Average number of persons per room,Average number of persons per room,,,,,,0.6
Dwellings,M3N,Tenant one-family households without additional persons,Tenant one-family households without additional persons,,,,,,5050.0
Dwellings,M3N,Average gross rent (28) $,Average gross rent (28) $,,,,,,584.0
Dwellings,M3N,Gross rent >= 30% of household income (29),Gross rent >= 30% of household income (29),,,,,,1675.0
