Category,Country_Province_FSA,Profile of FSA,characteristic_level_1,characteristic_level_2,characteristic_level_3,characteristic_level_4,characteristic_level_5,characteristic_level_6,counts
Income,M1N,"  $15,000 - $19,999, females 15+",Females 15 years and over with income,"  $15,000 - $19,999, females 15+",,,,,875.0
Income,M1N,"  $20,000 - $24,999, females 15+",Females 15 years and over with income,"  $20,000 - $24,999, females 15+",,,,,1020.0
Income,M1N,"  $25,000 - $29,999, females 15+",Females 15 years and over with income,"  $25,000 - $29,999, females 15+",,,,,860.0
Income,M1N,"  $30,000 - $39,999, females 15+",Females 15 years and over with income,"  $30,000 - $39,999, females 15+",,,,,1130.0
Income,M1N,"  $40,000 - $49,999, females 15+",Females 15 years and over with income,"  $40,000 - $49,999, females 15+",,,,,600.0
Income,M1N,"  $50,000 and over, females 15+",Females 15 years and over with income,"  $50,000 and over, females 15+",,,,,570.0
Income,M1N,"  Average income, females 15+ (37) $",Females 15 years and over with income,"  Average income, females 15+ (37) $",,,,,22508.0
Income,M1N,"  Median income, females 15+ (37) $",Females 15 years and over with income,"  Median income, females 15+ (37) $",,,,,19925.0
Income,M1N,"  Standard error of average income, females 15+ $",Females 15 years and over with income,"  Standard error of average income, females 15+ $",,,,,387.0
Income,M1N,Family income - All census families,Family income - All census families,,,,,,5880.0
Income,M1N,"  Under $10,000, family income",Family income - All census families,"  Under $10,000, family income",,,,,180.0
Income,M1N,"  $10,000 - $19,999, family income",Family income - All census families,"  $10,000 - $19,999, family income",,,,,400.0
Income,M1N,"  $20,000 - $29,999, family income",Family income - All census families,"  $20,000 - $29,999, family income",,,,,645.0
Income,M1N,"  $30,000 - $39,999, family income",Family income - All census families,"  $30,000 - $39,999, family income",,,,,870.0
Income,M1N,"  $40,000 - $49,999, family income",Family income - All census families,"  $40,000 - $49,999, family income",,,,,705.0
Income,M1N,"  $50,000 - $59,999, family income",Family income - All census families,"  $50,000 - $59,999, family income",,,,,730.0
Income,M1N,"  $60,000 - $69,999, family income",Family income - All census families,"  $60,000 - $69,999, family income",,,,,710.0
Income,M1N,"  $70,000 and over, family income",Family income - All census families,"  $70,000 and over, family income",,,,,1640.0
Income,M1N,"  Average income, family income $",Family income - All census families,"  Average income, family income $",,,,,57062.0
Income,M1N,"  Median income, family income $",Family income - All census families,"  Median income, family income $",,,,,51557.0
Income,M1N,"  Standard error of average income, family income $",Family income - All census families,"  Standard error of average income, family income $",,,,,957.0
Income,M1N,All economic families (38),All economic families (38),,,,,,5930.0
Income,M1N,  Low income economic families (38),All economic families (38),  Low income economic families (38),,,,,605.0
Income,M1N,  Incidence of low income (38) (39) %,All economic families (38),  Incidence of low income (38) (39) %,,,,,10.1
Income,M1N,All unattached individuals (38),All unattached individuals (38),,,,,,3395.0
Income,M1N,  Low income unattached individuals (38),All unattached individuals (38),  Low income unattached individuals (38),,,,,1065.0
Income,M1N,  Incidence of low income (38) (39) %,All unattached individuals (38),  Incidence of low income (38) (39) %,,,,,31.4
Income,M1N,Total population in private households (38),Total population in private households (38),,,,,,20820.0
Income,M1N,  Persons in low income family units (38),Total population in private households (38),  Persons in low income family units (38),,,,,2880.0
Income,M1N,  Incidence of low income (38) (39) %,Total population in private households (38),  Incidence of low income (38) (39) %,,,,,13.8
Income,M1N,Household income - All private households,Household income - All private households,,,,,,8650.0
Income,M1N,"  Under $10,000, household income",Household income - All private households,"  Under $10,000, household income",,,,,410.0
Income,M1N,"  $10,000 - $14,999, household income",Household income - All private households,"  $10,000 - $14,999, household income",,,,,725.0
Income,M1N,"  $15,000 - $19,999, household income",Household income - All private households,"  $15,000 - $19,999, household income",,,,,445.0
Income,M1N,"  $20,000 - $29,999, household income",Household income - All private households,"  $20,000 - $29,999, household income",,,,,1055.0
Income,M1N,"  $30,000 - $39,999, household income",Household income - All private households,"  $30,000 - $39,999, household income",,,,,1290.0
Income,M1N,"  $40,000 - $49,999, household income",Household income - All private households,"  $40,000 - $49,999, household income",,,,,900.0
Income,M1N,"  $50,000 - $59,999, household income",Household income - All private households,"  $50,000 - $59,999, household income",,,,,945.0
Income,M1N,"  $60,000 - $69,999, household income",Household income - All private households,"  $60,000 - $69,999, household income",,,,,910.0
Income,M1N,"  $70,000 and over, household income",Household income - All private households,"  $70,000 and over, household income",,,,,1970.0
Income,M1N,"  Average income, household income $",Household income - All private households,"  Average income, household income $",,,,,51104.0
Income,M1N,"  Median income, household income $",Household income - All private households,"  Median income, household income $",,,,,44018.0
Income,M1N,"  Standard error of average income, household inc.$",Household income - All private households,"  Standard error of average income, household inc.$",,,,,792.0
Income,M1P,"Males - Worked full year, full time (33)","Males - Worked full year, full time (33)",,,,,,5595.0
Income,M1P,  Average employment income $,"Males - Worked full year, full time (33)",  Average employment income $,,,,,33201.0
Income,M1P,  Standard error of average employment income $,"Males - Worked full year, full time (33)",  Standard error of average employment income $,,,,,436.0
Income,M1P,Males - Worked part year or part time (34),Males - Worked part year or part time (34),,,,,,3080.0
Income,M1P,  Average employment income $,Males - Worked part year or part time (34),  Average employment income $,,,,,18036.0
Income,M1P,  Standard error of average employment income $,Males - Worked part year or part time (34),  Standard error of average employment income $,,,,,604.0
Income,M1P,"Females - Worked full year, full time (33)","Females - Worked full year, full time (33)",,,,,,4260.0
Income,M1P,  Average employment income $,"Females - Worked full year, full time (33)",  Average employment income $,,,,,26073.0
Income,M1P,  Standard error of average employment income $,"Females - Worked full year, full time (33)",  Standard error of average employment income $,,,,,361.0
Income,M1P,Females - Worked part year or part time (34),Females - Worked part year or part time (34),,,,,,3270.0
Income,M1P,  Average employment income $,Females - Worked part year or part time (34),  Average employment income $,,,,,12343.0
Income,M1P,  Standard error of average employment income $,Females - Worked part year or part time (34),  Standard error of average employment income $,,,,,381.0
Income,M1P,"Composition of total income, total (35) %","Composition of total income, total (35) %",,,,,,100.0
Income,M1P,Employment income %,Employment income %,,,,,,78.7
Income,M1P,Government transfer payments %,Government transfer payments %,,,,,,10.9
Income,M1P,Other income %,Other income %,,,,,,10.5
Income,M1P,Males 15 years and over with income,Males 15 years and over with income,,,,,,10865.0
Income,M1P,"  Under $1,000, males 15+ (36)",Males 15 years and over with income,"  Under $1,000, males 15+ (36)",,,,,295.0
Income,M1P,"  $ 1,000 - $ 2,999, males 15+",Males 15 years and over with income,"  $ 1,000 - $ 2,999, males 15+",,,,,315.0
Income,M1P,"  $ 3,000 - $ 4,999, males 15+",Males 15 years and over with income,"  $ 3,000 - $ 4,999, males 15+",,,,,255.0
Income,M1P,"  $ 5,000 - $ 6,999, males 15+",Males 15 years and over with income,"  $ 5,000 - $ 6,999, males 15+",,,,,285.0
Income,M1P,"  $ 7,000 - $ 9,999, males 15+",Males 15 years and over with income,"  $ 7,000 - $ 9,999, males 15+",,,,,585.0
Income,M1P,"  $10,000 - $14,999, males 15+",Males 15 years and over with income,"  $10,000 - $14,999, males 15+",,,,,975.0
Income,M1P,"  $15,000 - $19,999, males 15+",Males 15 years and over with income,"  $15,000 - $19,999, males 15+",,,,,1120.0
Income,M1P,"  $20,000 - $24,999, males 15+",Males 15 years and over with income,"  $20,000 - $24,999, males 15+",,,,,1330.0
Income,M1P,"  $25,000 - $29,999, males 15+",Males 15 years and over with income,"  $25,000 - $29,999, males 15+",,,,,1285.0
Income,M1P,"  $30,000 - $39,999, males 15+",Males 15 years and over with income,"  $30,000 - $39,999, males 15+",,,,,2035.0
Income,M1P,"  $40,000 - $49,999, males 15+",Males 15 years and over with income,"  $40,000 - $49,999, males 15+",,,,,1165.0
Income,M1P,"  $50,000 and over, males 15+",Males 15 years and over with income,"  $50,000 and over, males 15+",,,,,1210.0
Income,M1P,"  Average income, males 15+ (37) $",Males 15 years and over with income,"  Average income, males 15+ (37) $",,,,,27864.0
Income,M1P,"  Median income, males 15+ (37) $",Males 15 years and over with income,"  Median income, males 15+ (37) $",,,,,25795.0
Income,M1P,"  Standard error of average income, males 15+ $",Males 15 years and over with income,"  Standard error of average income, males 15+ $",,,,,354.0
Income,M1P,Females 15 years and over with income,Females 15 years and over with income,,,,,,10830.0
Income,M1P,"  Under $1,000, females 15+ (36)",Females 15 years and over with income,"  Under $1,000, females 15+ (36)",,,,,385.0
Income,M1P,"  $ 1,000 - $ 2,999, females 15+",Females 15 years and over with income,"  $ 1,000 - $ 2,999, females 15+",,,,,635.0
Income,M1P,"  $ 3,000 - $ 4,999, females 15+",Females 15 years and over with income,"  $ 3,000 - $ 4,999, females 15+",,,,,460.0
Income,M1P,"  $ 5,000 - $ 6,999, females 15+",Females 15 years and over with income,"  $ 5,000 - $ 6,999, females 15+",,,,,630.0
Income,M1P,"  $ 7,000 - $ 9,999, females 15+",Females 15 years and over with income,"  $ 7,000 - $ 9,999, females 15+",,,,,935.0
Income,M1P,"  $10,000 - $14,999, females 15+",Females 15 years and over with income,"  $10,000 - $14,999, females 15+",,,,,1825.0
Income,M1P,"  $15,000 - $19,999, females 15+",Females 15 years and over with income,"  $15,000 - $19,999, females 15+",,,,,1320.0
Income,M1P,"  $20,000 - $24,999, females 15+",Females 15 years and over with income,"  $20,000 - $24,999, females 15+",,,,,1455.0
Income,M1P,"  $25,000 - $29,999, females 15+",Females 15 years and over with income,"  $25,000 - $29,999, females 15+",,,,,1235.0
Income,M1P,"  $30,000 - $39,999, females 15+",Females 15 years and over with income,"  $30,000 - $39,999, females 15+",,,,,1205.0
Income,M1P,"  $40,000 - $49,999, females 15+",Females 15 years and over with income,"  $40,000 - $49,999, females 15+",,,,,485.0
Income,M1P,"  $50,000 and over, females 15+",Females 15 years and over with income,"  $50,000 and over, females 15+",,,,,255.0
Income,M1P,"  Average income, females 15+ (37) $",Females 15 years and over with income,"  Average income, females 15+ (37) $",,,,,18669.0
Income,M1P,"  Median income, females 15+ (37) $",Females 15 years and over with income,"  Median income, females 15+ (37) $",,,,,17178.0
Income,M1P,"  Standard error of average income, females 15+ $",Females 15 years and over with income,"  Standard error of average income, females 15+ $",,,,,254.0
Income,M1P,Family income - All census families,Family income - All census families,,,,,,8120.0
Income,M1P,"  Under $10,000, family income",Family income - All census families,"  Under $10,000, family income",,,,,520.0
Income,M1P,"  $10,000 - $19,999, family income",Family income - All census families,"  $10,000 - $19,999, family income",,,,,765.0
Income,M1P,"  $20,000 - $29,999, family income",Family income - All census families,"  $20,000 - $29,999, family income",,,,,880.0
Income,M1P,"  $30,000 - $39,999, family income",Family income - All census families,"  $30,000 - $39,999, family income",,,,,1230.0
Income,M1P,"  $40,000 - $49,999, family income",Family income - All census families,"  $40,000 - $49,999, family income",,,,,1190.0
Income,M1P,"  $50,000 - $59,999, family income",Family income - All census families,"  $50,000 - $59,999, family income",,,,,1030.0
Income,M1P,"  $60,000 - $69,999, family income",Family income - All census families,"  $60,000 - $69,999, family income",,,,,825.0
Income,M1P,"  $70,000 and over, family income",Family income - All census families,"  $70,000 and over, family income",,,,,1670.0
Income,M1P,"  Average income, family income $",Family income - All census families,"  Average income, family income $",,,,,49198.0
Income,M1P,"  Median income, family income $",Family income - All census families,"  Median income, family income $",,,,,45309.0
Income,M1P,"  Standard error of average income, family income $",Family income - All census families,"  Standard error of average income, family income $",,,,,668.0
Income,M1P,All economic families (38),All economic families (38),,,,,,8035.0
Income,M1P,  Low income economic families (38),All economic families (38),  Low income economic families (38),,,,,1385.0
Income,M1P,  Incidence of low income (38) (39) %,All economic families (38),  Incidence of low income (38) (39) %,,,,,17.3
Income,M1P,All unattached individuals (38),All unattached individuals (38),,,,,,3500.0
Income,M1P,  Low income unattached individuals (38),All unattached individuals (38),  Low income unattached individuals (38),,,,,1030.0
Income,M1P,  Incidence of low income (38) (39) %,All unattached individuals (38),  Incidence of low income (38) (39) %,,,,,29.5
Income,M1P,Total population in private households (38),Total population in private households (38),,,,,,28605.0
Income,M1P,  Persons in low income family units (38),Total population in private households (38),  Persons in low income family units (38),,,,,5440.0
Income,M1P,  Incidence of low income (38) (39) %,Total population in private households (38),  Incidence of low income (38) (39) %,,,,,19.0
Income,M1P,Household income - All private households,Household income - All private households,,,,,,10595.0
Income,M1P,"  Under $10,000, household income",Household income - All private households,"  Under $10,000, household income",,,,,655.0
Income,M1P,"  $10,000 - $14,999, household income",Household income - All private households,"  $10,000 - $14,999, household income",,,,,705.0
Income,M1P,"  $15,000 - $19,999, household income",Household income - All private households,"  $15,000 - $19,999, household income",,,,,685.0
Income,M1P,"  $20,000 - $29,999, household income",Household income - All private households,"  $20,000 - $29,999, household income",,,,,1390.0
Income,M1P,"  $30,000 - $39,999, household income",Household income - All private households,"  $30,000 - $39,999, household income",,,,,1525.0
Income,M1P,"  $40,000 - $49,999, household income",Household income - All private households,"  $40,000 - $49,999, household income",,,,,1345.0
Income,M1P,"  $50,000 - $59,999, household income",Household income - All private households,"  $50,000 - $59,999, household income",,,,,1125.0
Income,M1P,"  $60,000 - $69,999, household income",Household income - All private households,"  $60,000 - $69,999, household income",,,,,965.0
Income,M1P,"  $70,000 and over, household income",Household income - All private households,"  $70,000 and over, household income",,,,,2210.0
Income,M1P,"  Average income, household income $",Household income - All private households,"  Average income, household income $",,,,,47502.0
Income,M1P,"  Median income, household income $",Household income - All private households,"  Median income, household income $",,,,,42332.0
Income,M1P,"  Standard error of average income, household inc.$",Household income - All private households,"  Standard error of average income, household inc.$",,,,,605.0
Income,M1R,"Males - Worked full year, full time (33)","Males - Worked full year, full time (33)",,,,,,5120.0
Income,M1R,  Average employment income $,"Males - Worked full year, full time (33)",  Average employment income $,,,,,35088.0
Income,M1R,  Standard error of average employment income $,"Males - Worked full year, full time (33)",  Standard error of average employment income $,,,,,545.0
Income,M1R,Males - Worked part year or part time (34),Males - Worked part year or part time (34),,,,,,2690.0
Income,M1R,  Average employment income $,Males - Worked part year or part time (34),  Average employment income $,,,,,17232.0
Income,M1R,  Standard error of average employment income $,Males - Worked part year or part time (34),  Standard error of average employment income $,,,,,618.0
Income,M1R,"Females - Worked full year, full time (33)","Females - Worked full year, full time (33)",,,,,,4100.0
Income,M1R,  Average employment income $,"Females - Worked full year, full time (33)",  Average employment income $,,,,,25746.0
Income,M1R,  Standard error of average employment income $,"Females - Worked full year, full time (33)",  Standard error of average employment income $,,,,,374.0
Income,M1R,Females - Worked part year or part time (34),Females - Worked part year or part time (34),,,,,,3000.0
Income,M1R,  Average employment income $,Females - Worked part year or part time (34),  Average employment income $,,,,,13482.0
Income,M1R,  Standard error of average employment income $,Females - Worked part year or part time (34),  Standard error of average employment income $,,,,,593.0
Income,M1R,"Composition of total income, total (35) %","Composition of total income, total (35) %",,,,,,100.0
Income,M1R,Employment income %,Employment income %,,,,,,76.0
Income,M1R,Government transfer payments %,Government transfer payments %,,,,,,11.4
Income,M1R,Other income %,Other income %,,,,,,12.6
Income,M1R,Males 15 years and over with income,Males 15 years and over with income,,,,,,10140.0
Income,M1R,"  Under $1,000, males 15+ (36)",Males 15 years and over with income,"  Under $1,000, males 15+ (36)",,,,,180.0
Income,M1R,"  $ 1,000 - $ 2,999, males 15+",Males 15 years and over with income,"  $ 1,000 - $ 2,999, males 15+",,,,,315.0
Income,M1R,"  $ 3,000 - $ 4,999, males 15+",Males 15 years and over with income,"  $ 3,000 - $ 4,999, males 15+",,,,,235.0
Income,M1R,"  $ 5,000 - $ 6,999, males 15+",Males 15 years and over with income,"  $ 5,000 - $ 6,999, males 15+",,,,,260.0
Income,M1R,"  $ 7,000 - $ 9,999, males 15+",Males 15 years and over with income,"  $ 7,000 - $ 9,999, males 15+",,,,,530.0
Income,M1R,"  $10,000 - $14,999, males 15+",Males 15 years and over with income,"  $10,000 - $14,999, males 15+",,,,,1005.0
Income,M1R,"  $15,000 - $19,999, males 15+",Males 15 years and over with income,"  $15,000 - $19,999, males 15+",,,,,915.0
Income,M1R,"  $20,000 - $24,999, males 15+",Males 15 years and over with income,"  $20,000 - $24,999, males 15+",,,,,1095.0
Income,M1R,"  $25,000 - $29,999, males 15+",Males 15 years and over with income,"  $25,000 - $29,999, males 15+",,,,,1175.0
Income,M1R,"  $30,000 - $39,999, males 15+",Males 15 years and over with income,"  $30,000 - $39,999, males 15+",,,,,2270.0
Income,M1R,"  $40,000 - $49,999, males 15+",Males 15 years and over with income,"  $40,000 - $49,999, males 15+",,,,,945.0
Income,M1R,"  $50,000 and over, males 15+",Males 15 years and over with income,"  $50,000 and over, males 15+",,,,,1215.0
Income,M1R,"  Average income, males 15+ (37) $",Males 15 years and over with income,"  Average income, males 15+ (37) $",,,,,28987.0
Income,M1R,"  Median income, males 15+ (37) $",Males 15 years and over with income,"  Median income, males 15+ (37) $",,,,,27059.0
Income,M1R,"  Standard error of average income, males 15+ $",Males 15 years and over with income,"  Standard error of average income, males 15+ $",,,,,441.0
Income,M1R,Females 15 years and over with income,Females 15 years and over with income,,,,,,10335.0
Income,M1R,"  Under $1,000, females 15+ (36)",Females 15 years and over with income,"  Under $1,000, females 15+ (36)",,,,,290.0
Income,M1R,"  $ 1,000 - $ 2,999, females 15+",Females 15 years and over with income,"  $ 1,000 - $ 2,999, females 15+",,,,,575.0
Income,M1R,"  $ 3,000 - $ 4,999, females 15+",Females 15 years and over with income,"  $ 3,000 - $ 4,999, females 15+",,,,,490.0
Income,M1R,"  $ 5,000 - $ 6,999, females 15+",Females 15 years and over with income,"  $ 5,000 - $ 6,999, females 15+",,,,,455.0
Income,M1R,"  $ 7,000 - $ 9,999, females 15+",Females 15 years and over with income,"  $ 7,000 - $ 9,999, females 15+",,,,,865.0
Income,M1R,"  $10,000 - $14,999, females 15+",Females 15 years and over with income,"  $10,000 - $14,999, females 15+",,,,,1755.0
Income,M1R,"  $15,000 - $19,999, females 15+",Females 15 years and over with income,"  $15,000 - $19,999, females 15+",,,,,1285.0
Income,M1R,"  $20,000 - $24,999, females 15+",Females 15 years and over with income,"  $20,000 - $24,999, females 15+",,,,,1550.0
Income,M1R,"  $25,000 - $29,999, females 15+",Females 15 years and over with income,"  $25,000 - $29,999, females 15+",,,,,1065.0
Income,M1R,"  $30,000 - $39,999, females 15+",Females 15 years and over with income,"  $30,000 - $39,999, females 15+",,,,,1215.0
Income,M1R,"  $40,000 - $49,999, females 15+",Females 15 years and over with income,"  $40,000 - $49,999, females 15+",,,,,405.0
Income,M1R,"  $50,000 and over, females 15+",Females 15 years and over with income,"  $50,000 and over, females 15+",,,,,375.0
Income,M1R,"  Average income, females 15+ (37) $",Females 15 years and over with income,"  Average income, females 15+ (37) $",,,,,19597.0
Income,M1R,"  Median income, females 15+ (37) $",Females 15 years and over with income,"  Median income, females 15+ (37) $",,,,,17775.0
Income,M1R,"  Standard error of average income, females 15+ $",Females 15 years and over with income,"  Standard error of average income, females 15+ $",,,,,296.0
Income,M1R,Family income - All census families,Family income - All census families,,,,,,7470.0
Income,M1R,"  Under $10,000, family income",Family income - All census families,"  Under $10,000, family income",,,,,320.0
Income,M1R,"  $10,000 - $19,999, family income",Family income - All census families,"  $10,000 - $19,999, family income",,,,,445.0
Income,M1R,"  $20,000 - $29,999, family income",Family income - All census families,"  $20,000 - $29,999, family income",,,,,820.0
Income,M1R,"  $30,000 - $39,999, family income",Family income - All census families,"  $30,000 - $39,999, family income",,,,,1245.0
Income,M1R,"  $40,000 - $49,999, family income",Family income - All census families,"  $40,000 - $49,999, family income",,,,,1045.0
Income,M1R,"  $50,000 - $59,999, family income",Family income - All census families,"  $50,000 - $59,999, family income",,,,,1155.0
Income,M1R,"  $60,000 - $69,999, family income",Family income - All census families,"  $60,000 - $69,999, family income",,,,,800.0
Income,M1R,"  $70,000 and over, family income",Family income - All census families,"  $70,000 and over, family income",,,,,1655.0
Income,M1R,"  Average income, family income $",Family income - All census families,"  Average income, family income $",,,,,52720.0
Income,M1R,"  Median income, family income $",Family income - All census families,"  Median income, family income $",,,,,48729.0
Income,M1R,"  Standard error of average income, family income $",Family income - All census families,"  Standard error of average income, family income $",,,,,762.0
Income,M1R,All economic families (38),All economic families (38),,,,,,7500.0
Income,M1R,  Low income economic families (38),All economic families (38),  Low income economic families (38),,,,,865.0
Income,M1R,  Incidence of low income (38) (39) %,All economic families (38),  Incidence of low income (38) (39) %,,,,,11.6
Income,M1R,All unattached individuals (38),All unattached individuals (38),,,,,,3180.0
Income,M1R,  Low income unattached individuals (38),All unattached individuals (38),  Low income unattached individuals (38),,,,,1020.0
Income,M1R,  Incidence of low income (38) (39) %,All unattached individuals (38),  Incidence of low income (38) (39) %,,,,,32.0
Income,M1R,Total population in private households (38),Total population in private households (38),,,,,,26405.0
Income,M1R,  Persons in low income family units (38),Total population in private households (38),  Persons in low income family units (38),,,,,4000.0
Income,M1R,  Incidence of low income (38) (39) %,Total population in private households (38),  Incidence of low income (38) (39) %,,,,,15.1
Income,M1R,Household income - All private households,Household income - All private households,,,,,,9875.0
Income,M1R,"  Under $10,000, household income",Household income - All private households,"  Under $10,000, household income",,,,,460.0
Income,M1R,"  $10,000 - $14,999, household income",Household income - All private households,"  $10,000 - $14,999, household income",,,,,570.0
Income,M1R,"  $15,000 - $19,999, household income",Household income - All private households,"  $15,000 - $19,999, household income",,,,,530.0
Income,M1R,"  $20,000 - $29,999, household income",Household income - All private households,"  $20,000 - $29,999, household income",,,,,1360.0
Income,M1R,"  $30,000 - $39,999, household income",Household income - All private households,"  $30,000 - $39,999, household income",,,,,1510.0
Income,M1R,"  $40,000 - $49,999, household income",Household income - All private households,"  $40,000 - $49,999, household income",,,,,1260.0
Income,M1R,"  $50,000 - $59,999, household income",Household income - All private households,"  $50,000 - $59,999, household income",,,,,1130.0
Income,M1R,"  $60,000 - $69,999, household income",Household income - All private households,"  $60,000 - $69,999, household income",,,,,865.0
Income,M1R,"  $70,000 and over, household income",Household income - All private households,"  $70,000 and over, household income",,,,,2195.0
Income,M1R,"  Average income, household income $",Household income - All private households,"  Average income, household income $",,,,,50098.0
Income,M1R,"  Median income, household income $",Household income - All private households,"  Median income, household income $",,,,,44381.0
Income,M1R,"  Standard error of average income, household inc.$",Household income - All private households,"  Standard error of average income, household inc.$",,,,,693.0
Income,M1S,"Males - Worked full year, full time (33)","Males - Worked full year, full time (33)",,,,,,5910.0
Income,M1S,  Average employment income $,"Males - Worked full year, full time (33)",  Average employment income $,,,,,41597.0
Income,M1S,  Standard error of average employment income $,"Males - Worked full year, full time (33)",  Standard error of average employment income $,,,,,720.0
Income,M1S,Males - Worked part year or part time (34),Males - Worked part year or part time (34),,,,,,3880.0
Income,M1S,  Average employment income $,Males - Worked part year or part time (34),  Average employment income $,,,,,17823.0
Income,M1S,  Standard error of average employment income $,Males - Worked part year or part time (34),  Standard error of average employment income $,,,,,656.0
Income,M1S,"Females - Worked full year, full time (33)","Females - Worked full year, full time (33)",,,,,,4580.0
Income,M1S,  Average employment income $,"Females - Worked full year, full time (33)",  Average employment income $,,,,,29307.0
Income,M1S,  Standard error of average employment income $,"Females - Worked full year, full time (33)",  Standard error of average employment income $,,,,,547.0
Income,M1S,Females - Worked part year or part time (34),Females - Worked part year or part time (34),,,,,,4005.0
Income,M1S,  Average employment income $,Females - Worked part year or part time (34),  Average employment income $,,,,,12374.0
Income,M1S,  Standard error of average employment income $,Females - Worked part year or part time (34),  Standard error of average employment income $,,,,,388.0
Income,M1S,"Composition of total income, total (35) %","Composition of total income, total (35) %",,,,,,100.0
Income,M1S,Employment income %,Employment income %,,,,,,84.4
Income,M1S,Government transfer payments %,Government transfer payments %,,,,,,6.1
Income,M1S,Other income %,Other income %,,,,,,9.5
Income,M1S,Males 15 years and over with income,Males 15 years and over with income,,,,,,11535.0
Income,M1S,"  Under $1,000, males 15+ (36)",Males 15 years and over with income,"  Under $1,000, males 15+ (36)",,,,,460.0
Income,M1S,"  $ 1,000 - $ 2,999, males 15+",Males 15 years and over with income,"  $ 1,000 - $ 2,999, males 15+",,,,,470.0
Income,M1S,"  $ 3,000 - $ 4,999, males 15+",Males 15 years and over with income,"  $ 3,000 - $ 4,999, males 15+",,,,,400.0
Income,M1S,"  $ 5,000 - $ 6,999, males 15+",Males 15 years and over with income,"  $ 5,000 - $ 6,999, males 15+",,,,,360.0
Income,M1S,"  $ 7,000 - $ 9,999, males 15+",Males 15 years and over with income,"  $ 7,000 - $ 9,999, males 15+",,,,,555.0
Income,M1S,"  $10,000 - $14,999, males 15+",Males 15 years and over with income,"  $10,000 - $14,999, males 15+",,,,,970.0
Income,M1S,"  $15,000 - $19,999, males 15+",Males 15 years and over with income,"  $15,000 - $19,999, males 15+",,,,,890.0
Income,M1S,"  $20,000 - $24,999, males 15+",Males 15 years and over with income,"  $20,000 - $24,999, males 15+",,,,,1010.0
Income,M1S,"  $25,000 - $29,999, males 15+",Males 15 years and over with income,"  $25,000 - $29,999, males 15+",,,,,940.0
Income,M1S,"  $30,000 - $39,999, males 15+",Males 15 years and over with income,"  $30,000 - $39,999, males 15+",,,,,1905.0
Income,M1S,"  $40,000 - $49,999, males 15+",Males 15 years and over with income,"  $40,000 - $49,999, males 15+",,,,,1290.0
Income,M1S,"  $50,000 and over, males 15+",Males 15 years and over with income,"  $50,000 and over, males 15+",,,,,2285.0
Income,M1S,"  Average income, males 15+ (37) $",Males 15 years and over with income,"  Average income, males 15+ (37) $",,,,,32285.0
Income,M1S,"  Median income, males 15+ (37) $",Males 15 years and over with income,"  Median income, males 15+ (37) $",,,,,28002.0
Income,M1S,"  Standard error of average income, males 15+ $",Males 15 years and over with income,"  Standard error of average income, males 15+ $",,,,,544.0
Income,M1S,Females 15 years and over with income,Females 15 years and over with income,,,,,,11245.0
Income,M1S,"  Under $1,000, females 15+ (36)",Females 15 years and over with income,"  Under $1,000, females 15+ (36)",,,,,500.0
Income,M1S,"  $ 1,000 - $ 2,999, females 15+",Females 15 years and over with income,"  $ 1,000 - $ 2,999, females 15+",,,,,790.0
Income,M1S,"  $ 3,000 - $ 4,999, females 15+",Females 15 years and over with income,"  $ 3,000 - $ 4,999, females 15+",,,,,675.0
Income,M1S,"  $ 5,000 - $ 6,999, females 15+",Females 15 years and over with income,"  $ 5,000 - $ 6,999, females 15+",,,,,695.0
Income,M1S,"  $ 7,000 - $ 9,999, females 15+",Females 15 years and over with income,"  $ 7,000 - $ 9,999, females 15+",,,,,895.0
Income,M1S,"  $10,000 - $14,999, females 15+",Females 15 years and over with income,"  $10,000 - $14,999, females 15+",,,,,1300.0
Income,M1S,"  $15,000 - $19,999, females 15+",Females 15 years and over with income,"  $15,000 - $19,999, females 15+",,,,,1230.0
Income,M1S,"  $20,000 - $24,999, females 15+",Females 15 years and over with income,"  $20,000 - $24,999, females 15+",,,,,1410.0
Income,M1S,"  $25,000 - $29,999, females 15+",Females 15 years and over with income,"  $25,000 - $29,999, females 15+",,,,,1195.0
Income,M1S,"  $30,000 - $39,999, females 15+",Females 15 years and over with income,"  $30,000 - $39,999, females 15+",,,,,1335.0
Income,M1S,"  $40,000 - $49,999, females 15+",Females 15 years and over with income,"  $40,000 - $49,999, females 15+",,,,,650.0
Income,M1S,"  $50,000 and over, females 15+",Females 15 years and over with income,"  $50,000 and over, females 15+",,,,,585.0
Income,M1S,"  Average income, females 15+ (37) $",Females 15 years and over with income,"  Average income, females 15+ (37) $",,,,,20392.0
Income,M1S,"  Median income, females 15+ (37) $",Females 15 years and over with income,"  Median income, females 15+ (37) $",,,,,18273.0
Income,M1S,"  Standard error of average income, females 15+ $",Females 15 years and over with income,"  Standard error of average income, females 15+ $",,,,,344.0
Income,M1S,Family income - All census families,Family income - All census families,,,,,,8555.0
Income,M1S,"  Under $10,000, family income",Family income - All census families,"  Under $10,000, family income",,,,,530.0
Income,M1S,"  $10,000 - $19,999, family income",Family income - All census families,"  $10,000 - $19,999, family income",,,,,550.0
Income,M1S,"  $20,000 - $29,999, family income",Family income - All census families,"  $20,000 - $29,999, family income",,,,,645.0
