Category,Country_Province_FSA,Profile of FSA,characteristic_level_1,characteristic_level_2,characteristic_level_3,characteristic_level_4,characteristic_level_5,characteristic_level_6,counts
Citizenship and Immigration,M3A,"  Before 1961, period of immigration",Total immigrant population,"  Before 1961, period of immigration",,,,,2700.0
Citizenship and Immigration,M3A,"  1961-1970, period of immigration",Total immigrant population,"  1961-1970, period of immigration",,,,,2015.0
Citizenship and Immigration,M3A,"  1971-1980, period of immigration",Total immigrant population,"  1971-1980, period of immigration",,,,,2690.0
Citizenship and Immigration,M3A,"  1981-1991, period of immigration (16)",Total immigrant population,"  1981-1991, period of immigration (16)",,,,,4735.0
Citizenship and Immigration,M3A,"    1981-1987, period of immigration",Total immigrant population,"  1981-1991, period of immigration (16)","    1981-1987, period of immigration",,,,2135.0
Citizenship and Immigration,M3A,"    1988-1991, period of immigration (16)",Total immigrant population,"  1981-1991, period of immigration (16)","    1988-1991, period of immigration (16)",,,,2600.0
Citizenship and Immigration,M3A,"  0 - 4 years, age at immigration",Total immigrant population,"  0 - 4 years, age at immigration",,,,,1055.0
Citizenship and Immigration,M3A,"  5 - 19 years, age at immigration",Total immigrant population,"  5 - 19 years, age at immigration",,,,,3215.0
Citizenship and Immigration,M3A,"  20 years and over, age at immigration",Total immigrant population,"  20 years and over, age at immigration",,,,,7875.0
Citizenship and Immigration,M3B,Canadian citizenship (10),Canadian citizenship (10),,,,,,11575.0
Citizenship and Immigration,M3B,Citizenship other than Canadian,Citizenship other than Canadian,,,,,,1345.0
Citizenship and Immigration,M3B,Non-immigrant population (11),Non-immigrant population (11),,,,,,8045.0
Citizenship and Immigration,M3B,  Born in province of residence,Non-immigrant population (11),  Born in province of residence,,,,,6815.0
Citizenship and Immigration,M3B,Immigrant population,Immigrant population,,,,,,4560.0
Citizenship and Immigration,M3B,"  United States of America, place of birth",Immigrant population,"  United States of America, place of birth",,,,,190.0
Citizenship and Immigration,M3B,"  Central and South America, place of birth",Immigrant population,"  Central and South America, place of birth",,,,,115.0
Citizenship and Immigration,M3B,"  Caribbean and Bermuda, place of birth",Immigrant population,"  Caribbean and Bermuda, place of birth",,,,,165.0
Citizenship and Immigration,M3B,"  United Kingdom, place of birth",Immigrant population,"  United Kingdom, place of birth",,,,,740.0
Citizenship and Immigration,M3B,"  Other Europe, place of birth (12)",Immigrant population,"  Other Europe, place of birth (12)",,,,,1285.0
Citizenship and Immigration,M3B,"  Africa, place of birth",Immigrant population,"  Africa, place of birth",,,,,325.0
Citizenship and Immigration,M3B,"  India, place of birth",Immigrant population,"  India, place of birth",,,,,155.0
Citizenship and Immigration,M3B,"  Other Asia, place of birth (13)",Immigrant population,"  Other Asia, place of birth (13)",,,,,1565.0
Citizenship and Immigration,M3B,"  Oceania & Other, place of birth (14)",Immigrant population,"  Oceania & Other, place of birth (14)",,,,,15.0
Citizenship and Immigration,M3B,Non-permanent residents (15),Non-permanent residents (15),,,,,,305.0
Citizenship and Immigration,M3B,Total immigrant population,Total immigrant population,,,,,,4560.0
Citizenship and Immigration,M3B,"  Before 1961, period of immigration",Total immigrant population,"  Before 1961, period of immigration",,,,,1415.0
Citizenship and Immigration,M3B,"  1961-1970, period of immigration",Total immigrant population,"  1961-1970, period of immigration",,,,,835.0
Citizenship and Immigration,M3B,"  1971-1980, period of immigration",Total immigrant population,"  1971-1980, period of immigration",,,,,1135.0
Citizenship and Immigration,M3B,"  1981-1991, period of immigration (16)",Total immigrant population,"  1981-1991, period of immigration (16)",,,,,1180.0
Citizenship and Immigration,M3B,"    1981-1987, period of immigration",Total immigrant population,"  1981-1991, period of immigration (16)","    1981-1987, period of immigration",,,,765.0
Citizenship and Immigration,M3B,"    1988-1991, period of immigration (16)",Total immigrant population,"  1981-1991, period of immigration (16)","    1988-1991, period of immigration (16)",,,,415.0
Citizenship and Immigration,M3B,"  0 - 4 years, age at immigration",Total immigrant population,"  0 - 4 years, age at immigration",,,,,400.0
Citizenship and Immigration,M3B,"  5 - 19 years, age at immigration",Total immigrant population,"  5 - 19 years, age at immigration",,,,,1185.0
Citizenship and Immigration,M3B,"  20 years and over, age at immigration",Total immigrant population,"  20 years and over, age at immigration",,,,,2980.0
Citizenship and Immigration,M3C,Canadian citizenship (10),Canadian citizenship (10),,,,,,21770.0
Citizenship and Immigration,M3C,Citizenship other than Canadian,Citizenship other than Canadian,,,,,,8540.0
Citizenship and Immigration,M3C,Non-immigrant population (11),Non-immigrant population (11),,,,,,12485.0
Citizenship and Immigration,M3C,  Born in province of residence,Non-immigrant population (11),  Born in province of residence,,,,,10320.0
Citizenship and Immigration,M3C,Immigrant population,Immigrant population,,,,,,15835.0
Citizenship and Immigration,M3C,"  United States of America, place of birth",Immigrant population,"  United States of America, place of birth",,,,,225.0
Citizenship and Immigration,M3C,"  Central and South America, place of birth",Immigrant population,"  Central and South America, place of birth",,,,,800.0
Citizenship and Immigration,M3C,"  Caribbean and Bermuda, place of birth",Immigrant population,"  Caribbean and Bermuda, place of birth",,,,,1530.0
Citizenship and Immigration,M3C,"  United Kingdom, place of birth",Immigrant population,"  United Kingdom, place of birth",,,,,1325.0
Citizenship and Immigration,M3C,"  Other Europe, place of birth (12)",Immigrant population,"  Other Europe, place of birth (12)",,,,,3690.0
Citizenship and Immigration,M3C,"  Africa, place of birth",Immigrant population,"  Africa, place of birth",,,,,1600.0
Citizenship and Immigration,M3C,"  India, place of birth",Immigrant population,"  India, place of birth",,,,,945.0
Citizenship and Immigration,M3C,"  Other Asia, place of birth (13)",Immigrant population,"  Other Asia, place of birth (13)",,,,,5645.0
Citizenship and Immigration,M3C,"  Oceania & Other, place of birth (14)",Immigrant population,"  Oceania & Other, place of birth (14)",,,,,70.0
Citizenship and Immigration,M3C,Non-permanent residents (15),Non-permanent residents (15),,,,,,1990.0
Citizenship and Immigration,M3C,Total immigrant population,Total immigrant population,,,,,,15835.0
Citizenship and Immigration,M3C,"  Before 1961, period of immigration",Total immigrant population,"  Before 1961, period of immigration",,,,,1845.0
Citizenship and Immigration,M3C,"  1961-1970, period of immigration",Total immigrant population,"  1961-1970, period of immigration",,,,,1980.0
Citizenship and Immigration,M3C,"  1971-1980, period of immigration",Total immigrant population,"  1971-1980, period of immigration",,,,,4175.0
Citizenship and Immigration,M3C,"  1981-1991, period of immigration (16)",Total immigrant population,"  1981-1991, period of immigration (16)",,,,,7830.0
Citizenship and Immigration,M3C,"    1981-1987, period of immigration",Total immigrant population,"  1981-1991, period of immigration (16)","    1981-1987, period of immigration",,,,3670.0
Citizenship and Immigration,M3C,"    1988-1991, period of immigration (16)",Total immigrant population,"  1981-1991, period of immigration (16)","    1988-1991, period of immigration (16)",,,,4155.0
Citizenship and Immigration,M3C,"  0 - 4 years, age at immigration",Total immigrant population,"  0 - 4 years, age at immigration",,,,,1185.0
Citizenship and Immigration,M3C,"  5 - 19 years, age at immigration",Total immigrant population,"  5 - 19 years, age at immigration",,,,,3680.0
Citizenship and Immigration,M3C,"  20 years and over, age at immigration",Total immigrant population,"  20 years and over, age at immigration",,,,,10965.0
Citizenship and Immigration,M3H,Canadian citizenship (10),Canadian citizenship (10),,,,,,24310.0
Citizenship and Immigration,M3H,Citizenship other than Canadian,Citizenship other than Canadian,,,,,,4225.0
Citizenship and Immigration,M3H,Non-immigrant population (11),Non-immigrant population (11),,,,,,14935.0
Citizenship and Immigration,M3H,  Born in province of residence,Non-immigrant population (11),  Born in province of residence,,,,,12910.0
Citizenship and Immigration,M3H,Immigrant population,Immigrant population,,,,,,12905.0
Citizenship and Immigration,M3H,"  United States of America, place of birth",Immigrant population,"  United States of America, place of birth",,,,,385.0
Citizenship and Immigration,M3H,"  Central and South America, place of birth",Immigrant population,"  Central and South America, place of birth",,,,,505.0
Citizenship and Immigration,M3H,"  Caribbean and Bermuda, place of birth",Immigrant population,"  Caribbean and Bermuda, place of birth",,,,,585.0
Citizenship and Immigration,M3H,"  United Kingdom, place of birth",Immigrant population,"  United Kingdom, place of birth",,,,,775.0
Citizenship and Immigration,M3H,"  Other Europe, place of birth (12)",Immigrant population,"  Other Europe, place of birth (12)",,,,,7890.0
Citizenship and Immigration,M3H,"  Africa, place of birth",Immigrant population,"  Africa, place of birth",,,,,495.0
Citizenship and Immigration,M3H,"  India, place of birth",Immigrant population,"  India, place of birth",,,,,195.0
Citizenship and Immigration,M3H,"  Other Asia, place of birth (13)",Immigrant population,"  Other Asia, place of birth (13)",,,,,2040.0
Citizenship and Immigration,M3H,"  Oceania & Other, place of birth (14)",Immigrant population,"  Oceania & Other, place of birth (14)",,,,,55.0
Citizenship and Immigration,M3H,Non-permanent residents (15),Non-permanent residents (15),,,,,,695.0
Citizenship and Immigration,M3H,Total immigrant population,Total immigrant population,,,,,,12905.0
Citizenship and Immigration,M3H,"  Before 1961, period of immigration",Total immigrant population,"  Before 1961, period of immigration",,,,,5360.0
Citizenship and Immigration,M3H,"  1961-1970, period of immigration",Total immigrant population,"  1961-1970, period of immigration",,,,,2135.0
Citizenship and Immigration,M3H,"  1971-1980, period of immigration",Total immigrant population,"  1971-1980, period of immigration",,,,,1985.0
Citizenship and Immigration,M3H,"  1981-1991, period of immigration (16)",Total immigrant population,"  1981-1991, period of immigration (16)",,,,,3430.0
Citizenship and Immigration,M3H,"    1981-1987, period of immigration",Total immigrant population,"  1981-1991, period of immigration (16)","    1981-1987, period of immigration",,,,1660.0
Citizenship and Immigration,M3H,"    1988-1991, period of immigration (16)",Total immigrant population,"  1981-1991, period of immigration (16)","    1988-1991, period of immigration (16)",,,,1765.0
Citizenship and Immigration,M3H,"  0 - 4 years, age at immigration",Total immigrant population,"  0 - 4 years, age at immigration",,,,,995.0
Citizenship and Immigration,M3H,"  5 - 19 years, age at immigration",Total immigrant population,"  5 - 19 years, age at immigration",,,,,3180.0
Citizenship and Immigration,M3H,"  20 years and over, age at immigration",Total immigrant population,"  20 years and over, age at immigration",,,,,8735.0
Citizenship and Immigration,M3J,Canadian citizenship (10),Canadian citizenship (10),,,,,,16065.0
Citizenship and Immigration,M3J,Citizenship other than Canadian,Citizenship other than Canadian,,,,,,5570.0
Citizenship and Immigration,M3J,Non-immigrant population (11),Non-immigrant population (11),,,,,,9400.0
Citizenship and Immigration,M3J,  Born in province of residence,Non-immigrant population (11),  Born in province of residence,,,,,7715.0
Citizenship and Immigration,M3J,Immigrant population,Immigrant population,,,,,,10900.0
Citizenship and Immigration,M3J,"  United States of America, place of birth",Immigrant population,"  United States of America, place of birth",,,,,85.0
Citizenship and Immigration,M3J,"  Central and South America, place of birth",Immigrant population,"  Central and South America, place of birth",,,,,1100.0
Citizenship and Immigration,M3J,"  Caribbean and Bermuda, place of birth",Immigrant population,"  Caribbean and Bermuda, place of birth",,,,,885.0
Citizenship and Immigration,M3J,"  United Kingdom, place of birth",Immigrant population,"  United Kingdom, place of birth",,,,,515.0
Citizenship and Immigration,M3J,"  Other Europe, place of birth (12)",Immigrant population,"  Other Europe, place of birth (12)",,,,,5490.0
Citizenship and Immigration,M3J,"  Africa, place of birth",Immigrant population,"  Africa, place of birth",,,,,275.0
Citizenship and Immigration,M3J,"  India, place of birth",Immigrant population,"  India, place of birth",,,,,565.0
Citizenship and Immigration,M3J,"  Other Asia, place of birth (13)",Immigrant population,"  Other Asia, place of birth (13)",,,,,1860.0
Citizenship and Immigration,M3J,"  Oceania & Other, place of birth (14)",Immigrant population,"  Oceania & Other, place of birth (14)",,,,,130.0
Citizenship and Immigration,M3J,Non-permanent residents (15),Non-permanent residents (15),,,,,,1330.0
Citizenship and Immigration,M3J,Total immigrant population,Total immigrant population,,,,,,10900.0
Citizenship and Immigration,M3J,"  Before 1961, period of immigration",Total immigrant population,"  Before 1961, period of immigration",,,,,2670.0
Citizenship and Immigration,M3J,"  1961-1970, period of immigration",Total immigrant population,"  1961-1970, period of immigration",,,,,2415.0
Citizenship and Immigration,M3J,"  1971-1980, period of immigration",Total immigrant population,"  1971-1980, period of immigration",,,,,1995.0
Citizenship and Immigration,M3J,"  1981-1991, period of immigration (16)",Total immigrant population,"  1981-1991, period of immigration (16)",,,,,3815.0
Citizenship and Immigration,M3J,"    1981-1987, period of immigration",Total immigrant population,"  1981-1991, period of immigration (16)","    1981-1987, period of immigration",,,,1865.0
Citizenship and Immigration,M3J,"    1988-1991, period of immigration (16)",Total immigrant population,"  1981-1991, period of immigration (16)","    1988-1991, period of immigration (16)",,,,1955.0
Citizenship and Immigration,M3J,"  0 - 4 years, age at immigration",Total immigrant population,"  0 - 4 years, age at immigration",,,,,830.0
Citizenship and Immigration,M3J,"  5 - 19 years, age at immigration",Total immigrant population,"  5 - 19 years, age at immigration",,,,,3085.0
Citizenship and Immigration,M3J,"  20 years and over, age at immigration",Total immigrant population,"  20 years and over, age at immigration",,,,,6980.0
Citizenship and Immigration,M3K,Canadian citizenship (10),Canadian citizenship (10),,,,,,5305.0
Citizenship and Immigration,M3K,Citizenship other than Canadian,Citizenship other than Canadian,,,,,,1210.0
Citizenship and Immigration,M3K,Non-immigrant population (11),Non-immigrant population (11),,,,,,3500.0
Citizenship and Immigration,M3K,  Born in province of residence,Non-immigrant population (11),  Born in province of residence,,,,,2960.0
Citizenship and Immigration,M3K,Immigrant population,Immigrant population,,,,,,2895.0
Citizenship and Immigration,M3K,"  United States of America, place of birth",Immigrant population,"  United States of America, place of birth",,,,,35.0
Citizenship and Immigration,M3K,"  Central and South America, place of birth",Immigrant population,"  Central and South America, place of birth",,,,,215.0
Citizenship and Immigration,M3K,"  Caribbean and Bermuda, place of birth",Immigrant population,"  Caribbean and Bermuda, place of birth",,,,,135.0
Citizenship and Immigration,M3K,"  United Kingdom, place of birth",Immigrant population,"  United Kingdom, place of birth",,,,,75.0
Citizenship and Immigration,M3K,"  Other Europe, place of birth (12)",Immigrant population,"  Other Europe, place of birth (12)",,,,,2015.0
Citizenship and Immigration,M3K,"  Africa, place of birth",Immigrant population,"  Africa, place of birth",,,,,40.0
Citizenship and Immigration,M3K,"  India, place of birth",Immigrant population,"  India, place of birth",,,,,95.0
Citizenship and Immigration,M3K,"  Other Asia, place of birth (13)",Immigrant population,"  Other Asia, place of birth (13)",,,,,275.0
Citizenship and Immigration,M3K,"  Oceania & Other, place of birth (14)",Immigrant population,"  Oceania & Other, place of birth (14)",,,,,0.0
Citizenship and Immigration,M3K,Non-permanent residents (15),Non-permanent residents (15),,,,,,120.0
Citizenship and Immigration,M3K,Total immigrant population,Total immigrant population,,,,,,2895.0
Citizenship and Immigration,M3K,"  Before 1961, period of immigration",Total immigrant population,"  Before 1961, period of immigration",,,,,1120.0
Citizenship and Immigration,M3K,"  1961-1970, period of immigration",Total immigrant population,"  1961-1970, period of immigration",,,,,650.0
Citizenship and Immigration,M3K,"  1971-1980, period of immigration",Total immigrant population,"  1971-1980, period of immigration",,,,,445.0
Citizenship and Immigration,M3K,"  1981-1991, period of immigration (16)",Total immigrant population,"  1981-1991, period of immigration (16)",,,,,675.0
Citizenship and Immigration,M3K,"    1981-1987, period of immigration",Total immigrant population,"  1981-1991, period of immigration (16)","    1981-1987, period of immigration",,,,210.0
Citizenship and Immigration,M3K,"    1988-1991, period of immigration (16)",Total immigrant population,"  1981-1991, period of immigration (16)","    1988-1991, period of immigration (16)",,,,465.0
Citizenship and Immigration,M3K,"  0 - 4 years, age at immigration",Total immigrant population,"  0 - 4 years, age at immigration",,,,,195.0
Citizenship and Immigration,M3K,"  5 - 19 years, age at immigration",Total immigrant population,"  5 - 19 years, age at immigration",,,,,770.0
Citizenship and Immigration,M3K,"  20 years and over, age at immigration",Total immigrant population,"  20 years and over, age at immigration",,,,,1925.0
Citizenship and Immigration,M3L,Canadian citizenship (10),Canadian citizenship (10),,,,,,13385.0
Citizenship and Immigration,M3L,Citizenship other than Canadian,Citizenship other than Canadian,,,,,,4455.0
Citizenship and Immigration,M3L,Non-immigrant population (11),Non-immigrant population (11),,,,,,7580.0
Citizenship and Immigration,M3L,  Born in province of residence,Non-immigrant population (11),  Born in province of residence,,,,,6855.0
Citizenship and Immigration,M3L,Immigrant population,Immigrant population,,,,,,9250.0
Citizenship and Immigration,M3L,"  United States of America, place of birth",Immigrant population,"  United States of America, place of birth",,,,,20.0
Citizenship and Immigration,M3L,"  Central and South America, place of birth",Immigrant population,"  Central and South America, place of birth",,,,,1210.0
Citizenship and Immigration,M3L,"  Caribbean and Bermuda, place of birth",Immigrant population,"  Caribbean and Bermuda, place of birth",,,,,1045.0
Citizenship and Immigration,M3L,"  United Kingdom, place of birth",Immigrant population,"  United Kingdom, place of birth",,,,,195.0
Citizenship and Immigration,M3L,"  Other Europe, place of birth (12)",Immigrant population,"  Other Europe, place of birth (12)",,,,,5315.0
Citizenship and Immigration,M3L,"  Africa, place of birth",Immigrant population,"  Africa, place of birth",,,,,575.0
Citizenship and Immigration,M3L,"  India, place of birth",Immigrant population,"  India, place of birth",,,,,265.0
Citizenship and Immigration,M3L,"  Other Asia, place of birth (13)",Immigrant population,"  Other Asia, place of birth (13)",,,,,580.0
Citizenship and Immigration,M3L,"  Oceania & Other, place of birth (14)",Immigrant population,"  Oceania & Other, place of birth (14)",,,,,55.0
Citizenship and Immigration,M3L,Non-permanent residents (15),Non-permanent residents (15),,,,,,1000.0
Citizenship and Immigration,M3L,Total immigrant population,Total immigrant population,,,,,,9250.0
Citizenship and Immigration,M3L,"  Before 1961, period of immigration",Total immigrant population,"  Before 1961, period of immigration",,,,,2435.0
Citizenship and Immigration,M3L,"  1961-1970, period of immigration",Total immigrant population,"  1961-1970, period of immigration",,,,,2500.0
Citizenship and Immigration,M3L,"  1971-1980, period of immigration",Total immigrant population,"  1971-1980, period of immigration",,,,,1790.0
Citizenship and Immigration,M3L,"  1981-1991, period of immigration (16)",Total immigrant population,"  1981-1991, period of immigration (16)",,,,,2525.0
Citizenship and Immigration,M3L,"    1981-1987, period of immigration",Total immigrant population,"  1981-1991, period of immigration (16)","    1981-1987, period of immigration",,,,1595.0
Citizenship and Immigration,M3L,"    1988-1991, period of immigration (16)",Total immigrant population,"  1981-1991, period of immigration (16)","    1988-1991, period of immigration (16)",,,,925.0
Citizenship and Immigration,M3L,"  0 - 4 years, age at immigration",Total immigrant population,"  0 - 4 years, age at immigration",,,,,650.0
Citizenship and Immigration,M3L,"  5 - 19 years, age at immigration",Total immigrant population,"  5 - 19 years, age at immigration",,,,,2555.0
Citizenship and Immigration,M3L,"  20 years and over, age at immigration",Total immigrant population,"  20 years and over, age at immigration",,,,,6045.0
Citizenship and Immigration,M3M,Canadian citizenship (10),Canadian citizenship (10),,,,,,18410.0
Citizenship and Immigration,M3M,Citizenship other than Canadian,Citizenship other than Canadian,,,,,,5115.0
Citizenship and Immigration,M3M,Non-immigrant population (11),Non-immigrant population (11),,,,,,11560.0
Citizenship and Immigration,M3M,  Born in province of residence,Non-immigrant population (11),  Born in province of residence,,,,,9430.0
Citizenship and Immigration,M3M,Immigrant population,Immigrant population,,,,,,11350.0
Citizenship and Immigration,M3M,"  United States of America, place of birth",Immigrant population,"  United States of America, place of birth",,,,,65.0
Citizenship and Immigration,M3M,"  Central and South America, place of birth",Immigrant population,"  Central and South America, place of birth",,,,,1560.0
Citizenship and Immigration,M3M,"  Caribbean and Bermuda, place of birth",Immigrant population,"  Caribbean and Bermuda, place of birth",,,,,1050.0
Citizenship and Immigration,M3M,"  United Kingdom, place of birth",Immigrant population,"  United Kingdom, place of birth",,,,,490.0
Citizenship and Immigration,M3M,"  Other Europe, place of birth (12)",Immigrant population,"  Other Europe, place of birth (12)",,,,,5640.0
Citizenship and Immigration,M3M,"  Africa, place of birth",Immigrant population,"  Africa, place of birth",,,,,185.0
Citizenship and Immigration,M3M,"  India, place of birth",Immigrant population,"  India, place of birth",,,,,275.0
Citizenship and Immigration,M3M,"  Other Asia, place of birth (13)",Immigrant population,"  Other Asia, place of birth (13)",,,,,2070.0
Citizenship and Immigration,M3M,"  Oceania & Other, place of birth (14)",Immigrant population,"  Oceania & Other, place of birth (14)",,,,,10.0
Citizenship and Immigration,M3M,Non-permanent residents (15),Non-permanent residents (15),,,,,,610.0
Citizenship and Immigration,M3M,Total immigrant population,Total immigrant population,,,,,,11350.0
Citizenship and Immigration,M3M,"  Before 1961, period of immigration",Total immigrant population,"  Before 1961, period of immigration",,,,,3035.0
Citizenship and Immigration,M3M,"  1961-1970, period of immigration",Total immigrant population,"  1961-1970, period of immigration",,,,,2160.0
Citizenship and Immigration,M3M,"  1971-1980, period of immigration",Total immigrant population,"  1971-1980, period of immigration",,,,,2115.0
Citizenship and Immigration,M3M,"  1981-1991, period of immigration (16)",Total immigrant population,"  1981-1991, period of immigration (16)",,,,,4035.0
Citizenship and Immigration,M3M,"    1981-1987, period of immigration",Total immigrant population,"  1981-1991, period of immigration (16)","    1981-1987, period of immigration",,,,2070.0
Citizenship and Immigration,M3M,"    1988-1991, period of immigration (16)",Total immigrant population,"  1981-1991, period of immigration (16)","    1988-1991, period of immigration (16)",,,,1965.0
Citizenship and Immigration,M3M,"  0 - 4 years, age at immigration",Total immigrant population,"  0 - 4 years, age at immigration",,,,,975.0
Citizenship and Immigration,M3M,"  5 - 19 years, age at immigration",Total immigrant population,"  5 - 19 years, age at immigration",,,,,3155.0
Citizenship and Immigration,M3M,"  20 years and over, age at immigration",Total immigrant population,"  20 years and over, age at immigration",,,,,7215.0
Citizenship and Immigration,M3N,Canadian citizenship (10),Canadian citizenship (10),,,,,,31000.0
Citizenship and Immigration,M3N,Citizenship other than Canadian,Citizenship other than Canadian,,,,,,13815.0
Citizenship and Immigration,M3N,Non-immigrant population (11),Non-immigrant population (11),,,,,,17005.0
Citizenship and Immigration,M3N,  Born in province of residence,Non-immigrant population (11),  Born in province of residence,,,,,14520.0
Citizenship and Immigration,M3N,Immigrant population,Immigrant population,,,,,,25460.0
Citizenship and Immigration,M3N,"  United States of America, place of birth",Immigrant population,"  United States of America, place of birth",,,,,135.0
Citizenship and Immigration,M3N,"  Central and South America, place of birth",Immigrant population,"  Central and South America, place of birth",,,,,4975.0
Citizenship and Immigration,M3N,"  Caribbean and Bermuda, place of birth",Immigrant population,"  Caribbean and Bermuda, place of birth",,,,,3955.0
Citizenship and Immigration,M3N,"  United Kingdom, place of birth",Immigrant population,"  United Kingdom, place of birth",,,,,470.0
Citizenship and Immigration,M3N,"  Other Europe, place of birth (12)",Immigrant population,"  Other Europe, place of birth (12)",,,,,7005.0
Citizenship and Immigration,M3N,"  Africa, place of birth",Immigrant population,"  Africa, place of birth",,,,,1010.0
Citizenship and Immigration,M3N,"  India, place of birth",Immigrant population,"  India, place of birth",,,,,1460.0
Citizenship and Immigration,M3N,"  Other Asia, place of birth (13)",Immigrant population,"  Other Asia, place of birth (13)",,,,,6305.0
Citizenship and Immigration,M3N,"  Oceania & Other, place of birth (14)",Immigrant population,"  Oceania & Other, place of birth (14)",,,,,145.0
Citizenship and Immigration,M3N,Non-permanent residents (15),Non-permanent residents (15),,,,,,2350.0
Citizenship and Immigration,M3N,Total immigrant population,Total immigrant population,,,,,,25460.0
Citizenship and Immigration,M3N,"  Before 1961, period of immigration",Total immigrant population,"  Before 1961, period of immigration",,,,,3000.0
Citizenship and Immigration,M3N,"  1961-1970, period of immigration",Total immigrant population,"  1961-1970, period of immigration",,,,,3125.0
Citizenship and Immigration,M3N,"  1971-1980, period of immigration",Total immigrant population,"  1971-1980, period of immigration",,,,,6835.0
Citizenship and Immigration,M3N,"  1981-1991, period of immigration (16)",Total immigrant population,"  1981-1991, period of immigration (16)",,,,,12505.0
Citizenship and Immigration,M3N,"    1981-1987, period of immigration",Total immigrant population,"  1981-1991, period of immigration (16)","    1981-1987, period of immigration",,,,7015.0
Citizenship and Immigration,M3N,"    1988-1991, period of immigration (16)",Total immigrant population,"  1981-1991, period of immigration (16)","    1988-1991, period of immigration (16)",,,,5490.0
Citizenship and Immigration,M3N,"  0 - 4 years, age at immigration",Total immigrant population,"  0 - 4 years, age at immigration",,,,,2245.0
Citizenship and Immigration,M3N,"  5 - 19 years, age at immigration",Total immigrant population,"  5 - 19 years, age at immigration",,,,,7320.0
Citizenship and Immigration,M3N,"  20 years and over, age at immigration",Total immigrant population,"  20 years and over, age at immigration",,,,,15900.0
Citizenship and Immigration,M4A,Canadian citizenship (10),Canadian citizenship (10),,,,,,10205.0
Citizenship and Immigration,M4A,Citizenship other than Canadian,Citizenship other than Canadian,,,,,,1980.0
Citizenship and Immigration,M4A,Non-immigrant population (11),Non-immigrant population (11),,,,,,6540.0
Citizenship and Immigration,M4A,  Born in province of residence,Non-immigrant population (11),  Born in province of residence,,,,,5430.0
Citizenship and Immigration,M4A,Immigrant population,Immigrant population,,,,,,5210.0
Citizenship and Immigration,M4A,"  United States of America, place of birth",Immigrant population,"  United States of America, place of birth",,,,,70.0
Citizenship and Immigration,M4A,"  Central and South America, place of birth",Immigrant population,"  Central and South America, place of birth",,,,,260.0
Citizenship and Immigration,M4A,"  Caribbean and Bermuda, place of birth",Immigrant population,"  Caribbean and Bermuda, place of birth",,,,,500.0
Citizenship and Immigration,M4A,"  United Kingdom, place of birth",Immigrant population,"  United Kingdom, place of birth",,,,,635.0
Citizenship and Immigration,M4A,"  Other Europe, place of birth (12)",Immigrant population,"  Other Europe, place of birth (12)",,,,,1525.0
Citizenship and Immigration,M4A,"  Africa, place of birth",Immigrant population,"  Africa, place of birth",,,,,515.0
Citizenship and Immigration,M4A,"  India, place of birth",Immigrant population,"  India, place of birth",,,,,180.0
Citizenship and Immigration,M4A,"  Other Asia, place of birth (13)",Immigrant population,"  Other Asia, place of birth (13)",,,,,1510.0
Citizenship and Immigration,M4A,"  Oceania & Other, place of birth (14)",Immigrant population,"  Oceania & Other, place of birth (14)",,,,,10.0
Citizenship and Immigration,M4A,Non-permanent residents (15),Non-permanent residents (15),,,,,,430.0
Citizenship and Immigration,M4A,Total immigrant population,Total immigrant population,,,,,,5210.0
Citizenship and Immigration,M4A,"  Before 1961, period of immigration",Total immigrant population,"  Before 1961, period of immigration",,,,,1330.0
Citizenship and Immigration,M4A,"  1961-1970, period of immigration",Total immigrant population,"  1961-1970, period of immigration",,,,,935.0
Citizenship and Immigration,M4A,"  1971-1980, period of immigration",Total immigrant population,"  1971-1980, period of immigration",,,,,1175.0
Citizenship and Immigration,M4A,"  1981-1991, period of immigration (16)",Total immigrant population,"  1981-1991, period of immigration (16)",,,,,1775.0
Citizenship and Immigration,M4A,"    1981-1987, period of immigration",Total immigrant population,"  1981-1991, period of immigration (16)","    1981-1987, period of immigration",,,,820.0
Citizenship and Immigration,M4A,"    1988-1991, period of immigration (16)",Total immigrant population,"  1981-1991, period of immigration (16)","    1988-1991, period of immigration (16)",,,,955.0
Citizenship and Immigration,M4A,"  0 - 4 years, age at immigration",Total immigrant population,"  0 - 4 years, age at immigration",,,,,430.0
Citizenship and Immigration,M4A,"  5 - 19 years, age at immigration",Total immigrant population,"  5 - 19 years, age at immigration",,,,,1360.0
Citizenship and Immigration,M4A,"  20 years and over, age at immigration",Total immigrant population,"  20 years and over, age at immigration",,,,,3425.0
Citizenship and Immigration,M4B,Canadian citizenship (10),Canadian citizenship (10),,,,,,15175.0
Citizenship and Immigration,M4B,Citizenship other than Canadian,Citizenship other than Canadian,,,,,,1885.0
Citizenship and Immigration,M4B,Non-immigrant population (11),Non-immigrant population (11),,,,,,10990.0
Citizenship and Immigration,M4B,  Born in province of residence,Non-immigrant population (11),  Born in province of residence,,,,,9505.0
Citizenship and Immigration,M4B,Immigrant population,Immigrant population,,,,,,5780.0
Citizenship and Immigration,M4B,"  United States of America, place of birth",Immigrant population,"  United States of America, place of birth",,,,,75.0
Citizenship and Immigration,M4B,"  Central and South America, place of birth",Immigrant population,"  Central and South America, place of birth",,,,,430.0
