Geo Code,Category,Sub Category,Characteristic_level_1,Characteristic_level_2,Characteristic_level_3,Characteristic_level_4,Characteristic_level_5,Count
M2J,"Period of construction, before 1946",,,,,,,220
M2J,"Period of construction, 1946-1960",,,,,,,1160
M2J,"Period of construction, 1961-1970",,,,,,,8405
M2J,"Period of construction, 1971-1980",,,,,,,8140
M2J,"Period of construction, 1981-1990",,,,,,,855
M2J,"Period of construction, 1991-1995",,,,,,,80
M2J,"Period of construction, 1996-2001",,,,,,,80
M2J,Total number of occupied private dwellings by structural type of dwelling - 100% Data,,,,,,,18910
M2J,Total number of occupied private dwellings by structural type of dwelling - 100% Data,Single-detached house,,,,,,4025
M2J,Total number of occupied private dwellings by structural type of dwelling - 100% Data,Semi-detached house,,,,,,2000
M2J,Total number of occupied private dwellings by structural type of dwelling - 100% Data,Row house,,,,,,2835
M2J,Total number of occupied private dwellings by structural type of dwelling - 100% Data,"Apartment, detached duplex",,,,,,75
M2J,Total number of occupied private dwellings by structural type of dwelling - 100% Data,"Apartment, building that has five or more storeys",,,,,,9760
M2J,Total number of occupied private dwellings by structural type of dwelling - 100% Data,"Apartment, building that has fewer than five storeys",,,,,,205
M2J,Total number of occupied private dwellings by structural type of dwelling - 100% Data,Other single-attached house,,,,,,10
M2J,Total number of occupied private dwellings by structural type of dwelling - 100% Data,Movable dwelling,,,,,,0
M2J,Total number of private households by household size - 100% Data,,,,,,,18910
M2J,Total number of private households by household size - 100% Data,1 person,,,,,,3415
M2J,Total number of private households by household size - 100% Data,2 persons,,,,,,5135
M2J,Total number of private households by household size - 100% Data,3 persons,,,,,,4125
M2J,Total number of private households by household size - 100% Data,4-5 persons,,,,,,5300
M2J,Total number of private households by household size - 100% Data,6 or more persons,,,,,,935
M2J,Number of persons in private households,,,,,,,54905
M2J,Average number of persons in private households,,,,,,,2.9
M2J,Total number of private households by household type - 20% Sample Data,,,,,,,18935
M2J,Total number of private households by household type - 20% Sample Data,One-family households,,,,,,13665
M2J,Total number of private households by household type - 20% Sample Data,Multiple-family households,,,,,,1000
M2J,Total number of private households by household type - 20% Sample Data,Non-family households,,,,,,4270
M2K,Total number of children at home - 20% Sample Data,,,,,,,4295
M2K,Total number of children at home - 20% Sample Data,Under 6 years of age,,,,,,580
M2K,Total number of children at home - 20% Sample Data,6-14 years,,,,,,1310
M2K,Total number of children at home - 20% Sample Data,15-17 years,,,,,,555
M2K,Total number of children at home - 20% Sample Data,18-24 years,,,,,,1075
M2K,Total number of children at home - 20% Sample Data,25 years and over,,,,,,780
M2K,Average number of children at home per census family,,,,,,,1.1
M2K,Total number of persons in private households - 20% Sample Data,,,,,,,13790
M2K,Total number of persons in private households - 20% Sample Data,Number of non-family persons,,,,,,2020
M2K,Total number of persons in private households - 20% Sample Data,Number of non-family persons,Living with relatives,,,,,460
M2K,Total number of persons in private households - 20% Sample Data,Number of non-family persons,Living with non-relatives only,,,,,330
M2K,Total number of persons in private households - 20% Sample Data,Number of non-family persons,Living alone,,,,,1230
M2K,Total number of persons in private households - 20% Sample Data,Number of family persons,,,,,,11770
M2K,Total number of persons 65 years and over - 20% Sample Data,,,,,,,2675
M2K,Total number of persons 65 years and over - 20% Sample Data,Number of non-family persons 65 years and over,,,,,,875
M2K,Total number of persons 65 years and over - 20% Sample Data,Number of non-family persons 65 years and over,Living with relatives,,,,,205
M2K,Total number of persons 65 years and over - 20% Sample Data,Number of non-family persons 65 years and over,Living with non-relatives only,,,,,30
M2K,Total number of persons 65 years and over - 20% Sample Data,Number of non-family persons 65 years and over,Living alone,,,,,640
M2K,Total number of persons 65 years and over - 20% Sample Data,Number of family persons 65 years and over,,,,,,1800
M2K,Total number of occupied private dwellings - 20% Sample Data,,,,,,,5290
M2K,Average number of rooms per dwelling,,,,,,,6.5
M2K,Average number of bedrooms per dwelling,,,,,,,2.8
M2K,Owned,,,,,,,2985
M2K,Rented,,,,,,,2300
M2K,Regular maintenance only,,,,,,,3550
M2K,"Period of construction, before 1946",,,,,,,100
M2K,"Period of construction, 1946-1960",,,,,,,1500
M2K,"Period of construction, 1961-1970",,,,,,,2425
M2K,"Period of construction, 1971-1980",,,,,,,590
M2K,"Period of construction, 1981-1990",,,,,,,365
M2K,"Period of construction, 1991-1995",,,,,,,205
M2K,"Period of construction, 1996-2001",,,,,,,115
M2K,Total number of occupied private dwellings by structural type of dwelling - 100% Data,,,,,,,5285
M2K,Total number of occupied private dwellings by structural type of dwelling - 100% Data,Single-detached house,,,,,,2595
M2K,Total number of occupied private dwellings by structural type of dwelling - 100% Data,Semi-detached house,,,,,,170
M2K,Total number of occupied private dwellings by structural type of dwelling - 100% Data,Row house,,,,,,140
M2K,Total number of occupied private dwellings by structural type of dwelling - 100% Data,"Apartment, detached duplex",,,,,,10
M2K,Total number of occupied private dwellings by structural type of dwelling - 100% Data,"Apartment, building that has five or more storeys",,,,,,1715
M2K,Total number of occupied private dwellings by structural type of dwelling - 100% Data,"Apartment, building that has fewer than five storeys",,,,,,650
M2K,Total number of occupied private dwellings by structural type of dwelling - 100% Data,Other single-attached house,,,,,,0
M2K,Total number of occupied private dwellings by structural type of dwelling - 100% Data,Movable dwelling,,,,,,0
M2K,Total number of private households by household size - 100% Data,,,,,,,5280
M2K,Total number of private households by household size - 100% Data,1 person,,,,,,1235
M2K,Total number of private households by household size - 100% Data,2 persons,,,,,,1685
M2K,Total number of private households by household size - 100% Data,3 persons,,,,,,955
M2K,Total number of private households by household size - 100% Data,4-5 persons,,,,,,1245
M2K,Total number of private households by household size - 100% Data,6 or more persons,,,,,,160
M2K,Number of persons in private households,,,,,,,13775
M2K,Average number of persons in private households,,,,,,,2.6
M2K,Total number of private households by household type - 20% Sample Data,,,,,,,5295
M2K,Total number of private households by household type - 20% Sample Data,One-family households,,,,,,3715
M2K,Total number of private households by household type - 20% Sample Data,Multiple-family households,,,,,,150
M2K,Total number of private households by household type - 20% Sample Data,Non-family households,,,,,,1420
M2L,Total number of children at home - 20% Sample Data,,,,,,,4720
M2L,Total number of children at home - 20% Sample Data,Under 6 years of age,,,,,,555
M2L,Total number of children at home - 20% Sample Data,6-14 years,,,,,,1510
M2L,Total number of children at home - 20% Sample Data,15-17 years,,,,,,665
M2L,Total number of children at home - 20% Sample Data,18-24 years,,,,,,1200
M2L,Total number of children at home - 20% Sample Data,25 years and over,,,,,,800
M2L,Average number of children at home per census family,,,,,,,1.4
M2L,Total number of persons in private households - 20% Sample Data,,,,,,,12305
M2L,Total number of persons in private households - 20% Sample Data,Number of non-family persons,,,,,,1175
M2L,Total number of persons in private households - 20% Sample Data,Number of non-family persons,Living with relatives,,,,,265
M2L,Total number of persons in private households - 20% Sample Data,Number of non-family persons,Living with non-relatives only,,,,,265
M2L,Total number of persons in private households - 20% Sample Data,Number of non-family persons,Living alone,,,,,650
M2L,Total number of persons in private households - 20% Sample Data,Number of family persons,,,,,,11130
M2L,Total number of persons 65 years and over - 20% Sample Data,,,,,,,1560
M2L,Total number of persons 65 years and over - 20% Sample Data,Number of non-family persons 65 years and over,,,,,,385
M2L,Total number of persons 65 years and over - 20% Sample Data,Number of non-family persons 65 years and over,Living with relatives,,,,,60
M2L,Total number of persons 65 years and over - 20% Sample Data,Number of non-family persons 65 years and over,Living with non-relatives only,,,,,15
M2L,Total number of persons 65 years and over - 20% Sample Data,Number of non-family persons 65 years and over,Living alone,,,,,310
M2L,Total number of persons 65 years and over - 20% Sample Data,Number of family persons 65 years and over,,,,,,1170
M2L,Total number of occupied private dwellings - 20% Sample Data,,,,,,,4090
M2L,Average number of rooms per dwelling,,,,,,,7.8
M2L,Average number of bedrooms per dwelling,,,,,,,3.3
M2L,Owned,,,,,,,2845
M2L,Rented,,,,,,,1245
M2L,Regular maintenance only,,,,,,,2765
M2L,"Period of construction, before 1946",,,,,,,90
M2L,"Period of construction, 1946-1960",,,,,,,915
M2L,"Period of construction, 1961-1970",,,,,,,1635
M2L,"Period of construction, 1971-1980",,,,,,,890
M2L,"Period of construction, 1981-1990",,,,,,,330
M2L,"Period of construction, 1991-1995",,,,,,,160
M2L,"Period of construction, 1996-2001",,,,,,,75
M2L,Total number of occupied private dwellings by structural type of dwelling - 100% Data,,,,,,,4085
M2L,Total number of occupied private dwellings by structural type of dwelling - 100% Data,Single-detached house,,,,,,2430
M2L,Total number of occupied private dwellings by structural type of dwelling - 100% Data,Semi-detached house,,,,,,200
M2L,Total number of occupied private dwellings by structural type of dwelling - 100% Data,Row house,,,,,,435
M2L,Total number of occupied private dwellings by structural type of dwelling - 100% Data,"Apartment, detached duplex",,,,,,25
M2L,Total number of occupied private dwellings by structural type of dwelling - 100% Data,"Apartment, building that has five or more storeys",,,,,,970
M2L,Total number of occupied private dwellings by structural type of dwelling - 100% Data,"Apartment, building that has fewer than five storeys",,,,,,30
M2L,Total number of occupied private dwellings by structural type of dwelling - 100% Data,Other single-attached house,,,,,,0
M2L,Total number of occupied private dwellings by structural type of dwelling - 100% Data,Movable dwelling,,,,,,0
M2L,Total number of private households by household size - 100% Data,,,,,,,4090
M2L,Total number of private households by household size - 100% Data,1 person,,,,,,635
M2L,Total number of private households by household size - 100% Data,2 persons,,,,,,1170
M2L,Total number of private households by household size - 100% Data,3 persons,,,,,,750
M2L,Total number of private households by household size - 100% Data,4-5 persons,,,,,,1330
M2L,Total number of private households by household size - 100% Data,6 or more persons,,,,,,200
M2L,Number of persons in private households,,,,,,,12260
M2L,Average number of persons in private households,,,,,,,3
M2L,Total number of private households by household type - 20% Sample Data,,,,,,,4090
M2L,Total number of private households by household type - 20% Sample Data,One-family households,,,,,,3210
M2L,Total number of private households by household type - 20% Sample Data,Multiple-family households,,,,,,115
M2L,Total number of private households by household type - 20% Sample Data,Non-family households,,,,,,770
M2M,Total number of children at home - 20% Sample Data,,,,,,,9090
M2M,Total number of children at home - 20% Sample Data,Under 6 years of age,,,,,,1230
M2M,Total number of children at home - 20% Sample Data,6-14 years,,,,,,2450
M2M,Total number of children at home - 20% Sample Data,15-17 years,,,,,,1080
M2M,Total number of children at home - 20% Sample Data,18-24 years,,,,,,2440
M2M,Total number of children at home - 20% Sample Data,25 years and over,,,,,,1890
M2M,Average number of children at home per census family,,,,,,,1.1
M2M,Total number of persons in private households - 20% Sample Data,,,,,,,29460
M2M,Total number of persons in private households - 20% Sample Data,Number of non-family persons,,,,,,4905
M2M,Total number of persons in private households - 20% Sample Data,Number of non-family persons,Living with relatives,,,,,1010
M2M,Total number of persons in private households - 20% Sample Data,Number of non-family persons,Living with non-relatives only,,,,,1315
M2M,Total number of persons in private households - 20% Sample Data,Number of non-family persons,Living alone,,,,,2580
M2M,Total number of persons in private households - 20% Sample Data,Number of family persons,,,,,,24555
M2M,Total number of persons 65 years and over - 20% Sample Data,,,,,,,4955
M2M,Total number of persons 65 years and over - 20% Sample Data,Number of non-family persons 65 years and over,,,,,,1510
M2M,Total number of persons 65 years and over - 20% Sample Data,Number of non-family persons 65 years and over,Living with relatives,,,,,320
M2M,Total number of persons 65 years and over - 20% Sample Data,Number of non-family persons 65 years and over,Living with non-relatives only,,,,,115
M2M,Total number of persons 65 years and over - 20% Sample Data,Number of non-family persons 65 years and over,Living alone,,,,,1075
M2M,Total number of persons 65 years and over - 20% Sample Data,Number of family persons 65 years and over,,,,,,3450
M2M,Total number of occupied private dwellings - 20% Sample Data,,,,,,,11125
M2M,Average number of rooms per dwelling,,,,,,,6.1
M2M,Average number of bedrooms per dwelling,,,,,,,2.6
M2M,Owned,,,,,,,6520
M2M,Rented,,,,,,,4605
M2M,Regular maintenance only,,,,,,,7815
M2M,"Period of construction, before 1946",,,,,,,345
M2M,"Period of construction, 1946-1960",,,,,,,2055
M2M,"Period of construction, 1961-1970",,,,,,,3480
M2M,"Period of construction, 1971-1980",,,,,,,2265
M2M,"Period of construction, 1981-1990",,,,,,,1360
M2M,"Period of construction, 1991-1995",,,,,,,470
M2M,"Period of construction, 1996-2001",,,,,,,1150
M2M,Total number of occupied private dwellings by structural type of dwelling - 100% Data,,,,,,,11050
M2M,Total number of occupied private dwellings by structural type of dwelling - 100% Data,Single-detached house,,,,,,5145
M2M,Total number of occupied private dwellings by structural type of dwelling - 100% Data,Semi-detached house,,,,,,660
M2M,Total number of occupied private dwellings by structural type of dwelling - 100% Data,Row house,,,,,,150
M2M,Total number of occupied private dwellings by structural type of dwelling - 100% Data,"Apartment, detached duplex",,,,,,75
M2M,Total number of occupied private dwellings by structural type of dwelling - 100% Data,"Apartment, building that has five or more storeys",,,,,,4670
M2M,Total number of occupied private dwellings by structural type of dwelling - 100% Data,"Apartment, building that has fewer than five storeys",,,,,,350
M2M,Total number of occupied private dwellings by structural type of dwelling - 100% Data,Other single-attached house,,,,,,5
M2M,Total number of occupied private dwellings by structural type of dwelling - 100% Data,Movable dwelling,,,,,,0
M2M,Total number of private households by household size - 100% Data,,,,,,,11050
M2M,Total number of private households by household size - 100% Data,1 person,,,,,,2555
M2M,Total number of private households by household size - 100% Data,2 persons,,,,,,3475
M2M,Total number of private households by household size - 100% Data,3 persons,,,,,,2005
M2M,Total number of private households by household size - 100% Data,4-5 persons,,,,,,2620
M2M,Total number of private households by household size - 100% Data,6 or more persons,,,,,,390
M2M,Number of persons in private households,,,,,,,29335
M2M,Average number of persons in private households,,,,,,,2.7
M2M,Total number of private households by household type - 20% Sample Data,,,,,,,11130
M2M,Total number of private households by household type - 20% Sample Data,One-family households,,,,,,7520
M2M,Total number of private households by household type - 20% Sample Data,Multiple-family households,,,,,,390
M2M,Total number of private households by household type - 20% Sample Data,Non-family households,,,,,,3220
M2N,Total number of children at home - 20% Sample Data,,,,,,,12495
M2N,Total number of children at home - 20% Sample Data,Under 6 years of age,,,,,,1930
M2N,Total number of children at home - 20% Sample Data,6-14 years,,,,,,3660
M2N,Total number of children at home - 20% Sample Data,15-17 years,,,,,,1370
M2N,Total number of children at home - 20% Sample Data,18-24 years,,,,,,3425
M2N,Total number of children at home - 20% Sample Data,25 years and over,,,,,,2115
M2N,Average number of children at home per census family,,,,,,,1.1
M2N,Total number of persons in private households - 20% Sample Data,,,,,,,42365
M2N,Total number of persons in private households - 20% Sample Data,Number of non-family persons,,,,,,8570
M2N,Total number of persons in private households - 20% Sample Data,Number of non-family persons,Living with relatives,,,,,1620
M2N,Total number of persons in private households - 20% Sample Data,Number of non-family persons,Living with non-relatives only,,,,,2000
M2N,Total number of persons in private households - 20% Sample Data,Number of non-family persons,Living alone,,,,,4950
M2N,Total number of persons in private households - 20% Sample Data,Number of family persons,,,,,,33795
M2N,Total number of persons 65 years and over - 20% Sample Data,,,,,,,6645
M2N,Total number of persons 65 years and over - 20% Sample Data,Number of non-family persons 65 years and over,,,,,,2465
M2N,Total number of persons 65 years and over - 20% Sample Data,Number of non-family persons 65 years and over,Living with relatives,,,,,490
M2N,Total number of persons 65 years and over - 20% Sample Data,Number of non-family persons 65 years and over,Living with non-relatives only,,,,,90
M2N,Total number of persons 65 years and over - 20% Sample Data,Number of non-family persons 65 years and over,Living alone,,,,,1890
M2N,Total number of persons 65 years and over - 20% Sample Data,Number of family persons 65 years and over,,,,,,4175
M2N,Total number of occupied private dwellings - 20% Sample Data,,,,,,,17155
M2N,Average number of rooms per dwelling,,,,,,,5.7
M2N,Average number of bedrooms per dwelling,,,,,,,2.3
M2N,Owned,,,,,,,10175
M2N,Rented,,,,,,,6980
M2N,Regular maintenance only,,,,,,,12995
M2N,"Period of construction, before 1946",,,,,,,950
M2N,"Period of construction, 1946-1960",,,,,,,4040
M2N,"Period of construction, 1961-1970",,,,,,,2010
M2N,"Period of construction, 1971-1980",,,,,,,2185
M2N,"Period of construction, 1981-1990",,,,,,,3160
M2N,"Period of construction, 1991-1995",,,,,,,1135
M2N,"Period of construction, 1996-2001",,,,,,,3670
M2N,Total number of occupied private dwellings by structural type of dwelling - 100% Data,,,,,,,17145
M2N,Total number of occupied private dwellings by structural type of dwelling - 100% Data,Single-detached house,,,,,,6805
M2N,Total number of occupied private dwellings by structural type of dwelling - 100% Data,Semi-detached house,,,,,,275
M2N,Total number of occupied private dwellings by structural type of dwelling - 100% Data,Row house,,,,,,860
M2N,Total number of occupied private dwellings by structural type of dwelling - 100% Data,"Apartment, detached duplex",,,,,,50
M2N,Total number of occupied private dwellings by structural type of dwelling - 100% Data,"Apartment, building that has five or more storeys",,,,,,7875
M2N,Total number of occupied private dwellings by structural type of dwelling - 100% Data,"Apartment, building that has fewer than five storeys",,,,,,1270
M2N,Total number of occupied private dwellings by structural type of dwelling - 100% Data,Other single-attached house,,,,,,5
M2N,Total number of occupied private dwellings by structural type of dwelling - 100% Data,Movable dwelling,,,,,,5
M2N,Total number of private households by household size - 100% Data,,,,,,,17145
M2N,Total number of private households by household size - 100% Data,1 person,,,,,,4955
M2N,Total number of private households by household size - 100% Data,2 persons,,,,,,5390
M2N,Total number of private households by household size - 100% Data,3 persons,,,,,,2785
M2N,Total number of private households by household size - 100% Data,4-5 persons,,,,,,3545
M2N,Total number of private households by household size - 100% Data,6 or more persons,,,,,,465
M2N,Number of persons in private households,,,,,,,42250
M2N,Average number of persons in private households,,,,,,,2.5
M2N,Total number of private households by household type - 20% Sample Data,,,,,,,17155
M2N,Total number of private households by household type - 20% Sample Data,One-family households,,,,,,10845
M2N,Total number of private households by household type - 20% Sample Data,Multiple-family households,,,,,,310
M2N,Total number of private households by household type - 20% Sample Data,Non-family households,,,,,,5995
M2P,Total number of children at home - 20% Sample Data,,,,,,,2340
M2P,Total number of children at home - 20% Sample Data,Under 6 years of age,,,,,,275
M2P,Total number of children at home - 20% Sample Data,6-14 years,,,,,,975
M2P,Total number of children at home - 20% Sample Data,15-17 years,,,,,,345
M2P,Total number of children at home - 20% Sample Data,18-24 years,,,,,,470
M2P,Total number of children at home - 20% Sample Data,25 years and over,,,,,,275
M2P,Average number of children at home per census family,,,,,,,1.3
M2P,Total number of persons in private households - 20% Sample Data,,,,,,,6715
M2P,Total number of persons in private households - 20% Sample Data,Number of non-family persons,,,,,,875
M2P,Total number of persons in private households - 20% Sample Data,Number of non-family persons,Living with relatives,,,,,100
M2P,Total number of persons in private households - 20% Sample Data,Number of non-family persons,Living with non-relatives only,,,,,175
M2P,Total number of persons in private households - 20% Sample Data,Number of non-family persons,Living alone,,,,,600
M2P,Total number of persons in private households - 20% Sample Data,Number of family persons,,,,,,5840
M2P,Total number of persons 65 years and over - 20% Sample Data,,,,,,,995
M2P,Total number of persons 65 years and over - 20% Sample Data,Number of non-family persons 65 years and over,,,,,,260
M2P,Total number of persons 65 years and over - 20% Sample Data,Number of non-family persons 65 years and over,Living with relatives,,,,,45
M2P,Total number of persons 65 years and over - 20% Sample Data,Number of non-family persons 65 years and over,Living with non-relatives only,,,,,0
M2P,Total number of persons 65 years and over - 20% Sample Data,Number of non-family persons 65 years and over,Living alone,,,,,210
M2P,Total number of persons 65 years and over - 20% Sample Data,Number of family persons 65 years and over,,,,,,735
M2P,Total number of occupied private dwellings - 20% Sample Data,,,,,,,2490
M2P,Average number of rooms per dwelling,,,,,,,7.6
M2P,Average number of bedrooms per dwelling,,,,,,,3.1
M2P,Owned,,,,,,,1845
M2P,Rented,,,,,,,645
M2P,Regular maintenance only,,,,,,,1585
M2P,"Period of construction, before 1946",,,,,,,140
M2P,"Period of construction, 1946-1960",,,,,,,810
M2P,"Period of construction, 1961-1970",,,,,,,755
M2P,"Period of construction, 1971-1980",,,,,,,150
M2P,"Period of construction, 1981-1990",,,,,,,155
M2P,"Period of construction, 1991-1995",,,,,,,150
M2P,"Period of construction, 1996-2001",,,,,,,330
M2P,Total number of occupied private dwellings by structural type of dwelling - 100% Data,,,,,,,2515
M2P,Total number of occupied private dwellings by structural type of dwelling - 100% Data,Single-detached house,,,,,,1575
M2P,Total number of occupied private dwellings by structural type of dwelling - 100% Data,Semi-detached house,,,,,,15
M2P,Total number of occupied private dwellings by structural type of dwelling - 100% Data,Row house,,,,,,115
M2P,Total number of occupied private dwellings by structural type of dwelling - 100% Data,"Apartment, detached duplex",,,,,,25
M2P,Total number of occupied private dwellings by structural type of dwelling - 100% Data,"Apartment, building that has five or more storeys",,,,,,280
M2P,Total number of occupied private dwellings by structural type of dwelling - 100% Data,"Apartment, building that has fewer than five storeys",,,,,,505
M2P,Total number of occupied private dwellings by structural type of dwelling - 100% Data,Other single-attached house,,,,,,0
M2P,Total number of occupied private dwellings by structural type of dwelling - 100% Data,Movable dwelling,,,,,,0
M2P,Total number of private households by household size - 100% Data,,,,,,,2515
M2P,Total number of private households by household size - 100% Data,1 person,,,,,,620
M2P,Total number of private households by household size - 100% Data,2 persons,,,,,,770
M2P,Total number of private households by household size - 100% Data,3 persons,,,,,,360
M2P,Total number of private households by household size - 100% Data,4-5 persons,,,,,,655
M2P,Total number of private households by household size - 100% Data,6 or more persons,,,,,,115
M2P,Number of persons in private households,,,,,,,6780
M2P,Average number of persons in private households,,,,,,,2.7
M2P,Total number of private households by household type - 20% Sample Data,,,,,,,2490
M2P,Total number of private households by household type - 20% Sample Data,One-family households,,,,,,1780
M2P,Total number of private households by household type - 20% Sample Data,Multiple-family households,,,,,,35
M2P,Total number of private households by household type - 20% Sample Data,Non-family households,,,,,,675
M2R,Total number of children at home - 20% Sample Data,,,,,,,11705
M2R,Total number of children at home - 20% Sample Data,Under 6 years of age,,,,,,2055
M2R,Total number of children at home - 20% Sample Data,6-14 years,,,,,,3755
M2R,Total number of children at home - 20% Sample Data,15-17 years,,,,,,1455
M2R,Total number of children at home - 20% Sample Data,18-24 years,,,,,,2700
M2R,Total number of children at home - 20% Sample Data,25 years and over,,,,,,1745
M2R,Average number of children at home per census family,,,,,,,1.1
M2R,Total number of persons in private households - 20% Sample Data,,,,,,,37635
M2R,Total number of persons in private households - 20% Sample Data,Number of non-family persons,,,,,,6095
M2R,Total number of persons in private households - 20% Sample Data,Number of non-family persons,Living with relatives,,,,,1105
M2R,Total number of persons in private households - 20% Sample Data,Number of non-family persons,Living with non-relatives only,,,,,1325
M2R,Total number of persons in private households - 20% Sample Data,Number of non-family persons,Living alone,,,,,3670
M2R,Total number of persons in private households - 20% Sample Data,Number of family persons,,,,,,31535
M2R,Total number of persons 65 years and over - 20% Sample Data,,,,,,,7400
M2R,Total number of persons 65 years and over - 20% Sample Data,Number of non-family persons 65 years and over,,,,,,2635
M2R,Total number of persons 65 years and over - 20% Sample Data,Number of non-family persons 65 years and over,Living with relatives,,,,,440
M2R,Total number of persons 65 years and over - 20% Sample Data,Number of non-family persons 65 years and over,Living with non-relatives only,,,,,85
M2R,Total number of persons 65 years and over - 20% Sample Data,Number of non-family persons 65 years and over,Living alone,,,,,2110
M2R,Total number of persons 65 years and over - 20% Sample Data,Number of family persons 65 years and over,,,,,,4770
M2R,Total number of occupied private dwellings - 20% Sample Data,,,,,,,14645
M2R,Average number of rooms per dwelling,,,,,,,5.3
M2R,Average number of bedrooms per dwelling,,,,,,,2.2
M2R,Owned,,,,,,,6420
M2R,Rented,,,,,,,8225
M2R,Regular maintenance only,,,,,,,9910
M2R,"Period of construction, before 1946",,,,,,,290
M2R,"Period of construction, 1946-1960",,,,,,,2695
M2R,"Period of construction, 1961-1970",,,,,,,4775
M2R,"Period of construction, 1971-1980",,,,,,,3630
M2R,"Period of construction, 1981-1990",,,,,,,2840
M2R,"Period of construction, 1991-1995",,,,,,,300
M2R,"Period of construction, 1996-2001",,,,,,,110
M2R,Total number of occupied private dwellings by structural type of dwelling - 100% Data,,,,,,,14655
M2R,Total number of occupied private dwellings by structural type of dwelling - 100% Data,Single-detached house,,,,,,3575
M2R,Total number of occupied private dwellings by structural type of dwelling - 100% Data,Semi-detached house,,,,,,1070
M2R,Total number of occupied private dwellings by structural type of dwelling - 100% Data,Row house,,,,,,550
M2R,Total number of occupied private dwellings by structural type of dwelling - 100% Data,"Apartment, detached duplex",,,,,,25
M2R,Total number of occupied private dwellings by structural type of dwelling - 100% Data,"Apartment, building that has five or more storeys",,,,,,8905
M2R,Total number of occupied private dwellings by structural type of dwelling - 100% Data,"Apartment, building that has fewer than five storeys",,,,,,480
M2R,Total number of occupied private dwellings by structural type of dwelling - 100% Data,Other single-attached house,,,,,,45
M2R,Total number of occupied private dwellings by structural type of dwelling - 100% Data,Movable dwelling,,,,,,10
M2R,Total number of private households by household size - 100% Data,,,,,,,14660
M2R,Total number of private households by household size - 100% Data,1 person,,,,,,3680
M2R,Total number of private households by household size - 100% Data,2 persons,,,,,,4570
M2R,Total number of private households by household size - 100% Data,3 persons,,,,,,2710
M2R,Total number of private households by household size - 100% Data,4-5 persons,,,,,,3235
M2R,Total number of private households by household size - 100% Data,6 or more persons,,,,,,455
M2R,Number of persons in private households,,,,,,,37680
M2R,Average number of persons in private households,,,,,,,2.6
M2R,Total number of private households by household type - 20% Sample Data,,,,,,,14645
M2R,Total number of private households by household type - 20% Sample Data,One-family households,,,,,,9940
M2R,Total number of private households by household type - 20% Sample Data,Multiple-family households,,,,,,405
M2R,Total number of private households by household type - 20% Sample Data,Non-family households,,,,,,4300
M3A,Total number of children at home - 20% Sample Data,,,,,,,12080
M3A,Total number of children at home - 20% Sample Data,Under 6 years of age,,,,,,2300
M3A,Total number of children at home - 20% Sample Data,6-14 years,,,,,,4410
M3A,Total number of children at home - 20% Sample Data,15-17 years,,,,,,1365
M3A,Total number of children at home - 20% Sample Data,18-24 years,,,,,,2305
M3A,Total number of children at home - 20% Sample Data,25 years and over,,,,,,1700
M3A,Average number of children at home per census family,,,,,,,1.2
M3A,Total number of persons in private households - 20% Sample Data,,,,,,,35375
M3A,Total number of persons in private households - 20% Sample Data,Number of non-family persons,,,,,,5300
M3A,Total number of persons in private households - 20% Sample Data,Number of non-family persons,Living with relatives,,,,,1135
M3A,Total number of persons in private households - 20% Sample Data,Number of non-family persons,Living with non-relatives only,,,,,1355
M3A,Total number of persons in private households - 20% Sample Data,Number of non-family persons,Living alone,,,,,2815
M3A,Total number of persons in private households - 20% Sample Data,Number of family persons,,,,,,30075
M3A,Total number of persons 65 years and over - 20% Sample Data,,,,,,,4660
M3A,Total number of persons 65 years and over - 20% Sample Data,Number of non-family persons 65 years and over,,,,,,1520
M3A,Total number of persons 65 years and over - 20% Sample Data,Number of non-family persons 65 years and over,Living with relatives,,,,,410
M3A,Total number of persons 65 years and over - 20% Sample Data,Number of non-family persons 65 years and over,Living with non-relatives only,,,,,70
M3A,Total number of persons 65 years and over - 20% Sample Data,Number of non-family persons 65 years and over,Living alone,,,,,1040
M3A,Total number of persons 65 years and over - 20% Sample Data,Number of family persons 65 years and over,,,,,,3140
M3A,Total number of occupied private dwellings - 20% Sample Data,,,,,,,13060
M3A,Average number of rooms per dwelling,,,,,,,5.5
M3A,Average number of bedrooms per dwelling,,,,,,,2.4
M3A,Owned,,,,,,,4980
M3A,Rented,,,,,,,8080
M3A,Regular maintenance only,,,,,,,8345
M3A,"Period of construction, before 1946",,,,,,,255
M3A,"Period of construction, 1946-1960",,,,,,,3055
M3A,"Period of construction, 1961-1970",,,,,,,6710
M3A,"Period of construction, 1971-1980",,,,,,,1965
M3A,"Period of construction, 1981-1990",,,,,,,510
M3A,"Period of construction, 1991-1995",,,,,,,530
M3A,"Period of construction, 1996-2001",,,,,,,35
M3A,Total number of occupied private dwellings by structural type of dwelling - 100% Data,,,,,,,13060
M3A,Total number of occupied private dwellings by structural type of dwelling - 100% Data,Single-detached house,,,,,,2595
M3A,Total number of occupied private dwellings by structural type of dwelling - 100% Data,Semi-detached house,,,,,,1670
M3A,Total number of occupied private dwellings by structural type of dwelling - 100% Data,Row house,,,,,,1315
M3A,Total number of occupied private dwellings by structural type of dwelling - 100% Data,"Apartment, detached duplex",,,,,,40
M3A,Total number of occupied private dwellings by structural type of dwelling - 100% Data,"Apartment, building that has five or more storeys",,,,,,6485
