Geo Code,Category,Sub Category,Characteristic_level_1,Characteristic_level_2,Characteristic_level_3,Characteristic_level_4,Characteristic_level_5,Count
M3C,Total recent immigrants by selected places of birth - 20% Sample Data,"China, People's Republic of",,,,,,1230
M3C,Total recent immigrants by selected places of birth - 20% Sample Data,India,,,,,,730
M3C,Total recent immigrants by selected places of birth - 20% Sample Data,Philippines,,,,,,555
M3C,Total recent immigrants by selected places of birth - 20% Sample Data,Pakistan,,,,,,725
M3C,Total recent immigrants by selected places of birth - 20% Sample Data,"Hong Kong, Special Administrative Region",,,,,,75
M3C,Total recent immigrants by selected places of birth - 20% Sample Data,Iran,,,,,,640
M3C,Total recent immigrants by selected places of birth - 20% Sample Data,Taiwan,,,,,,65
M3C,Total recent immigrants by selected places of birth - 20% Sample Data,United States,,,,,,45
M3C,Total recent immigrants by selected places of birth - 20% Sample Data,"Korea, South",,,,,,300
M3C,Total recent immigrants by selected places of birth - 20% Sample Data,Sri Lanka,,,,,,835
M3C,Total recent immigrants by selected places of birth - 20% Sample Data,Russian Federation,,,,,,150
M3C,Total recent immigrants by selected places of birth - 20% Sample Data,Romania,,,,,,240
M3C,Total recent immigrants by selected places of birth - 20% Sample Data,United Kingdom,,,,,,30
M3C,Total recent immigrants by selected places of birth - 20% Sample Data,Yugoslavia,,,,,,95
M3C,Total recent immigrants by selected places of birth - 20% Sample Data,Ukraine,,,,,,50
M3C,Total recent immigrants by selected places of birth - 20% Sample Data,France,,,,,,10
M3C,Total recent immigrants by selected places of birth - 20% Sample Data,Bosnia and Herzegovina,,,,,,25
M3C,Total recent immigrants by selected places of birth - 20% Sample Data,Jamaica,,,,,,70
M3C,Total recent immigrants by selected places of birth - 20% Sample Data,Algeria,,,,,,0
M3C,Total recent immigrants by selected places of birth - 20% Sample Data,Bangladesh,,,,,,200
M3C,Total recent immigrants by selected places of birth - 20% Sample Data,Mexico,,,,,,40
M3C,Total recent immigrants by selected places of birth - 20% Sample Data,Afghanistan,,,,,,345
M3C,Total recent immigrants by selected places of birth - 20% Sample Data,Iraq,,,,,,25
M3C,Total recent immigrants by selected places of birth - 20% Sample Data,Viet Nam,,,,,,20
M3C,Total recent immigrants by selected places of birth - 20% Sample Data,"South Africa, Republic of",,,,,,0
M3C,Total recent immigrants by selected places of birth - 20% Sample Data,Guyana,,,,,,25
M3C,Total recent immigrants by selected places of birth - 20% Sample Data,Germany,,,,,,25
M3C,Total recent immigrants by selected places of birth - 20% Sample Data,Poland,,,,,,10
M3C,Total recent immigrants by selected places of birth - 20% Sample Data,Lebanon,,,,,,45
M3C,Total recent immigrants by selected places of birth - 20% Sample Data,Haiti,,,,,,0
M3C,Total recent immigrants by selected places of birth - 20% Sample Data,Morocco,,,,,,15
M3C,Total recent immigrants by selected places of birth - 20% Sample Data,Colombia,,,,,,10
M3C,Total recent immigrants by selected places of birth - 20% Sample Data,Egypt,,,,,,15
M3C,Total recent immigrants by selected places of birth - 20% Sample Data,Trinidad and Tobago,,,,,,60
M3C,Total recent immigrants by selected places of birth - 20% Sample Data,Somalia,,,,,,65
M3C,Total recent immigrants by selected places of birth - 20% Sample Data,Japan,,,,,,0
M3C,Total recent immigrants by selected places of birth - 20% Sample Data,Croatia,,,,,,10
M3C,Total recent immigrants by selected places of birth - 20% Sample Data,Ghana,,,,,,25
M3C,Total recent immigrants by selected places of birth - 20% Sample Data,Saudi Arabia,,,,,,25
M3C,Total recent immigrants by selected places of birth - 20% Sample Data,"Congo, Democratic Republic of the",,,,,,10
M3C,Total recent immigrants by selected places of birth - 20% Sample Data,All other places of birth,,,,,,825
M3C,Total immigrant population by period of immigration - 20% Sample Data,,,,,,,22405
M3C,Total immigrant population by period of immigration - 20% Sample Data,Before 1961,,,,,,1395
M3C,Total immigrant population by period of immigration - 20% Sample Data,1961-1970,,,,,,1590
M3C,Total immigrant population by period of immigration - 20% Sample Data,1971-1980,,,,,,3025
M3C,Total immigrant population by period of immigration - 20% Sample Data,1981-1990,,,,,,4270
M3C,Total immigrant population by period of immigration - 20% Sample Data,1991-1995,,,,,,4480
M3C,Total immigrant population by period of immigration - 20% Sample Data,1996-2001,,,,,,7645
M3C,Total immigrant population by age at immigration - 20% Sample Data,,,,,,,22405
M3C,Total immigrant population by age at immigration - 20% Sample Data,0 to 4 years,,,,,,1575
M3C,Total immigrant population by age at immigration - 20% Sample Data,5-19 years,,,,,,5245
M3C,Total immigrant population by age at immigration - 20% Sample Data,20 years and over,,,,,,15585
M3C,Total population 15 years and over by generation status - 20% Sample Data,,,,,,,28485
M3C,Total population 15 years and over by generation status - 20% Sample Data,1st generation,,,,,,20765
M3C,Total population 15 years and over by generation status - 20% Sample Data,2nd generation,,,,,,3825
M3C,Total population 15 years and over by generation status - 20% Sample Data,3rd generation and over,,,,,,3895
M3C,Total population by ethnic origin (single and multiple responses) - 20% Sample Data,,,,,,,35150
M3H,Total population by citizenship - 20% Sample Data,,,,,,,31255
M3H,Total population by citizenship - 20% Sample Data,Canadian citizenship,,,,,,27175
M3H,Total population by citizenship - 20% Sample Data,Citizenship other than Canadian,,,,,,4075
M3H,Total population by immigrant status and place of birth - 20% Sample Data,,,,,,,31250
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Non-immigrant population,,,,,,16125
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Non-immigrant population,Born in province of residence,,,,,14375
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Non-immigrant population,Born outside province of residence,,,,,1745
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,,,,,,14590
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,United Kingdom,,,,,480
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,"China, People's Republic of",,,,,255
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Italy,,,,,1550
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,India,,,,,230
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,United States,,,,,370
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,"Hong Kong, Special Administrative Region",,,,,85
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Philippines,,,,,1990
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Poland,,,,,1440
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Germany,,,,,145
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Portugal,,,,,160
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Viet Nam,,,,,190
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Jamaica,,,,,265
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Netherlands,,,,,10
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Sri Lanka,,,,,15
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Guyana,,,,,135
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Pakistan,,,,,65
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Greece,,,,,480
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Iran,,,,,200
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,"Korea, South",,,,,335
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,France,,,,,45
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Lebanon,,,,,155
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Taiwan,,,,,30
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Trinidad and Tobago,,,,,125
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Yugoslavia,,,,,105
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Romania,,,,,350
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Haiti,,,,,0
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Ukraine,,,,,655
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Hungary,,,,,445
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Russian Federation,,,,,915
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Croatia,,,,,10
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,El Salvador,,,,,50
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Mexico,,,,,10
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Egypt,,,,,20
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,"South Africa, Republic of",,,,,130
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,"Ireland, Republic of (EIRE)",,,,,50
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Iraq,,,,,25
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Bosnia and Herzegovina,,,,,25
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Morocco,,,,,200
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Chile,,,,,55
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Fiji,,,,,20
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Austria,,,,,80
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Afghanistan,,,,,15
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Bangladesh,,,,,0
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Malaysia,,,,,0
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Switzerland,,,,,10
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Kenya,,,,,20
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Belgium,,,,,40
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,"Tanzania, United Republic of",,,,,10
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Algeria,,,,,0
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Cambodia,,,,,25
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,All other places of birth,,,,,2565
M3H,Total population by immigrant status and place of birth - 20% Sample Data,Non-permanent residents,,,,,,540
M3H,Total recent immigrants by selected places of birth - 20% Sample Data,,,,,,,3020
M3H,Total recent immigrants by selected places of birth - 20% Sample Data,"China, People's Republic of",,,,,,145
M3H,Total recent immigrants by selected places of birth - 20% Sample Data,India,,,,,,80
M3H,Total recent immigrants by selected places of birth - 20% Sample Data,Philippines,,,,,,645
M3H,Total recent immigrants by selected places of birth - 20% Sample Data,Pakistan,,,,,,45
M3H,Total recent immigrants by selected places of birth - 20% Sample Data,"Hong Kong, Special Administrative Region",,,,,,0
M3H,Total recent immigrants by selected places of birth - 20% Sample Data,Iran,,,,,,75
M3H,Total recent immigrants by selected places of birth - 20% Sample Data,Taiwan,,,,,,0
M3H,Total recent immigrants by selected places of birth - 20% Sample Data,United States,,,,,,45
M3H,Total recent immigrants by selected places of birth - 20% Sample Data,"Korea, South",,,,,,210
M3H,Total recent immigrants by selected places of birth - 20% Sample Data,Sri Lanka,,,,,,0
M3H,Total recent immigrants by selected places of birth - 20% Sample Data,Russian Federation,,,,,,450
M3H,Total recent immigrants by selected places of birth - 20% Sample Data,Romania,,,,,,110
M3H,Total recent immigrants by selected places of birth - 20% Sample Data,United Kingdom,,,,,,10
M3H,Total recent immigrants by selected places of birth - 20% Sample Data,Yugoslavia,,,,,,40
M3H,Total recent immigrants by selected places of birth - 20% Sample Data,Ukraine,,,,,,260
M3H,Total recent immigrants by selected places of birth - 20% Sample Data,France,,,,,,0
M3H,Total recent immigrants by selected places of birth - 20% Sample Data,Bosnia and Herzegovina,,,,,,0
M3H,Total recent immigrants by selected places of birth - 20% Sample Data,Jamaica,,,,,,35
M3H,Total recent immigrants by selected places of birth - 20% Sample Data,Algeria,,,,,,0
M3H,Total recent immigrants by selected places of birth - 20% Sample Data,Bangladesh,,,,,,0
M3H,Total recent immigrants by selected places of birth - 20% Sample Data,Mexico,,,,,,0
M3H,Total recent immigrants by selected places of birth - 20% Sample Data,Afghanistan,,,,,,0
M3H,Total recent immigrants by selected places of birth - 20% Sample Data,Iraq,,,,,,0
M3H,Total recent immigrants by selected places of birth - 20% Sample Data,Viet Nam,,,,,,10
M3H,Total recent immigrants by selected places of birth - 20% Sample Data,"South Africa, Republic of",,,,,,0
M3H,Total recent immigrants by selected places of birth - 20% Sample Data,Guyana,,,,,,10
M3H,Total recent immigrants by selected places of birth - 20% Sample Data,Germany,,,,,,10
M3H,Total recent immigrants by selected places of birth - 20% Sample Data,Poland,,,,,,20
M3H,Total recent immigrants by selected places of birth - 20% Sample Data,Lebanon,,,,,,0
M3H,Total recent immigrants by selected places of birth - 20% Sample Data,Haiti,,,,,,0
M3H,Total recent immigrants by selected places of birth - 20% Sample Data,Morocco,,,,,,0
M3H,Total recent immigrants by selected places of birth - 20% Sample Data,Colombia,,,,,,10
M3H,Total recent immigrants by selected places of birth - 20% Sample Data,Egypt,,,,,,0
M3H,Total recent immigrants by selected places of birth - 20% Sample Data,Trinidad and Tobago,,,,,,30
M3H,Total recent immigrants by selected places of birth - 20% Sample Data,Somalia,,,,,,10
M3H,Total recent immigrants by selected places of birth - 20% Sample Data,Japan,,,,,,0
M3H,Total recent immigrants by selected places of birth - 20% Sample Data,Croatia,,,,,,0
M3H,Total recent immigrants by selected places of birth - 20% Sample Data,Ghana,,,,,,25
M3H,Total recent immigrants by selected places of birth - 20% Sample Data,Saudi Arabia,,,,,,0
M3H,Total recent immigrants by selected places of birth - 20% Sample Data,"Congo, Democratic Republic of the",,,,,,0
M3H,Total recent immigrants by selected places of birth - 20% Sample Data,All other places of birth,,,,,,725
M3H,Total immigrant population by period of immigration - 20% Sample Data,,,,,,,14590
M3H,Total immigrant population by period of immigration - 20% Sample Data,Before 1961,,,,,,3225
M3H,Total immigrant population by period of immigration - 20% Sample Data,1961-1970,,,,,,2010
M3H,Total immigrant population by period of immigration - 20% Sample Data,1971-1980,,,,,,1655
M3H,Total immigrant population by period of immigration - 20% Sample Data,1981-1990,,,,,,2540
M3H,Total immigrant population by period of immigration - 20% Sample Data,1991-1995,,,,,,2145
M3H,Total immigrant population by period of immigration - 20% Sample Data,1996-2001,,,,,,3020
M3H,Total immigrant population by age at immigration - 20% Sample Data,,,,,,,14590
M3H,Total immigrant population by age at immigration - 20% Sample Data,0 to 4 years,,,,,,990
M3H,Total immigrant population by age at immigration - 20% Sample Data,5-19 years,,,,,,3665
M3H,Total immigrant population by age at immigration - 20% Sample Data,20 years and over,,,,,,9940
M3H,Total population 15 years and over by generation status - 20% Sample Data,,,,,,,25525
M3H,Total population 15 years and over by generation status - 20% Sample Data,1st generation,,,,,,14480
M3H,Total population 15 years and over by generation status - 20% Sample Data,2nd generation,,,,,,6675
M3H,Total population 15 years and over by generation status - 20% Sample Data,3rd generation and over,,,,,,4375
M3H,Total population by ethnic origin (single and multiple responses) - 20% Sample Data,,,,,,,31250
M3J,Total population by citizenship - 20% Sample Data,,,,,,,23730
M3J,Total population by citizenship - 20% Sample Data,Canadian citizenship,,,,,,17450
M3J,Total population by citizenship - 20% Sample Data,Citizenship other than Canadian,,,,,,6285
M3J,Total population by immigrant status and place of birth - 20% Sample Data,,,,,,,23730
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Non-immigrant population,,,,,,8095
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Non-immigrant population,Born in province of residence,,,,,7195
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Non-immigrant population,Born outside province of residence,,,,,900
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,,,,,,14695
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,United Kingdom,,,,,275
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,"China, People's Republic of",,,,,1505
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Italy,,,,,2670
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,India,,,,,735
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,United States,,,,,85
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,"Hong Kong, Special Administrative Region",,,,,65
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Philippines,,,,,330
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Poland,,,,,300
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Germany,,,,,85
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Portugal,,,,,160
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Viet Nam,,,,,865
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Jamaica,,,,,995
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Netherlands,,,,,20
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Sri Lanka,,,,,1025
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Guyana,,,,,505
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Pakistan,,,,,600
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Greece,,,,,65
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Iran,,,,,100
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,"Korea, South",,,,,225
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,France,,,,,55
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Lebanon,,,,,200
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Taiwan,,,,,25
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Trinidad and Tobago,,,,,370
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Yugoslavia,,,,,95
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Romania,,,,,35
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Haiti,,,,,10
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Ukraine,,,,,45
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Hungary,,,,,35
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Russian Federation,,,,,125
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Croatia,,,,,80
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,El Salvador,,,,,120
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Mexico,,,,,10
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Egypt,,,,,55
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,"South Africa, Republic of",,,,,10
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,"Ireland, Republic of (EIRE)",,,,,15
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Iraq,,,,,55
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Bosnia and Herzegovina,,,,,30
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Morocco,,,,,10
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Chile,,,,,75
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Fiji,,,,,0
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Austria,,,,,15
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Afghanistan,,,,,235
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Bangladesh,,,,,95
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Malaysia,,,,,35
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Switzerland,,,,,0
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Kenya,,,,,15
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Belgium,,,,,0
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,"Tanzania, United Republic of",,,,,20
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Algeria,,,,,0
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,Cambodia,,,,,120
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Total immigrants by selected places of birth,All other places of birth,,,,,2105
M3J,Total population by immigrant status and place of birth - 20% Sample Data,Non-permanent residents,,,,,,945
M3J,Total recent immigrants by selected places of birth - 20% Sample Data,,,,,,,4475
M3J,Total recent immigrants by selected places of birth - 20% Sample Data,"China, People's Republic of",,,,,,1285
M3J,Total recent immigrants by selected places of birth - 20% Sample Data,India,,,,,,320
M3J,Total recent immigrants by selected places of birth - 20% Sample Data,Philippines,,,,,,155
M3J,Total recent immigrants by selected places of birth - 20% Sample Data,Pakistan,,,,,,465
M3J,Total recent immigrants by selected places of birth - 20% Sample Data,"Hong Kong, Special Administrative Region",,,,,,10
M3J,Total recent immigrants by selected places of birth - 20% Sample Data,Iran,,,,,,55
M3J,Total recent immigrants by selected places of birth - 20% Sample Data,Taiwan,,,,,,0
M3J,Total recent immigrants by selected places of birth - 20% Sample Data,United States,,,,,,45
M3J,Total recent immigrants by selected places of birth - 20% Sample Data,"Korea, South",,,,,,95
M3J,Total recent immigrants by selected places of birth - 20% Sample Data,Sri Lanka,,,,,,405
M3J,Total recent immigrants by selected places of birth - 20% Sample Data,Russian Federation,,,,,,105
M3J,Total recent immigrants by selected places of birth - 20% Sample Data,Romania,,,,,,20
M3J,Total recent immigrants by selected places of birth - 20% Sample Data,United Kingdom,,,,,,30
M3J,Total recent immigrants by selected places of birth - 20% Sample Data,Yugoslavia,,,,,,80
M3J,Total recent immigrants by selected places of birth - 20% Sample Data,Ukraine,,,,,,30
M3J,Total recent immigrants by selected places of birth - 20% Sample Data,France,,,,,,0
M3J,Total recent immigrants by selected places of birth - 20% Sample Data,Bosnia and Herzegovina,,,,,,0
M3J,Total recent immigrants by selected places of birth - 20% Sample Data,Jamaica,,,,,,110
M3J,Total recent immigrants by selected places of birth - 20% Sample Data,Algeria,,,,,,0
M3J,Total recent immigrants by selected places of birth - 20% Sample Data,Bangladesh,,,,,,65
M3J,Total recent immigrants by selected places of birth - 20% Sample Data,Mexico,,,,,,10
M3J,Total recent immigrants by selected places of birth - 20% Sample Data,Afghanistan,,,,,,120
M3J,Total recent immigrants by selected places of birth - 20% Sample Data,Iraq,,,,,,25
M3J,Total recent immigrants by selected places of birth - 20% Sample Data,Viet Nam,,,,,,65
M3J,Total recent immigrants by selected places of birth - 20% Sample Data,"South Africa, Republic of",,,,,,0
M3J,Total recent immigrants by selected places of birth - 20% Sample Data,Guyana,,,,,,85
M3J,Total recent immigrants by selected places of birth - 20% Sample Data,Germany,,,,,,10
M3J,Total recent immigrants by selected places of birth - 20% Sample Data,Poland,,,,,,20
M3J,Total recent immigrants by selected places of birth - 20% Sample Data,Lebanon,,,,,,0
M3J,Total recent immigrants by selected places of birth - 20% Sample Data,Haiti,,,,,,0
M3J,Total recent immigrants by selected places of birth - 20% Sample Data,Morocco,,,,,,0
M3J,Total recent immigrants by selected places of birth - 20% Sample Data,Colombia,,,,,,15
M3J,Total recent immigrants by selected places of birth - 20% Sample Data,Egypt,,,,,,20
M3J,Total recent immigrants by selected places of birth - 20% Sample Data,Trinidad and Tobago,,,,,,100
M3J,Total recent immigrants by selected places of birth - 20% Sample Data,Somalia,,,,,,15
M3J,Total recent immigrants by selected places of birth - 20% Sample Data,Japan,,,,,,10
M3J,Total recent immigrants by selected places of birth - 20% Sample Data,Croatia,,,,,,0
M3J,Total recent immigrants by selected places of birth - 20% Sample Data,Ghana,,,,,,50
M3J,Total recent immigrants by selected places of birth - 20% Sample Data,Saudi Arabia,,,,,,0
M3J,Total recent immigrants by selected places of birth - 20% Sample Data,"Congo, Democratic Republic of the",,,,,,0
M3J,Total recent immigrants by selected places of birth - 20% Sample Data,All other places of birth,,,,,,660
M3J,Total immigrant population by period of immigration - 20% Sample Data,,,,,,,14695
M3J,Total immigrant population by period of immigration - 20% Sample Data,Before 1961,,,,,,1745
M3J,Total immigrant population by period of immigration - 20% Sample Data,1961-1970,,,,,,1580
M3J,Total immigrant population by period of immigration - 20% Sample Data,1971-1980,,,,,,1500
M3J,Total immigrant population by period of immigration - 20% Sample Data,1981-1990,,,,,,2890
M3J,Total immigrant population by period of immigration - 20% Sample Data,1991-1995,,,,,,2505
M3J,Total immigrant population by period of immigration - 20% Sample Data,1996-2001,,,,,,4475
M3J,Total immigrant population by age at immigration - 20% Sample Data,,,,,,,14695
M3J,Total immigrant population by age at immigration - 20% Sample Data,0 to 4 years,,,,,,1075
M3J,Total immigrant population by age at immigration - 20% Sample Data,5-19 years,,,,,,3710
M3J,Total immigrant population by age at immigration - 20% Sample Data,20 years and over,,,,,,9905
M3J,Total population 15 years and over by generation status - 20% Sample Data,,,,,,,19335
M3J,Total population 15 years and over by generation status - 20% Sample Data,1st generation,,,,,,14475
M3J,Total population 15 years and over by generation status - 20% Sample Data,2nd generation,,,,,,3165
M3J,Total population 15 years and over by generation status - 20% Sample Data,3rd generation and over,,,,,,1695
M3J,Total population by ethnic origin (single and multiple responses) - 20% Sample Data,,,,,,,23735
M3K,Total population by citizenship - 20% Sample Data,,,,,,,6200
M3K,Total population by citizenship - 20% Sample Data,Canadian citizenship,,,,,,5175
M3K,Total population by citizenship - 20% Sample Data,Citizenship other than Canadian,,,,,,1025
M3K,Total population by immigrant status and place of birth - 20% Sample Data,,,,,,,6205
M3K,Total population by immigrant status and place of birth - 20% Sample Data,Non-immigrant population,,,,,,2985
M3K,Total population by immigrant status and place of birth - 20% Sample Data,Non-immigrant population,Born in province of residence,,,,,2575
M3K,Total population by immigrant status and place of birth - 20% Sample Data,Non-immigrant population,Born outside province of residence,,,,,415
